id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution
1,h2_storage,2030,1,1,1,0.0
2,h2_storage,2030,1,2,2,0.0
3,h2_storage,2030,1,3,3,0.0
4,h2_storage,2030,1,4,4,0.0
5,h2_storage,2030,1,5,5,0.0
6,h2_storage,2030,1,6,6,0.0
7,h2_storage,2030,1,7,7,0.0
8,h2_storage,2030,1,8,8,0.0
9,h2_storage,2030,1,9,9,0.0
10,h2_storage,2030,1,10,10,0.0
11,h2_storage,2030,1,11,11,0.0
12,h2_storage,2030,1,12,12,0.0
13,h2_storage,2030,1,13,13,0.012210012210012246
14,h2_storage,2030,1,14,14,0.012210012210012246
15,h2_storage,2030,1,15,15,0.012210012210012246
16,h2_storage,2030,1,16,16,0.012210012210012246
17,h2_storage,2030,1,17,17,0.0244200244200245
18,h2_storage,2030,1,18,18,0.0293040293040292
19,h2_storage,2030,1,19,19,0.0293040293040292
20,h2_storage,2030,1,20,20,0.0293040293040292
21,h2_storage,2030,1,21,21,0.0293040293040292
22,h2_storage,2030,1,22,22,0.0293040293040292
23,h2_storage,2030,1,23,23,0.0293040293040292
24,h2_storage,2030,1,24,24,0.0293040293040292
25,h2_storage,2030,2,1,1,-0.15384615384615385
26,h2_storage,2030,2,2,2,-0.19780219780219066
27,h2_storage,2030,2,3,3,-0.19780219780219066
28,h2_storage,2030,2,4,4,-0.3516483516483445
29,h2_storage,2030,2,5,5,-0.5054945054944984
30,h2_storage,2030,2,6,6,-0.5054945054944984
31,h2_storage,2030,2,7,7,-0.5054945054944984
32,h2_storage,2030,2,8,8,-0.5054945054944984
33,h2_storage,2030,2,9,9,-0.6593406593406522
34,h2_storage,2030,2,10,10,-0.8131868131868061
35,h2_storage,2030,2,11,11,-0.8131868131868061
36,h2_storage,2030,2,12,12,-0.9670329670329599
37,h2_storage,2030,2,13,13,-1.1208791208791138
38,h2_storage,2030,2,14,14,-1.2747252747252675
39,h2_storage,2030,2,15,15,-1.2747252747252675
40,h2_storage,2030,2,16,16,-1.2747252747252675
41,h2_storage,2030,2,17,17,-1.2747252747252675
42,h2_storage,2030,2,18,18,-1.2747252747252675
43,h2_storage,2030,2,19,19,-1.4285714285714213
44,h2_storage,2030,2,20,20,-1.582417582417575
45,h2_storage,2030,2,21,21,-1.7362637362637288
46,h2_storage,2030,2,22,22,-1.8901098901098825
