id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,201.82598679230952
2,2,0.014285714285714285,,195.20363988255693
3,3,0.014285714285714285,,198.18035918501113
4,4,0.014285714285714285,,194.64540604324395
5,5,0.014285714285714285,,188.33746917145768
6,6,0.014285714285714285,,205.79534252799976
7,7,0.014285714285714285,,204.37436665526073
8,8,0.014285714285714285,,183.08456232115054
9,9,0.014285714285714285,,205.2604938080184
10,10,0.014285714285714285,,199.0874262899454
11,11,0.014285714285714285,,212.06622661727758
12,12,0.014285714285714285,,207.55769921159714
13,13,0.014285714285714285,,185.84892548742897
14,14,0.014285714285714285,,189.3834431430177
15,15,0.014285714285714285,,188.05445469513668
16,16,0.014285714285714285,,184.96162489332744
17,17,0.014285714285714285,,199.70379307133865
18,18,0.014285714285714285,,194.96089742726232
19,19,0.014285714285714285,,187.38743171297392
20,20,0.014285714285714285,,195.7524777056212
21,21,0.014285714285714285,,232.83558226594195
22,22,0.014285714285714285,,226.26967534683536
23,23,0.014285714285714285,,218.6941938648575
24,24,0.014285714285714285,,239.02336961809795
25,25,0.014285714285714285,,241.29774827643686
26,26,0.014285714285714285,,254.8217043425433
27,27,0.014285714285714285,,242.54805258530902
28,28,0.014285714285714285,,226.8747132515683
29,29,0.014285714285714285,,218.89226901144954
30,30,0.014285714285714285,,230.21628595505635
31,31,0.014285714285714285,,230.17503751447606
32,32,0.014285714285714285,,223.98406692932343
33,33,0.014285714285714285,,237.74491492443477
34,34,0.014285714285714285,,232.80549730284406
35,35,0.014285714285714285,,198.74989552944888
36,36,0.014285714285714285,,286.2358887842577
37,37,0.014285714285714285,,285.49776127110647
38,38,0.014285714285714285,,286.9083877598374
39,39,0.014285714285714285,,272.14917000975345
40,40,0.014285714285714285,,296.8419851853911
41,41,0.014285714285714285,,301.62524566127377
42,42,0.014285714285714285,,267.1762631893878
43,43,0.014285714285714285,,291.5645062669727
44,44,0.014285714285714285,,300.1284460409221
45,45,0.014285714285714285,,290.0670364512949
46,46,0.014285714285714285,,313.86043673720746
47,47,0.014285714285714285,,297.8673761891622
48,48,0.014285714285714285,,269.9439569729477
49,49,0.014285714285714285,,288.5608710980822
50,50,0.014285714285714285,,261.72192231764274
51,51,0.014285714285714285,,269.9016823253008
52,52,0.014285714285714285,,308.6275812860304
53,53,0.014285714285714285,,286.1338632434043
54,54,0.014285714285714285,,268.1080644238711
55,55,0.014285714285714285,,318.3012308444381
56,56,0.014285714285714285,,317.48899089763887
57,57,0.014285714285714285,,329.76274762586144
58,58,0.014285714285714285,,321.2624521917677
59,59,0.014285714285714285,,310.43294197497954
60,60,0.014285714285714285,,335.68118733565524
61,61,0.014285714285714285,,339.73085807015013
62,62,0.014285714285714285,,306.5677226218917
63,63,0.014285714285714285,,331.77994718099586
64,64,0.014285714285714285,,338.8858468485301
65,65,0.014285714285714285,,365.83463795822433
66,66,0.014285714285714285,,328.61967848704955
67,67,0.014285714285714285,,342.69487761810484
68,68,0.014285714285714285,,361.9689469630201
69,69,0.014285714285714285,,325.79283095858096
70,70,0.014285714285714285,,345.4974041541741
