id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,9.407384615384618
2,electrolizer,2030,1,2,2,9.407384615384618
3,electrolizer,2030,1,3,3,9.407384615384618
4,electrolizer,2030,1,4,4,9.407384615384618
5,electrolizer,2030,1,5,5,9.407384615384618
6,electrolizer,2030,1,6,6,9.407384615384618
7,electrolizer,2030,1,7,7,9.407384615384618
8,electrolizer,2030,1,8,8,9.407384615384618
9,electrolizer,2030,1,9,9,9.407384615384618
10,electrolizer,2030,1,10,10,9.407384615384618
11,electrolizer,2030,1,11,11,10.607438540456403
12,electrolizer,2030,1,12,12,30.354301973040716
13,electrolizer,2030,1,13,13,10.607438540456403
14,electrolizer,2030,1,14,14,10.607438540456403
15,electrolizer,2030,1,15,15,9.573213282761904
16,electrolizer,2030,1,16,16,10.607438540456403
17,electrolizer,2030,1,17,17,9.407384615384618
18,electrolizer,2030,1,18,18,9.407384615384618
19,electrolizer,2030,1,19,19,9.407384615384618
20,electrolizer,2030,1,20,20,9.407384615384618
21,electrolizer,2030,1,21,21,9.407384615384618
22,electrolizer,2030,1,22,22,9.407384615384618
23,electrolizer,2030,1,23,23,9.407384615384618
24,electrolizer,2030,1,24,24,9.407384615384618
25,electrolizer,2030,2,1,1,0.0012307692307692306
26,electrolizer,2030,2,2,2,0.0012307692307692306
27,electrolizer,2030,2,3,3,0.0012307692307692306
28,electrolizer,2030,2,4,4,0.0012307692307692306
29,electrolizer,2030,2,5,5,0.0012307692307692306
30,electrolizer,2030,2,6,6,0.0012307692307692306
31,electrolizer,2030,2,7,7,0.0012307692307692306
32,electrolizer,2030,2,8,8,0.0012307692307692306
33,electrolizer,2030,2,9,9,0.0012307692307692306
34,electrolizer,2030,2,10,10,0.0012307692307692306
35,electrolizer,2030,2,11,11,0.0012307692307692306
36,electrolizer,2030,2,12,12,0.0012307692307692306
37,electrolizer,2030,2,13,13,0.0012307692307692306
38,electrolizer,2030,2,14,14,0.0012307692307692306
39,electrolizer,2030,2,15,15,0.0012307692307692306
40,electrolizer,2030,2,16,16,0.0012307692307692306
41,electrolizer,2030,2,17,17,0.0012307692307692306
42,electrolizer,2030,2,18,18,0.0012307692307692306
43,electrolizer,2030,2,19,19,0.0012307692307692306
44,electrolizer,2030,2,20,20,0.0012307692307692306
