id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.5463979649383728
2,h2_storage,2030,1,2,2,,-0.5463979649383728
3,h2_storage,2030,1,3,3,,-0.5463979649383728
4,h2_storage,2030,1,4,4,,-0.5463979649383728
5,h2_storage,2030,1,5,5,,-0.5463979649383728
6,h2_storage,2030,1,6,6,,-0.5463979649383728
7,h2_storage,2030,1,7,7,,-0.5463979649383728
8,h2_storage,2030,1,8,8,,-0.5463979649383728
9,h2_storage,2030,1,9,9,,-0.5463979649383728
10,h2_storage,2030,1,10,10,,-0.5463979649383728
11,h2_storage,2030,1,11,11,,-0.5463979649383728
12,h2_storage,2030,1,12,12,,-0.5463979649383728
13,h2_storage,2030,1,13,13,,-0.5463979649383728
14,h2_storage,2030,1,14,14,,-0.5463979649383728
15,h2_storage,2030,1,15,15,,-0.5463979649383728
16,h2_storage,2030,1,16,16,,-0.5463979649383728
17,h2_storage,2030,1,17,17,,-0.5463979649383728
18,h2_storage,2030,1,18,18,,-0.5463979649383728
19,h2_storage,2030,1,19,19,,-0.5463979649383728
20,h2_storage,2030,1,20,20,,-0.5463979649383728
21,h2_storage,2030,1,21,21,,-0.5463979649383728
22,h2_storage,2030,1,22,22,,-0.5463979649383728
23,h2_storage,2030,1,23,23,,-0.5463979649383728
24,h2_storage,2030,1,24,24,,-0.5463979649383728
25,h2_storage,2030,2,1,1,,-5.989335159956242
26,h2_storage,2030,2,2,2,,-5.989335159956242
27,h2_storage,2030,2,3,3,,-5.989335159956242
28,h2_storage,2030,2,4,4,,-5.989335159956242
29,h2_storage,2030,2,5,5,,-5.989335159956242
30,h2_storage,2030,2,6,6,,-5.989335159956242
31,h2_storage,2030,2,7,7,,-5.989335159956242
32,h2_storage,2030,2,8,8,,-5.989335159956242
33,h2_storage,2030,2,9,9,,-5.989335159956242
34,h2_storage,2030,2,10,10,,-5.989335159956242
35,h2_storage,2030,2,11,11,,-5.989335159956242
36,h2_storage,2030,2,12,12,,-5.989335159956242
37,h2_storage,2030,2,13,13,,-5.989335159956242
38,h2_storage,2030,2,14,14,,-5.989335159956242
39,h2_storage,2030,2,15,15,,-5.989335159956242
40,h2_storage,2030,2,16,16,,-5.989335159956242
41,h2_storage,2030,2,17,17,,-5.989335159956242
42,h2_storage,2030,2,18,18,,-5.989335159956242
43,h2_storage,2030,2,19,19,,-5.989335159956242
44,h2_storage,2030,2,20,20,,-5.989335159956242
45,h2_storage,2030,2,21,21,,-5.989335159956242
46,h2_storage,2030,2,22,22,,-5.989335159956242
47,h2_storage,2030,2,23,23,,-5.989335159956242
48,h2_storage,2030,2,24,24,,-5.989335159956242
49,h2_storage,2030,3,1,1,,-1.0530496433773744
50,h2_storage,2030,3,2,2,,-1.0530496433773744
51,h2_storage,2030,3,3,3,,-1.0530496433773744
52,h2_storage,2030,3,4,4,,-1.0530496433773744
53,h2_storage,2030,3,5,5,,-1.0530496433773744
54,h2_storage,2030,3,6,6,,-1.0530496433773744
55,h2_storage,2030,3,7,7,,-1.0530496433773744
56,h2_storage,2030,3,8,8,,-1.0530496433773744
57,h2_storage,2030,3,9,9,,-1.0530496433773744
58,h2_storage,2030,3,10,10,,-1.0530496433773744
59,h2_storage,2030,3,11,11,,-1.0530496433773744
60,h2_storage,2030,3,12,12,,-1.0530496433773744
61,h2_storage,2030,3,13,13,,-1.0530496433773744
62,h2_storage,2030,3,14,14,,-1.0530496433773744
63,h2_storage,2030,3,15,15,,-1.0530496433773744
64,h2_storage,2030,3,16,16,,-1.0530496433773744
65,h2_storage,2030,3,17,17,,-1.0530496433773744
66,h2_storage,2030,3,18,18,,-1.0530496433773744
67,h2_storage,2030,3,19,19,,-1.0530496433773744
68,h2_storage,2030,3,20,20,,-1.0530496433773744
69,h2_storage,2030,3,21,21,,-1.0530496433773744
70,h2_storage,2030,3,22,22,,-1.0530496433773744
71,h2_storage,2030,3,23,23,,-1.0530496433773744
72,h2_storage,2030,3,24,24,,-1.0530496433773744
73,h2_storage,2030,4,1,1,,-0.5068728069613513
74,h2_storage,2030,4,2,2,,-0.5068728069613513
75,h2_storage,2030,4,3,3,,-0.5068728069613513
76,h2_storage,2030,4,4,4,,-0.5068728069613513
77,h2_storage,2030,4,5,5,,-0.5068728069613513
78,h2_storage,2030,4,6,6,,-0.5068728069613513
79,h2_storage,2030,4,7,7,,-0.5068728069613513
80,h2_storage,2030,4,8,8,,-0.5068728069613513
81,h2_storage,2030,4,9,9,,-0.5068728069613513
82,h2_storage,2030,4,10,10,,-0.5068728069613513
83,h2_storage,2030,4,11,11,,-0.5068728069613513
84,h2_storage,2030,4,12,12,,-0.5068728069613513
85,h2_storage,2030,4,13,13,,-0.5068728069613513
86,h2_storage,2030,4,14,14,,-0.5068728069613513
87,h2_storage,2030,4,15,15,,-0.5068728069613513
88,h2_storage,2030,4,16,16,,-0.5068728069613513
89,h2_storage,2030,4,17,17,,-0.5068728069613513
90,h2_storage,2030,4,18,18,,-0.5068728069613513
91,h2_storage,2030,4,19,19,,-0.5068728069613513
92,h2_storage,2030,4,20,20,,-0.5068728069613513
93,h2_storage,2030,4,21,21,,-0.5068728069613513
94,h2_storage,2030,4,22,22,,-0.5068728069613513
95,h2_storage,2030,4,23,23,,-0.5068728069613513
96,h2_storage,2030,4,24,24,,-0.5068728069613513
97,h2_storage,2030,5,1,1,,-1.0530222070210247
98,h2_storage,2030,5,2,2,,-1.0530222070210247
99,h2_storage,2030,5,3,3,,-1.0530222070210247
100,h2_storage,2030,5,4,4,,-1.0530222070210247
101,h2_storage,2030,5,5,5,,-1.0530222070210247
102,h2_storage,2030,5,6,6,,-1.0530222070210247
103,h2_storage,2030,5,7,7,,-1.0530222070210247
104,h2_storage,2030,5,8,8,,-1.0530222070210247
105,h2_storage,2030,5,9,9,,-1.0530222070210247
106,h2_storage,2030,5,10,10,,-1.0530222070210247
107,h2_storage,2030,5,11,11,,-1.0530222070210247
