id,scenario,probability,solution
1,11,0.8,0.0
2,16,0.039999999999999994,40.870628092315144
3,17,0.039999999999999994,76.96067482928777
4,18,0.039999999999999994,98.37447982844674
5,19,0.039999999999999994,88.88133696544662
6,20,0.039999999999999994,113.60436868927695
