id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.21709059148738888
2,electrolizer,2030,1,2,2,0.21709059148738882
3,electrolizer,2030,1,3,3,0.21709059148738882
4,electrolizer,2030,1,4,4,0.21709059148738882
5,electrolizer,2030,1,5,5,0.21709059148738882
6,electrolizer,2030,1,6,6,0.21709059148738882
7,electrolizer,2030,1,7,7,0.21709059148738882
8,electrolizer,2030,1,8,8,0.21709059148738882
9,electrolizer,2030,1,9,9,0.21709059148738882
10,electrolizer,2030,1,10,10,0.21709059148738882
11,electrolizer,2030,1,11,11,0.21709059148738882
12,electrolizer,2030,1,12,12,0.21709059148738882
13,electrolizer,2030,1,13,13,0.21709059148738882
14,electrolizer,2030,1,14,14,0.21709059148738882
15,electrolizer,2030,1,15,15,0.21709059148738882
16,electrolizer,2030,1,16,16,0.21709059148738882
17,electrolizer,2030,1,17,17,0.21709059148738882
18,electrolizer,2030,1,18,18,0.21709059148738882
19,electrolizer,2030,1,19,19,0.21709059148738882
20,electrolizer,2030,1,20,20,0.21709059148738882
21,electrolizer,2030,1,21,21,0.21709059148738882
22,electrolizer,2030,1,22,22,0.21709059148738882
23,electrolizer,2030,1,23,23,0.21709059148738882
24,electrolizer,2030,1,24,24,0.21709059148738882
25,electrolizer,2030,2,1,1,0.3516297377459192
26,electrolizer,2030,2,2,2,0.3516297377459192
27,electrolizer,2030,2,3,3,0.3516297377459192
28,electrolizer,2030,2,4,4,0.3516297377459192
29,electrolizer,2030,2,5,5,0.3516297377459192
30,electrolizer,2030,2,6,6,0.3516297377459192
31,electrolizer,2030,2,7,7,0.3516297377459192
32,electrolizer,2030,2,8,8,0.3516297377459192
33,electrolizer,2030,2,9,9,0.3516297377459192
34,electrolizer,2030,2,10,10,0.3516297377459192
35,electrolizer,2030,2,11,11,0.3516297377459192
36,electrolizer,2030,2,12,12,0.3516297377459192
37,electrolizer,2030,2,13,13,0.3516297377459192
38,electrolizer,2030,2,14,14,0.3516297377459192
39,electrolizer,2030,2,15,15,0.3516297377459192
40,electrolizer,2030,2,16,16,0.3516297377459192
