id,scenario,probability,solution,total_cost
1,11,0.8,,463.3974614630631
2,16,0.039999999999999994,,504.26808955537825
3,17,0.039999999999999994,,540.3581362923503
4,18,0.039999999999999994,,561.7719412915101
5,19,0.039999999999999994,,552.2787984285098
6,20,0.039999999999999994,,577.0018301523387
