asset,benchmark_solution,approximation_solution,diff
ccgt,1.1842214355540661,1.1429938298999907,-0.03481410183627199
wind,2.813810957181009,3.06878946209295,0.0906167858438468
solar,0.6501745768311178,0.9044899340006656,0.39114934085711867
ocgt,0.0,0.12269466291455437,0.12269466291455437
electrolizer,1.0,1.0074326542283119,0.007432654228311852
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
e_demand_lol,0.0,0.0,0.0
h2_demand_lol,0.0,0.0,0.0
