id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,188.9145283345759
2,2,0.014285714285714285,,180.8317748226279
3,3,0.014285714285714285,,178.79785459296752
4,4,0.014285714285714285,,182.36738309941938
5,5,0.014285714285714285,,191.0514777974787
6,6,0.014285714285714285,,190.25936262679434
7,7,0.014285714285714285,,183.02648085446415
8,8,0.014285714285714285,,177.9957142982241
9,9,0.014285714285714285,,196.38564508375308
10,10,0.014285714285714285,,195.14194644602014
11,11,0.014285714285714285,,195.01958194050601
12,12,0.014285714285714285,,169.4083251822042
13,13,0.014285714285714285,,173.9075789717545
14,14,0.014285714285714285,,167.4400307951053
15,15,0.014285714285714285,,171.5205570316932
16,16,0.014285714285714285,,188.14121988484018
17,17,0.014285714285714285,,178.9848098064136
18,18,0.014285714285714285,,210.18286533962217
19,19,0.014285714285714285,,219.72023109490775
20,20,0.014285714285714285,,219.48715762675178
21,21,0.014285714285714285,,211.62509840363006
22,22,0.014285714285714285,,184.32543711577455
23,23,0.014285714285714285,,225.0640829826498
24,24,0.014285714285714285,,224.1531670517578
25,25,0.014285714285714285,,206.1972066306729
26,26,0.014285714285714285,,221.22896643428
27,27,0.014285714285714285,,213.20608575324448
28,28,0.014285714285714285,,244.15148383099515
29,29,0.014285714285714285,,212.14134325189102
30,30,0.014285714285714285,,230.79967882541845
31,31,0.014285714285714285,,214.1621923916949
32,32,0.014285714285714285,,216.92245379714643
33,33,0.014285714285714285,,220.19221879839893
34,34,0.014285714285714285,,186.7918933815238
35,35,0.014285714285714285,,273.44569409450395
36,36,0.014285714285714285,,268.83753846334474
37,37,0.014285714285714285,,273.521851988265
38,38,0.014285714285714285,,260.45227741286345
39,39,0.014285714285714285,,281.7439052918075
40,40,0.014285714285714285,,290.24021104181975
41,41,0.014285714285714285,,255.85623858578725
42,42,0.014285714285714285,,276.8070416955952
43,43,0.014285714285714285,,287.486496155972
44,44,0.014285714285714285,,267.21402046724467
45,45,0.014285714285714285,,296.87491507081586
46,46,0.014285714285714285,,285.3779174758489
47,47,0.014285714285714285,,279.68458036238013
48,48,0.014285714285714285,,258.04942756196834
49,49,0.014285714285714285,,290.6926190400062
50,50,0.014285714285714285,,258.9751141544965
51,51,0.014285714285714285,,299.836860459788
52,52,0.014285714285714285,,248.33863796913658
53,53,0.014285714285714285,,278.6883307554893
54,54,0.014285714285714285,,275.65494238531835
55,55,0.014285714285714285,,308.147409345482
56,56,0.014285714285714285,,307.2555437504461
57,57,0.014285714285714285,,324.0459772153896
58,58,0.014285714285714285,,321.52057820053307
59,59,0.014285714285714285,,304.97475730426163
60,60,0.014285714285714285,,295.99686188070075
61,61,0.014285714285714285,,354.5066621282352
62,62,0.014285714285714285,,317.14925823645154
63,63,0.014285714285714285,,299.5483230746721
64,64,0.014285714285714285,,301.2040125422709
65,65,0.014285714285714285,,317.9263171987976
66,66,0.014285714285714285,,318.4558198293181
67,67,0.014285714285714285,,338.09855763059556
68,68,0.014285714285714285,,315.6253543197646
69,69,0.014285714285714285,,311.55006153438825
70,70,0.014285714285714285,,321.35729114725297
