id,scenario,probability,total_cost
56,56,0.014285714285714285,313.02421984720814
57,57,0.014285714285714285,323.29360528665404
60,60,0.014285714285714285,329.1404709538213
61,61,0.014285714285714285,353.0674022589081
63,63,0.014285714285714285,328.453282494628
65,65,0.014285714285714285,315.14905786582847
66,66,0.014285714285714285,339.405467766815
70,70,0.014285714285714285,317.74768664813644
