id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.1591663691669966
2,electrolizer,2030,1,2,2,0.1591663691669966
3,electrolizer,2030,1,3,3,0.1591663691669966
4,electrolizer,2030,1,4,4,0.1591663691669966
5,electrolizer,2030,1,5,5,0.1591663691669966
6,electrolizer,2030,1,6,6,0.1591663691669966
7,electrolizer,2030,1,7,7,0.1591663691669966
8,electrolizer,2030,1,8,8,0.1591663691669966
9,electrolizer,2030,1,9,9,0.1591663691669966
10,electrolizer,2030,1,10,10,0.1591663691669966
11,electrolizer,2030,1,11,11,0.1591663691669966
12,electrolizer,2030,1,12,12,0.1591663691669966
13,electrolizer,2030,1,13,13,0.1591663691669966
14,electrolizer,2030,1,14,14,0.1591663691669966
15,electrolizer,2030,1,15,15,0.1591663691669966
16,electrolizer,2030,1,16,16,0.1591663691669966
17,electrolizer,2030,1,17,17,0.1591663691669966
18,electrolizer,2030,1,18,18,0.1591663691669966
19,electrolizer,2030,1,19,19,0.1591663691669966
20,electrolizer,2030,1,20,20,0.1591663691669966
21,electrolizer,2030,1,21,21,0.1591663691669966
22,electrolizer,2030,1,22,22,0.1591663691669966
23,electrolizer,2030,1,23,23,0.1591663691669966
24,electrolizer,2030,1,24,24,0.1591663691669966
25,electrolizer,2030,2,1,1,0.16831993154935357
26,electrolizer,2030,2,2,2,0.16831993154935357
27,electrolizer,2030,2,3,3,0.16831993154935357
28,electrolizer,2030,2,4,4,0.16831993154935357
29,electrolizer,2030,2,5,5,0.16831993154935357
30,electrolizer,2030,2,6,6,0.16831993154935349
31,electrolizer,2030,2,7,7,0.16831993154935357
32,electrolizer,2030,2,8,8,0.16831993154935357
33,electrolizer,2030,2,9,9,0.16831993154935357
34,electrolizer,2030,2,10,10,0.16831993154935357
35,electrolizer,2030,2,11,11,0.16831993154935357
36,electrolizer,2030,2,12,12,0.16831993154935357
37,electrolizer,2030,2,13,13,0.16831993154935357
38,electrolizer,2030,2,14,14,0.16831993154935357
39,electrolizer,2030,2,15,15,0.16831993154935357
40,electrolizer,2030,2,16,16,0.16831993154935357
41,electrolizer,2030,2,17,17,0.16831993154935357
42,electrolizer,2030,2,18,18,0.16831993154935357
43,electrolizer,2030,2,19,19,0.16831993154935357
44,electrolizer,2030,2,20,20,0.16831993154935357
45,electrolizer,2030,2,21,21,0.16831993154935357
46,electrolizer,2030,2,22,22,0.16831993154935357
47,electrolizer,2030,2,23,23,0.16831993154935357
48,electrolizer,2030,2,24,24,0.16831993154935357
49,electrolizer,2030,3,1,1,0.013321537858288953
50,electrolizer,2030,3,2,2,0.013321537858288953
51,electrolizer,2030,3,3,3,0.013321537858288953
52,electrolizer,2030,3,4,4,0.018650153001604546
53,electrolizer,2030,3,5,5,0.018650153001604546
54,electrolizer,2030,3,6,6,0.018650153001604546
55,electrolizer,2030,3,7,7,0.018650153001604546
56,electrolizer,2030,3,8,8,0.018650153001604546
57,electrolizer,2030,3,9,9,0.018650153001604546
58,electrolizer,2030,3,10,10,0.018650153001604546
59,electrolizer,2030,3,11,11,0.018650153001604546
60,electrolizer,2030,3,12,12,0.018650153001604546
61,electrolizer,2030,3,13,13,0.018650153001604546
62,electrolizer,2030,3,14,14,0.018650153001604546
63,electrolizer,2030,3,15,15,0.018650153001604546
64,electrolizer,2030,3,16,16,0.018650153001604546
65,electrolizer,2030,3,17,17,0.013321537858288953
66,electrolizer,2030,3,18,18,0.013321537858288953
67,electrolizer,2030,3,19,19,0.013321537858288953
68,electrolizer,2030,3,20,20,0.013321537858288953
69,electrolizer,2030,3,21,21,0.013321537858288953
70,electrolizer,2030,3,22,22,0.013321537858288953
71,electrolizer,2030,3,23,23,0.013321537858288953
72,electrolizer,2030,3,24,24,0.013321537858288953
73,electrolizer,2030,4,1,1,0.008323397268574896
74,electrolizer,2030,4,2,2,0.008323397268574896
75,electrolizer,2030,4,3,3,0.008323397268574896
76,electrolizer,2030,4,4,4,0.008323397268574896
77,electrolizer,2030,4,5,5,0.008323397268574896
78,electrolizer,2030,4,6,6,0.008323397268574891
79,electrolizer,2030,4,7,7,0.005945283763267779
80,electrolizer,2030,4,8,8,0.008323397268574891
81,electrolizer,2030,4,9,9,0.008323397268574896
82,electrolizer,2030,4,10,10,0.008323397268574896
83,electrolizer,2030,4,11,11,0.008323397268574896
