id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.1629143086908151
2,wind,2030,false,0.4,,2.5252185611360702
3,solar,2030,false,0.5,,1.2420463398324544
4,ocgt,2030,false,0.1,,0.2636306218038727
5,electrolizer,2030,false,0.1,,1.1005413005473248
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
