asset,benchmark_solution,approximation_solution,diff
ccgt,1.2906424345901324,1.273638813932143,-0.013174540215229437
wind,2.5722563785051857,2.0754215017981816,-0.19315138290986747
solar,0.09469336081725313,0.49340464687113295,4.21055164388288
ocgt,0.30852758764099497,0.30714538484368215,-0.004479997422211616
electrolizer,1.0368136769576832,1.0235758575826075,-0.012767790075763076
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
