asset,benchmark_solution,approximation_solution,diff
ccgt,1.2177495582690765,1.2118398610810077,-0.004852965987907141
wind,2.7568917274767317,3.0810903220937567,0.11759569350724934
solar,0.7564436920233619,0.7430917417175523,-0.01765095068754601
ocgt,0.08393503258945932,0.0,-1.0
electrolizer,1.085159884042185,1.124532357813295,0.03628264770021622
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
