id,scenario,probability,solution
1,38,0.9,0.0
2,56,0.012499999999999997,60.74902758628318
3,57,0.012499999999999997,73.70463929953254
4,60,0.012499999999999997,77.30723201379138
5,61,0.012499999999999997,104.86055085066707
6,63,0.012499999999999997,78.3590066034532
7,65,0.012499999999999997,62.39081479412815
8,66,0.012499999999999997,89.88911946045462
9,70,0.012499999999999997,65.01936174255363
