id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution
1,h2_storage,2030,1,1,1,0.0037615196539401946
2,h2_storage,2030,1,2,2,0.007523039307880381
3,h2_storage,2030,1,3,3,0.011284558961820573
4,h2_storage,2030,1,4,4,0.015046078615760763
5,h2_storage,2030,1,5,5,0.018807598269700954
6,h2_storage,2030,1,6,6,0.022569117923641146
7,h2_storage,2030,1,7,7,0.026330637577581337
8,h2_storage,2030,1,8,8,0.03009215723152153
9,h2_storage,2030,1,9,9,0.03385367688546172
10,h2_storage,2030,1,10,10,0.03761519653940191
11,h2_storage,2030,1,11,11,0.04137671619334209
12,h2_storage,2030,1,12,12,0.04137671619334209
13,h2_storage,2030,1,13,13,0.045138235847282285
14,h2_storage,2030,1,14,14,0.048899755501222476
15,h2_storage,2030,1,15,15,0.05266127515516267
16,h2_storage,2030,1,16,16,0.05642279480910289
17,h2_storage,2030,1,17,17,0.06018431446304308
18,h2_storage,2030,1,18,18,0.06394583411698326
19,h2_storage,2030,1,19,19,0.06770735377092343
20,h2_storage,2030,1,20,20,0.07146887342486363
21,h2_storage,2030,1,21,21,0.07523039307880383
22,h2_storage,2030,1,22,22,0.07899191273274403
23,h2_storage,2030,1,23,23,0.08275343238668421
24,h2_storage,2030,1,24,24,0.08651495204062441
25,h2_storage,2030,2,1,1,0.0
26,h2_storage,2030,2,2,2,0.0
27,h2_storage,2030,2,3,3,0.0
28,h2_storage,2030,2,4,4,0.0
29,h2_storage,2030,2,5,5,-0.14369005078051456
30,h2_storage,2030,2,6,6,-0.2975362046266684
31,h2_storage,2030,2,7,7,-0.45138235847282226
32,h2_storage,2030,2,8,8,-0.45138235847282226
33,h2_storage,2030,2,9,9,-0.6052285123189761
34,h2_storage,2030,2,10,10,-0.75907466616513
35,h2_storage,2030,2,11,11,-0.9129208200112838
36,h2_storage,2030,2,12,12,-0.9129208200112838
37,h2_storage,2030,2,13,13,-1.0667669738574377
38,h2_storage,2030,2,14,14,-1.0667669738574377
39,h2_storage,2030,2,15,15,-1.2206131277035914
40,h2_storage,2030,2,16,16,-1.3744592815497452
41,h2_storage,2030,2,17,17,-1.528305435395899
42,h2_storage,2030,2,18,18,-1.528305435395899
43,h2_storage,2030,2,19,19,-1.528305435395899
44,h2_storage,2030,2,20,20,-1.528305435395899
45,h2_storage,2030,2,21,21,-1.6821515892420527
46,h2_storage,2030,2,22,22,-1.8359977430882064
47,h2_storage,2030,2,23,23,-1.9898438969343604
48,h2_storage,2030,2,24,24,-1.9898438969343604
49,h2_storage,2030,3,1,1,0.0
50,h2_storage,2030,3,2,2,0.0
51,h2_storage,2030,3,3,3,0.0
52,h2_storage,2030,3,4,4,0.0
53,h2_storage,2030,3,5,5,0.0
54,h2_storage,2030,3,6,6,0.0
55,h2_storage,2030,3,7,7,0.0
56,h2_storage,2030,3,8,8,0.0
57,h2_storage,2030,3,9,9,0.0
58,h2_storage,2030,3,10,10,0.0
59,h2_storage,2030,3,11,11,0.0
60,h2_storage,2030,3,12,12,0.0
61,h2_storage,2030,3,13,13,0.0
62,h2_storage,2030,3,14,14,0.0
63,h2_storage,2030,3,15,15,0.0
64,h2_storage,2030,3,16,16,0.0
65,h2_storage,2030,3,17,17,0.0
66,h2_storage,2030,3,18,18,0.0
67,h2_storage,2030,3,19,19,0.0
68,h2_storage,2030,3,20,20,0.0
69,h2_storage,2030,3,21,21,0.0
70,h2_storage,2030,3,22,22,0.0
71,h2_storage,2030,3,23,23,0.0
72,h2_storage,2030,3,24,24,0.0
73,h2_storage,2030,4,1,1,-0.057551250705284884
74,h2_storage,2030,4,2,2,-0.21139740455143874
75,h2_storage,2030,4,3,3,-0.3652435583975926
76,h2_storage,2030,4,4,4,-0.5190897122437464
77,h2_storage,2030,4,5,5,-0.5190897122437464
78,h2_storage,2030,4,6,6,-0.5190897122437464
79,h2_storage,2030,4,7,7,-0.5190897122437464
80,h2_storage,2030,4,8,8,-0.5190897122437464
81,h2_storage,2030,4,9,9,-0.5190897122437464
82,h2_storage,2030,4,10,10,-0.5190897122437464
83,h2_storage,2030,4,11,11,-0.5190897122437464
84,h2_storage,2030,4,12,12,-0.5190897122437464
85,h2_storage,2030,4,13,13,-0.5190897122437464
86,h2_storage,2030,4,14,14,-0.5190897122437464
87,h2_storage,2030,4,15,15,-0.5190897122437464
88,h2_storage,2030,4,16,16,-0.5190897122437464
89,h2_storage,2030,4,17,17,-0.5190897122437464
90,h2_storage,2030,4,18,18,-0.5190897122437464
91,h2_storage,2030,4,19,19,-0.5190897122437464
92,h2_storage,2030,4,20,20,-0.5190897122437464
93,h2_storage,2030,4,21,21,-0.5190897122437464
94,h2_storage,2030,4,22,22,-0.5190897122437464
95,h2_storage,2030,4,23,23,-0.5190897122437464
96,h2_storage,2030,4,24,24,-0.5190897122437464
97,h2_storage,2030,5,1,1,0.0
98,h2_storage,2030,5,2,2,0.0
99,h2_storage,2030,5,3,3,0.0
100,h2_storage,2030,5,4,4,0.0
101,h2_storage,2030,5,5,5,0.0
102,h2_storage,2030,5,6,6,-0.15384615384615385
103,h2_storage,2030,5,7,7,-0.15384615384615385
104,h2_storage,2030,5,8,8,-0.3076923076923077
105,h2_storage,2030,5,9,9,-0.3076923076923077
106,h2_storage,2030,5,10,10,-0.3076923076923077
107,h2_storage,2030,5,11,11,-0.3076923076923077
108,h2_storage,2030,5,12,12,-0.3076923076923077
109,h2_storage,2030,5,13,13,-0.3076923076923077
110,h2_storage,2030,5,14,14,-0.46153846153846156
111,h2_storage,2030,5,15,15,-0.46153846153846156
112,h2_storage,2030,5,16,16,-0.46153846153846156
113,h2_storage,2030,5,17,17,-0.46153846153846156
114,h2_storage,2030,5,18,18,-0.6153846153846154
115,h2_storage,2030,5,19,19,-0.7692307692307693
116,h2_storage,2030,5,20,20,-0.7692307692307693
117,h2_storage,2030,5,21,21,-0.7692307692307693
118,h2_storage,2030,5,22,22,-0.7692307692307693
119,h2_storage,2030,5,23,23,-0.7692307692307693
120,h2_storage,2030,5,24,24,-0.7692307692307693
121,h2_storage,2030,6,1,1,0.0
122,h2_storage,2030,6,2,2,0.0
123,h2_storage,2030,6,3,3,0.0
124,h2_storage,2030,6,4,4,0.0
125,h2_storage,2030,6,5,5,0.0
126,h2_storage,2030,6,6,6,0.0
127,h2_storage,2030,6,7,7,0.0
128,h2_storage,2030,6,8,8,0.0
129,h2_storage,2030,6,9,9,-0.15384615384615385
130,h2_storage,2030,6,10,10,-0.15384615384615385
131,h2_storage,2030,6,11,11,-0.15384615384615385
132,h2_storage,2030,6,12,12,-0.3076923076923077
133,h2_storage,2030,6,13,13,-0.3076923076923077
134,h2_storage,2030,6,14,14,-0.3076923076923077
135,h2_storage,2030,6,15,15,-0.3076923076923077
136,h2_storage,2030,6,16,16,-0.3076923076923077
137,h2_storage,2030,6,17,17,-0.3076923076923077
138,h2_storage,2030,6,18,18,-0.3076923076923077
139,h2_storage,2030,6,19,19,-0.3076923076923077
140,h2_storage,2030,6,20,20,-0.3076923076923077
141,h2_storage,2030,6,21,21,-0.3076923076923077
142,h2_storage,2030,6,22,22,-0.3076923076923077
143,h2_storage,2030,6,23,23,-0.3076923076923077
144,h2_storage,2030,6,24,24,-0.3076923076923077
145,h2_storage,2030,7,1,1,-0.15384615384615385
146,h2_storage,2030,7,2,2,-0.15384615384615385
147,h2_storage,2030,7,3,3,-0.15384615384615385
148,h2_storage,2030,7,4,4,-0.15384615384615385
149,h2_storage,2030,7,5,5,-0.15384615384615385
150,h2_storage,2030,7,6,6,-0.15384615384615385
151,h2_storage,2030,7,7,7,-0.3076923076923077
152,h2_storage,2030,7,8,8,-0.3076923076923077
153,h2_storage,2030,7,9,9,-0.3076923076923077
154,h2_storage,2030,7,10,10,-0.3076923076923077
155,h2_storage,2030,7,11,11,-0.3076923076923077
156,h2_storage,2030,7,12,12,-0.3076923076923077
157,h2_storage,2030,7,13,13,-0.3076923076923077
158,h2_storage,2030,7,14,14,-0.3076923076923077
159,h2_storage,2030,7,15,15,-0.3076923076923077
160,h2_storage,2030,7,16,16,-0.46153846153846156
161,h2_storage,2030,7,17,17,-0.46153846153846156
162,h2_storage,2030,7,18,18,-0.46153846153846156
163,h2_storage,2030,7,19,19,-0.46153846153846156
164,h2_storage,2030,7,20,20,-0.46153846153846156
165,h2_storage,2030,7,21,21,-0.46153846153846156
166,h2_storage,2030,7,22,22,-0.46153846153846156
167,h2_storage,2030,7,23,23,-0.46153846153846156
168,h2_storage,2030,7,24,24,-0.46153846153846156
169,h2_storage,2030,8,1,1,-0.15384615384615385
170,h2_storage,2030,8,2,2,-0.15384615384615385
171,h2_storage,2030,8,3,3,-0.15384615384615385
172,h2_storage,2030,8,4,4,-0.15384615384615385
173,h2_storage,2030,8,5,5,-0.15384615384615385
174,h2_storage,2030,8,6,6,-0.15384615384615385
175,h2_storage,2030,8,7,7,-0.15384615384615385
176,h2_storage,2030,8,8,8,-0.15384615384615385
