id,scenario,probability,solution,total_cost
1,11,0.019999999999999997,,1.5683355639182629e7
2,14,0.019999999999999997,,1.5066027891753681e7
3,15,0.019999999999999997,,1.5898715980761677e7
4,16,0.019999999999999997,,1.5350836278650807e7
5,17,0.019999999999999997,,1.5245540136801058e7
6,31,0.9,,1.9549737430490382e7
