id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.3007009980140445
2,wind,2030,false,0.4,,2.58756847804157
3,solar,2030,false,0.5,,0.1658225803601034
4,ocgt,2030,false,0.1,,0.15843387019144806
5,electrolizer,2030,false,0.1,,1.0554139274616257
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
