asset,benchmark_solution,approximation_solution,diff
ccgt,1.2745183602421333,1.290414496101774,0.012472269019820813
wind,2.5378328297629444,2.3953175066890715,-0.05615630840711644
solar,0.14944711900278335,0.03094923002584353,-0.7929084867452874
ocgt,0.38317926542393116,0.40981028103759404,0.06950014788561067
electrolizer,1.0548448891277327,1.0081585990424435,-0.04425891480964062
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
