asset,benchmark_solution,approximation_solution,diff
ccgt,1.2606253301937733,1.2705409916018424,0.007865668863360807
wind,2.7537647679331156,3.0996308070989076,0.1255975249568566
solar,0.5343355345442876,0.3218763067832392,-0.3976138849575969
ocgt,0.1409674179147967,0.10166356763459232,-0.278815139424348
electrolizer,1.0754091401525545,1.0903336151354326,0.01387795065677137
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
