id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,e_demand,2030,1,1,1,0.052205593261015294
2,e_demand,2030,1,2,2,0.05220559326101527
3,e_demand,2030,1,3,3,0.022056863152778966
4,e_demand,2030,1,4,4,0.002088223730440611
5,e_demand,2030,1,5,5,0.002088223730440611
6,e_demand,2030,1,6,6,0.002088223730440611
7,e_demand,2030,1,7,7,0.05220559326101527
8,e_demand,2030,1,8,8,0.05220559326101527
9,e_demand,2030,1,9,9,0.05220559326101527
10,e_demand,2030,1,10,10,0.05220559326101527
11,e_demand,2030,1,11,11,0.05220559326101527
12,e_demand,2030,1,12,12,0.05220559326101527
13,e_demand,2030,1,13,13,0.05220559326101527
14,e_demand,2030,1,14,14,0.05220559326101527
15,e_demand,2030,1,15,15,0.05220559326101527
16,e_demand,2030,1,16,16,0.05220559326101527
17,e_demand,2030,1,17,17,0.05220559326101527
18,e_demand,2030,1,18,18,0.05220559326101527
19,e_demand,2030,1,19,19,0.05220559326101527
20,e_demand,2030,1,20,20,0.05220559326101527
21,e_demand,2030,1,21,21,0.05220559326101527
22,e_demand,2030,1,22,22,0.05220559326101527
23,e_demand,2030,1,23,23,0.05220559326101527
24,e_demand,2030,1,24,24,0.05220559326101527
25,e_demand,2030,2,1,1,0.047137352706997176
26,e_demand,2030,2,2,2,0.047137352706997176
27,e_demand,2030,2,3,3,0.047137352706997176
28,e_demand,2030,2,4,4,0.047137352706997176
29,e_demand,2030,2,5,5,0.047137352706997176
30,e_demand,2030,2,6,6,0.047137352706997176
31,e_demand,2030,2,7,7,0.047137352706997176
32,e_demand,2030,2,8,8,0.047137352706997176
33,e_demand,2030,2,9,9,0.047137352706997176
34,e_demand,2030,2,10,10,0.047137352706997176
35,e_demand,2030,2,11,11,0.047137352706997176
36,e_demand,2030,2,12,12,0.047137352706997176
37,e_demand,2030,2,13,13,0.047137352706997176
38,e_demand,2030,2,14,14,0.047137352706997176
39,e_demand,2030,2,15,15,0.047137352706997176
40,e_demand,2030,2,16,16,0.047137352706997176
41,e_demand,2030,2,17,17,0.047137352706997176
42,e_demand,2030,2,18,18,0.047137352706997176
43,e_demand,2030,2,19,19,0.047137352706997176
44,e_demand,2030,2,20,20,0.047137352706997176
45,e_demand,2030,2,21,21,0.047137352706997176
46,e_demand,2030,2,22,22,0.047137352706997176
47,e_demand,2030,2,23,23,0.047137352706997176
48,e_demand,2030,2,24,24,0.047137352706997176
49,e_demand,2030,3,1,1,0.007486590995725509
50,e_demand,2030,3,2,2,0.007486590995725509
51,e_demand,2030,3,3,3,0.007486590995725509
