asset,benchmark_solution,approximation_solution,diff
ccgt,1.209104130658703,1.2242759141961328,0.012547954433969635
wind,2.5882601079531105,2.627508282044,0.015163921883387641
solar,0.18070348043093265,0.0,-1.0
ocgt,0.0,0.0,0.0
electrolizer,1.0,1.0,0.0
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
