,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PECD Zone,NL00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Target Year,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
30.07.,10,0.07985379574493569,0.09779068560656723,0.08222629499083875,0.2780436019627133,0.21680077154258928,0.004402714535586014,0.043167996677962436,0.10321396996350891,0.1887082822661709,0.3763799085060124,0.015198427222296737,0.013279716162013015,0.08088815594410635,3.667075915984317e-05,0.07094734662086528,0.0023926599659574027,0.22061753288877334,0.37196840712577484,0.90105329878734,0.015431565432312035,0.0019379240726674677,0.07445509368330983,0.3252807995769975,0.032017880188711864,0.10217852223818646,0.1722448096987331,0.034971725740565646,0.08804647633941466,0.033921000840275134,0.16513813033779826,0.5193556370289483,0.39900665259696017,0.7485545083091171,0.27912223989815477,0.11764223598812248,0.2851609707787887
30.07.,11,0.07859333636322956,0.12386549438859712,0.07151598590329346,0.25312979763559734,0.20765096751588266,0.003257426058858381,0.037506102441673045,0.07069305364934393,0.22613187714122046,0.3531069935179049,0.01846178080323976,0.01954979782669628,0.09274225442280243,3.4371068857586855e-05,0.0701021961671386,0.009208553899812188,0.21671903125514722,0.4133306124341628,0.8942614218890462,0.011051767240058807,0.0014924360467222515,0.07222565070048638,0.3233742903457456,0.03532836002105388,0.10385252058634492,0.16430663664911443,0.027561350124782467,0.0814598237545404,0.02224289368679496,0.16124731781019874,0.4701802473576337,0.3793755072735717,0.7057518990130459,0.31964547555835543,0.14408904668479375,0.27798494581693456
30.07.,12,0.07391092401025619,0.15986430921157627,0.06271265011116209,0.21944940937490673,0.20518105889454183,0.002956789268477008,0.03459641275545245,0.04808199751283785,0.26733885299551186,0.33242401260950577,0.022305046519019715,0.032220480261144914,0.10770791913453755,2.957995633187773e-05,0.06375743132226569,0.023671382815310674,0.19090817510737282,0.4651974999465105,0.8951362705414962,0.006044609673044284,0.0009329227146254035,0.06795110936233414,0.33171566158399746,0.03182314640144242,0.10585711962056467,0.1478526433935874,0.021072668987657476,0.07268185063058646,0.012725587707493251,0.1559890668631341,0.45285388377166,0.36965525968017826,0.6933354622069986,0.37385686715149297,0.16808322945763746,0.27355400201844826
30.07.,13,0.07053686566295982,0.20928725898993125,0.062037362997106174,0.18043139966134553,0.21348327469442974,0.004030027354453313,0.03929559665323922,0.043235099824706455,0.32233202903884706,0.29643789785186664,0.03242561535948587,0.05593793113264342,0.13979376517020997,0.0001507741543901325,0.06562414153502487,0.04789288223174724,0.17421879145130764,0.5151682506540829,0.8880244198686331,0.004974146544682403,0.000980754720050259,0.07422021246587372,0.36507861583844947,0.03606893243892379,0.11459006218194506,0.13054468937021257,0.02247501496514937,0.06683600847384802,0.011695268963347587,0.1582297244544485,0.4409063877605701,0.3656595156689167,0.6883631560584039,0.43491940148730285,0.19368174174675434,0.28204080249127206
30.07.,14,0.06083366322893103,0.23847019196958463,0.05997499565397413,0.1366291089317009,0.21226587386955212,0.005235550531122117,0.04417945187542551,0.05155951224107436,0.36616678084299387,0.26311165106518736,0.0471988018218002,0.08833195529080666,0.16019047089122296,0.0004518300590406578,0.06877095466162438,0.07480755115029915,0.16417028694209865,0.5412724635457662,0.89125441449448,0.004980179444465093,0.0009102974216373836,0.08288643843395159,0.3974653174800379,0.03434248520453801,0.12516098712942608,0.10570687211249273,0.02628100351981181,0.051324995258068586,0.011365106558822828,0.15111892654961007,0.410827019389954,0.3470400683446463,0.665558658752996,0.49519059313887465,0.1956733219708235,0.2933925699168601
30.07.,15,0.04925584889439061,0.2549896775878942,0.054710007633446,0.10045638189453521,0.21010285026384215,0.007208459816889682,0.04787477067323316,0.06814926131072531,0.38804540082724065,0.23913977430785194,0.06331530636410805,0.14142194668137412,0.16963770460075345,0.00067411225182275,0.07304011997752954,0.09290605910502288,0.16456239212474194,0.5459014663329043,0.8946471085695503,0.006557269911430229,0.000937130391487136,0.09244846895071773,0.42988675517876934,0.030428803947214686,0.13520184394543056,0.07613720884250517,0.0311365910728364,0.03416144240012472,0.010962547507156408,0.14067056772436573,0.3804534785662651,0.33862112398163097,0.6342321651839524,0.54264159994416,0.183407086943022,0.3001334649879327
30.07.,16,0.042271106058838506,0.2556774749369966,0.04903286967187156,0.06693547393615923,0.19954318864582463,0.009652522707250071,0.048048684862688054,0.08401639642690348,0.3790474715258926,0.20454063722074473,0.079308730906412,0.21667802118098625,0.15970450633357844,0.0009081971037503515,0.07760326582989849,0.09691301244815395,0.15686028894100243,0.5195257072329488,0.8964627603856505,0.010262487040535322,0.0012626680208164527,0.10078367049867355,0.44544556594913504,0.025389640734538657,0.13556151292729757,0.04998819650681631,0.03614622115688564,0.02492317254371069,0.015442011285565653,0.12242636845402617,0.3417640106683136,0.33499199805269025,0.5807442346589193,0.5632637911376658,0.17085548859284924,0.29605106573286366
30.07.,17,0.04182209031281789,0.2303562119029955,0.043801621226495266,0.040111823301173605,0.17854633074728185,0.011621224025016893,0.04442955952123025,0.09427816173252412,0.3290129045162473,0.16545404176524428,0.09312029436996494,0.28395020059449616,0.1302477188736304,0.0009580249772467951,0.08173242856071432,0.08596355142190126,0.14111382730931382,0.4954267476784507,0.885795065905914,0.015269211422620917,0.002309194687580342,0.10416605185401334,0.43112549880745377,0.022768619866016884,0.12442850448933153,0.03324829160536568,0.03904238020795854,0.020926552353019632,0.02963388742602846,0.09991506301418512,0.30664908819345826,0.3373624517678834,0.5202374791117332,0.5755247618641223,0.16589478716155892,0.276130562256949
30.07.,18,0.046019786472596746,0.1984291848233147,0.036446825489288986,0.024380469744334044,0.1462655369148837,0.013795001995897681,0.03746445415895487,0.09905640017608325,0.27392799965520426,0.11890720715137171,0.10898551051890297,0.34551651609812006,0.09280292153482597,0.0011163042764567534,0.07957944443832285,0.06728523588919846,0.12150890390094074,0.485821468783254,0.8703883687748027,0.018813618971892883,0.004027656152879113,0.1037393406477302,0.3983743949096681,0.019726517589172373,0.10575451543167153,0.020356756566895517,0.04088094930042434,0.017754557611941675,0.05448675118466038,0.07619553806440926,0.27061711603421945,0.3436324689133578,0.45390419881075167,0.5760465257774483,0.17131584123173813,0.24406907036792766
30.07.,19,0.05812110318112777,0.18295628606862308,0.028539500162072153,0.013651779551444782,0.10969320546727652,0.0181097463444046,0.029553847825564597,0.10557410516152056,0.22776622809148023,0.08163340605464153,0.12454582181736555,0.41698346705710576,0.07000251973201856,0.0007606993557967847,0.07551180973541984,0.05413493721496772,0.10292545966119035,0.550720591325119,0.8851017260216693,0.02063770791164554,0.005947644930919278,0.10475686312819604,0.3689596608126782,0.015800821076469566,0.08655002805760986,0.011573848099457624,0.045077504662200854,0.014873523616412521,0.08989159905084058,0.05552793728366455,0.2567211052542377,0.3825416007386842,0.40554320296179797,0.5970275401160106,0.18513456151691346,0.22607504672193565
