asset,benchmark_solution,approximation_solution,diff
ccgt,1.2272133961946352,1.2258752588359654,-0.0010903868575906626
wind,2.582584582541723,2.503765255282225,-0.03051955308349501
solar,0.8194410483751312,0.8609602014956061,0.05066765108094502
ocgt,0.08228206999125688,0.0854055277163632,0.03796036883172981
electrolizer,0.9999999999999999,1.0,1.1102230246251568e-16
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
