asset,benchmark_solution,approximation_solution,diff
ccgt,1.2798041965829885,1.2775797768111465,-0.001738093825431299
wind,2.6029280054625503,2.5988502271953036,-0.0015666120072046017
solar,0.06138256180447096,0.0,-1.0
ocgt,0.0,0.06810829924434064,0.06810829924434064
electrolizer,1.0000000000000002,1.0,-2.2204460492503126e-16
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
