asset,benchmark_solution,approximation_solution,diff
ccgt,1.3073434920653533,1.3091973536235484,0.0014180370877636495
wind,2.575353689849156,2.4962419869665986,-0.03071877202513141
solar,0.11848311162980135,0.12195106421328335,0.029269594086265723
ocgt,0.0867025437384657,0.08450509678633226,-0.02534466530488347
electrolizer,1.0,1.0000000000000004,4.440892098500626e-16
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
