id,scenario,probability,solution
1,49,0.9,0.0
2,52,0.012499999999999997,74.76957940094266
3,56,0.012499999999999997,74.37426360661638
4,57,0.012499999999999997,76.00696361916286
5,59,0.012499999999999997,77.24043794562246
6,61,0.012499999999999997,104.71990275296761
7,63,0.012499999999999997,79.4256391344417
8,65,0.012499999999999997,95.26315367436976
9,67,0.012499999999999997,88.38463177069158
