id,scenario,probability,solution,total_cost
1,49,0.9,,223.59917259015563
2,52,0.012499999999999997,,298.3687519910983
3,56,0.012499999999999997,,297.9734361967716
4,57,0.012499999999999997,,299.606136209318
5,59,0.012499999999999997,,300.8396105357782
6,61,0.012499999999999997,,328.3190753431236
7,63,0.012499999999999997,,303.0248117245974
8,65,0.012499999999999997,,318.86232626452505
9,67,0.012499999999999997,,311.9838043608469
