id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.04247274655477283
2,h2_storage,2030,1,2,2,,-0.04247274655477283
3,h2_storage,2030,1,3,3,,-0.04247274655477283
4,h2_storage,2030,1,4,4,,-0.04247274655477283
5,h2_storage,2030,1,5,5,,-0.04247274655477283
6,h2_storage,2030,1,6,6,,-0.04247274655477283
7,h2_storage,2030,1,7,7,,-0.04247274655477283
8,h2_storage,2030,1,8,8,,-0.04247274655477283
9,h2_storage,2030,1,9,9,,-0.04247274655477283
10,h2_storage,2030,1,10,10,,-0.04247274655477283
11,h2_storage,2030,1,11,11,,-0.04247274655477283
12,h2_storage,2030,1,12,12,,-0.04247274655477283
13,h2_storage,2030,1,13,13,,-0.04247274655477283
14,h2_storage,2030,1,14,14,,-0.04247274655477283
15,h2_storage,2030,1,15,15,,-0.04247274655477283
16,h2_storage,2030,1,16,16,,-0.04247274655477283
17,h2_storage,2030,1,17,17,,-0.04247274655477283
18,h2_storage,2030,1,18,18,,-0.04247274655477283
19,h2_storage,2030,1,19,19,,-0.04247274655477283
20,h2_storage,2030,1,20,20,,-0.04247274655477283
21,h2_storage,2030,1,21,21,,-0.04247274655477283
22,h2_storage,2030,1,22,22,,-0.04247274655477283
23,h2_storage,2030,1,23,23,,-0.04247274655477283
24,h2_storage,2030,1,24,24,,-0.04247274655477283
25,h2_storage,2030,2,1,1,,-0.07359568579232423
26,h2_storage,2030,2,2,2,,-0.07359568579232423
27,h2_storage,2030,2,3,3,,-0.07359568579232423
28,h2_storage,2030,2,4,4,,-0.07359568579232423
29,h2_storage,2030,2,5,5,,-0.07359568579232423
30,h2_storage,2030,2,6,6,,-0.07359568579232423
31,h2_storage,2030,2,7,7,,-0.07359568579232423
32,h2_storage,2030,2,8,8,,-0.07359568579232423
33,h2_storage,2030,2,9,9,,-0.07359568579232423
34,h2_storage,2030,2,10,10,,-0.07359568579232423
35,h2_storage,2030,2,11,11,,-0.07359568579232423
36,h2_storage,2030,2,12,12,,-0.07359568579232423
37,h2_storage,2030,2,13,13,,-0.07359568579232423
38,h2_storage,2030,2,14,14,,-0.07359568579232423
39,h2_storage,2030,2,15,15,,-0.07359568579232423
40,h2_storage,2030,2,16,16,,-0.07359568579232423
41,h2_storage,2030,2,17,17,,-0.07359568579232423
42,h2_storage,2030,2,18,18,,-0.07359568579232423
43,h2_storage,2030,2,19,19,,-0.07359568579232423
44,h2_storage,2030,2,20,20,,-0.07359568579232423
45,h2_storage,2030,2,21,21,,-0.07359568579232423
46,h2_storage,2030,2,22,22,,-0.07359568579232423
47,h2_storage,2030,2,23,23,,-0.07359568579232423
48,h2_storage,2030,2,24,24,,-0.07359568579232423
49,h2_storage,2030,3,1,1,,-0.00940847267722221
50,h2_storage,2030,3,2,2,,-0.00940847267722221
51,h2_storage,2030,3,3,3,,-0.00940847267722221
52,h2_storage,2030,3,4,4,,-0.00940847267722221
53,h2_storage,2030,3,5,5,,-0.00940847267722221
54,h2_storage,2030,3,6,6,,-0.00940847267722221
55,h2_storage,2030,3,7,7,,-0.00940847267722221
56,h2_storage,2030,3,8,8,,-0.00940847267722221
57,h2_storage,2030,3,9,9,,-0.00940847267722221
58,h2_storage,2030,3,10,10,,-0.00940847267722221
59,h2_storage,2030,3,11,11,,-0.00940847267722221
60,h2_storage,2030,3,12,12,,-0.00940847267722221
61,h2_storage,2030,3,13,13,,-0.00940847267722221
62,h2_storage,2030,3,14,14,,-0.00940847267722221
63,h2_storage,2030,3,15,15,,-0.00940847267722221
64,h2_storage,2030,3,16,16,,-0.00940847267722221
65,h2_storage,2030,3,17,17,,-0.00940847267722221
66,h2_storage,2030,3,18,18,,-0.00940847267722221
67,h2_storage,2030,3,19,19,,-0.00940847267722221
68,h2_storage,2030,3,20,20,,-0.00940847267722221
69,h2_storage,2030,3,21,21,,-0.00940847267722221
70,h2_storage,2030,3,22,22,,-0.00940847267722221
71,h2_storage,2030,3,23,23,,-0.00940847267722221
72,h2_storage,2030,3,24,24,,-0.00940847267722221
73,h2_storage,2030,4,1,1,,-0.02366815092541261
74,h2_storage,2030,4,2,2,,-0.02366815092541261
75,h2_storage,2030,4,3,3,,-0.02366815092541261
76,h2_storage,2030,4,4,4,,-0.02366815092541261
77,h2_storage,2030,4,5,5,,-0.02366815092541261
78,h2_storage,2030,4,6,6,,-0.02366815092541261
79,h2_storage,2030,4,7,7,,-0.02366815092541261
80,h2_storage,2030,4,8,8,,-0.02366815092541261
81,h2_storage,2030,4,9,9,,-0.02366815092541261
82,h2_storage,2030,4,10,10,,-0.02366815092541261
83,h2_storage,2030,4,11,11,,-0.02366815092541261
84,h2_storage,2030,4,12,12,,-0.02366815092541261
85,h2_storage,2030,4,13,13,,-0.02366815092541261
86,h2_storage,2030,4,14,14,,-0.02366815092541261
87,h2_storage,2030,4,15,15,,-0.02366815092541261
88,h2_storage,2030,4,16,16,,-0.02366815092541261
89,h2_storage,2030,4,17,17,,-0.02366815092541261
90,h2_storage,2030,4,18,18,,-0.02366815092541261
