id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.9372404645221665
2,h2_storage,2030,1,2,2,,-0.9372404645221665
3,h2_storage,2030,1,3,3,,-0.9372404645221665
4,h2_storage,2030,1,4,4,,-0.9372404645221665
5,h2_storage,2030,1,5,5,,-0.9372404645221665
6,h2_storage,2030,1,6,6,,-0.9372404645221665
7,h2_storage,2030,1,7,7,,-0.9372404645221665
8,h2_storage,2030,1,8,8,,-0.9372404645221665
9,h2_storage,2030,1,9,9,,-0.9372404645221665
10,h2_storage,2030,1,10,10,,-0.9372404645221665
11,h2_storage,2030,1,11,11,,-0.9372404645221665
12,h2_storage,2030,1,12,12,,-0.9372404645221665
13,h2_storage,2030,1,13,13,,-0.9372404645221665
14,h2_storage,2030,1,14,14,,-0.9372404645221665
15,h2_storage,2030,1,15,15,,-0.9372404645221665
16,h2_storage,2030,1,16,16,,-0.9372404645221665
17,h2_storage,2030,1,17,17,,-0.9372404645221665
18,h2_storage,2030,1,18,18,,-0.9372404645221665
19,h2_storage,2030,1,19,19,,-0.9372404645221665
20,h2_storage,2030,1,20,20,,-0.9372404645221665
21,h2_storage,2030,1,21,21,,-0.9372404645221665
22,h2_storage,2030,1,22,22,,-0.9372404645221665
23,h2_storage,2030,1,23,23,,-0.9372404645221665
24,h2_storage,2030,1,24,24,,-0.9372404645221665
25,h2_storage,2030,2,1,1,,-3.154345717377115
26,h2_storage,2030,2,2,2,,-3.154345717377115
27,h2_storage,2030,2,3,3,,-3.154345717377115
28,h2_storage,2030,2,4,4,,-3.154345717377115
29,h2_storage,2030,2,5,5,,-3.154345717377115
30,h2_storage,2030,2,6,6,,-3.154345717377115
31,h2_storage,2030,2,7,7,,-3.154345717377115
32,h2_storage,2030,2,8,8,,-3.154345717377115
33,h2_storage,2030,2,9,9,,-3.154345717377115
34,h2_storage,2030,2,10,10,,-3.154345717377115
35,h2_storage,2030,2,11,11,,-3.154345717377115
36,h2_storage,2030,2,12,12,,-3.154345717377115
37,h2_storage,2030,2,13,13,,-3.154345717377115
38,h2_storage,2030,2,14,14,,-3.154345717377115
39,h2_storage,2030,2,15,15,,-3.154345717377115
40,h2_storage,2030,2,16,16,,-3.154345717377115
41,h2_storage,2030,2,17,17,,-3.154345717377115
42,h2_storage,2030,2,18,18,,-3.154345717377115
43,h2_storage,2030,2,19,19,,-3.154345717377115
44,h2_storage,2030,2,20,20,,-3.154345717377115
45,h2_storage,2030,2,21,21,,-3.154345717377115
46,h2_storage,2030,2,22,22,,-3.154345717377115
47,h2_storage,2030,2,23,23,,-3.154345717377115
48,h2_storage,2030,2,24,24,,-3.154345717377115
49,h2_storage,2030,3,1,1,,-0.641030800926164
50,h2_storage,2030,3,2,2,,-0.641030800926164
51,h2_storage,2030,3,3,3,,-0.641030800926164
52,h2_storage,2030,3,4,4,,-0.641030800926164
53,h2_storage,2030,3,5,5,,-0.641030800926164
54,h2_storage,2030,3,6,6,,-0.641030800926164
55,h2_storage,2030,3,7,7,,-0.641030800926164
56,h2_storage,2030,3,8,8,,-0.641030800926164
57,h2_storage,2030,3,9,9,,-0.641030800926164
58,h2_storage,2030,3,10,10,,-0.641030800926164
59,h2_storage,2030,3,11,11,,-0.641030800926164
60,h2_storage,2030,3,12,12,,-0.641030800926164
61,h2_storage,2030,3,13,13,,-0.641030800926164
62,h2_storage,2030,3,14,14,,-0.641030800926164
63,h2_storage,2030,3,15,15,,-0.641030800926164
64,h2_storage,2030,3,16,16,,-0.641030800926164
65,h2_storage,2030,3,17,17,,-0.641030800926164
66,h2_storage,2030,3,18,18,,-0.641030800926164
67,h2_storage,2030,3,19,19,,-0.641030800926164
68,h2_storage,2030,3,20,20,,-0.641030800926164
69,h2_storage,2030,3,21,21,,-0.641030800926164
70,h2_storage,2030,3,22,22,,-0.641030800926164
71,h2_storage,2030,3,23,23,,-0.641030800926164
72,h2_storage,2030,3,24,24,,-0.641030800926164
73,h2_storage,2030,4,1,1,,-0.40503371201638355
74,h2_storage,2030,4,2,2,,-0.40503371201638355
75,h2_storage,2030,4,3,3,,-0.40503371201638355
76,h2_storage,2030,4,4,4,,-0.40503371201638355
77,h2_storage,2030,4,5,5,,-0.40503371201638355
78,h2_storage,2030,4,6,6,,-0.40503371201638355
79,h2_storage,2030,4,7,7,,-0.40503371201638355
80,h2_storage,2030,4,8,8,,-0.40503371201638355
81,h2_storage,2030,4,9,9,,-0.40503371201638355
82,h2_storage,2030,4,10,10,,-0.40503371201638355
83,h2_storage,2030,4,11,11,,-0.40503371201638355
84,h2_storage,2030,4,12,12,,-0.40503371201638355
85,h2_storage,2030,4,13,13,,-0.40503371201638355
86,h2_storage,2030,4,14,14,,-0.40503371201638355
87,h2_storage,2030,4,15,15,,-0.40503371201638355
88,h2_storage,2030,4,16,16,,-0.40503371201638355
89,h2_storage,2030,4,17,17,,-0.40503371201638355
90,h2_storage,2030,4,18,18,,-0.40503371201638355
91,h2_storage,2030,4,19,19,,-0.40503371201638355
92,h2_storage,2030,4,20,20,,-0.40503371201638355
93,h2_storage,2030,4,21,21,,-0.40503371201638355
94,h2_storage,2030,4,22,22,,-0.40503371201638355
95,h2_storage,2030,4,23,23,,-0.40503371201638355
96,h2_storage,2030,4,24,24,,-0.40503371201638355
97,h2_storage,2030,5,1,1,,-0.226486509725343
98,h2_storage,2030,5,2,2,,-0.226486509725343
99,h2_storage,2030,5,3,3,,-0.226486509725343
100,h2_storage,2030,5,4,4,,-0.226486509725343
101,h2_storage,2030,5,5,5,,-0.226486509725343
102,h2_storage,2030,5,6,6,,-0.226486509725343
103,h2_storage,2030,5,7,7,,-0.226486509725343
104,h2_storage,2030,5,8,8,,-0.226486509725343
105,h2_storage,2030,5,9,9,,-0.226486509725343
106,h2_storage,2030,5,10,10,,-0.226486509725343
107,h2_storage,2030,5,11,11,,-0.226486509725343
108,h2_storage,2030,5,12,12,,-0.226486509725343
109,h2_storage,2030,5,13,13,,-0.226486509725343
110,h2_storage,2030,5,14,14,,-0.226486509725343
111,h2_storage,2030,5,15,15,,-0.226486509725343
112,h2_storage,2030,5,16,16,,-0.226486509725343
113,h2_storage,2030,5,17,17,,-0.226486509725343
114,h2_storage,2030,5,18,18,,-0.226486509725343
115,h2_storage,2030,5,19,19,,-0.226486509725343
