id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.2741558844721046
2,h2_storage,2030,1,2,2,,-0.2741558844721046
3,h2_storage,2030,1,3,3,,-0.2741558844721046
4,h2_storage,2030,1,4,4,,-0.2741558844721046
5,h2_storage,2030,1,5,5,,-0.2741558844721046
6,h2_storage,2030,1,6,6,,-0.2741558844721046
7,h2_storage,2030,1,7,7,,-0.2741558844721046
8,h2_storage,2030,1,8,8,,-0.2741558844721046
9,h2_storage,2030,1,9,9,,-0.2741558844721046
10,h2_storage,2030,1,10,10,,-0.2741558844721046
11,h2_storage,2030,1,11,11,,-0.2741558844721046
12,h2_storage,2030,1,12,12,,-0.2741558844721046
13,h2_storage,2030,1,13,13,,-0.2741558844721046
14,h2_storage,2030,1,14,14,,-0.2741558844721046
15,h2_storage,2030,1,15,15,,-0.2741558844721046
16,h2_storage,2030,1,16,16,,-0.2741558844721046
17,h2_storage,2030,1,17,17,,-0.2741558844721046
18,h2_storage,2030,1,18,18,,-0.2741558844721046
19,h2_storage,2030,1,19,19,,-0.2741558844721046
20,h2_storage,2030,1,20,20,,-0.2741558844721046
21,h2_storage,2030,1,21,21,,-0.2741558844721046
22,h2_storage,2030,1,22,22,,-0.2741558844721046
23,h2_storage,2030,1,23,23,,-0.2741558844721046
24,h2_storage,2030,1,24,24,,-0.2741558844721046
25,h2_storage,2030,2,1,1,,-0.31046291021188244
26,h2_storage,2030,2,2,2,,-0.31046291021188244
27,h2_storage,2030,2,3,3,,-0.31046291021188244
28,h2_storage,2030,2,4,4,,-0.31046291021188244
29,h2_storage,2030,2,5,5,,-0.31046291021188244
30,h2_storage,2030,2,6,6,,-0.31046291021188244
31,h2_storage,2030,2,7,7,,-0.31046291021188244
32,h2_storage,2030,2,8,8,,-0.31046291021188244
33,h2_storage,2030,2,9,9,,-0.31046291021188244
34,h2_storage,2030,2,10,10,,-0.31046291021188244
35,h2_storage,2030,2,11,11,,-0.31046291021188244
36,h2_storage,2030,2,12,12,,-0.31046291021188244
37,h2_storage,2030,2,13,13,,-0.31046291021188244
38,h2_storage,2030,2,14,14,,-0.31046291021188244
39,h2_storage,2030,2,15,15,,-0.31046291021188244
40,h2_storage,2030,2,16,16,,-0.31046291021188244
41,h2_storage,2030,2,17,17,,-0.31046291021188244
42,h2_storage,2030,2,18,18,,-0.31046291021188244
43,h2_storage,2030,2,19,19,,-0.31046291021188244
44,h2_storage,2030,2,20,20,,-0.31046291021188244
45,h2_storage,2030,2,21,21,,-0.31046291021188244
46,h2_storage,2030,2,22,22,,-0.31046291021188244
47,h2_storage,2030,2,23,23,,-0.31046291021188244
48,h2_storage,2030,2,24,24,,-0.31046291021188244
49,h2_storage,2030,3,1,1,,-0.040603211468683204
50,h2_storage,2030,3,2,2,,-0.040603211468683204
51,h2_storage,2030,3,3,3,,-0.040603211468683204
52,h2_storage,2030,3,4,4,,-0.040603211468683204
53,h2_storage,2030,3,5,5,,-0.040603211468683204
54,h2_storage,2030,3,6,6,,-0.040603211468683204
55,h2_storage,2030,3,7,7,,-0.040603211468683204
56,h2_storage,2030,3,8,8,,-0.040603211468683204
57,h2_storage,2030,3,9,9,,-0.040603211468683204
58,h2_storage,2030,3,10,10,,-0.040603211468683204
59,h2_storage,2030,3,11,11,,-0.040603211468683204
60,h2_storage,2030,3,12,12,,-0.040603211468683204
61,h2_storage,2030,3,13,13,,-0.040603211468683204
62,h2_storage,2030,3,14,14,,-0.040603211468683204
63,h2_storage,2030,3,15,15,,-0.040603211468683204
64,h2_storage,2030,3,16,16,,-0.040603211468683204
65,h2_storage,2030,3,17,17,,-0.040603211468683204
66,h2_storage,2030,3,18,18,,-0.040603211468683204
67,h2_storage,2030,3,19,19,,-0.040603211468683204
68,h2_storage,2030,3,20,20,,-0.040603211468683204
69,h2_storage,2030,3,21,21,,-0.040603211468683204
70,h2_storage,2030,3,22,22,,-0.040603211468683204
71,h2_storage,2030,3,23,23,,-0.040603211468683204
72,h2_storage,2030,3,24,24,,-0.040603211468683204
73,h2_storage,2030,4,1,1,,-0.19289764602984433
74,h2_storage,2030,4,2,2,,-0.19289764602984433
75,h2_storage,2030,4,3,3,,-0.19289764602984433
76,h2_storage,2030,4,4,4,,-0.19289764602984433
77,h2_storage,2030,4,5,5,,-0.19289764602984433
78,h2_storage,2030,4,6,6,,-0.19289764602984433
79,h2_storage,2030,4,7,7,,-0.19289764602984433
80,h2_storage,2030,4,8,8,,-0.19289764602984433
81,h2_storage,2030,4,9,9,,-0.19289764602984433
82,h2_storage,2030,4,10,10,,-0.19289764602984433
83,h2_storage,2030,4,11,11,,-0.19289764602984433
84,h2_storage,2030,4,12,12,,-0.19289764602984433
85,h2_storage,2030,4,13,13,,-0.19289764602984433
86,h2_storage,2030,4,14,14,,-0.19289764602984433
87,h2_storage,2030,4,15,15,,-0.19289764602984433
88,h2_storage,2030,4,16,16,,-0.19289764602984433
89,h2_storage,2030,4,17,17,,-0.19289764602984433
90,h2_storage,2030,4,18,18,,-0.19289764602984433
91,h2_storage,2030,4,19,19,,-0.19289764602984433
92,h2_storage,2030,4,20,20,,-0.19289764602984433
93,h2_storage,2030,4,21,21,,-0.19289764602984433
94,h2_storage,2030,4,22,22,,-0.19289764602984433
95,h2_storage,2030,4,23,23,,-0.19289764602984433
96,h2_storage,2030,4,24,24,,-0.19289764602984433
97,h2_storage,2030,5,1,1,,-0.02841324860741727
98,h2_storage,2030,5,2,2,,-0.02841324860741727
99,h2_storage,2030,5,3,3,,-0.02841324860741727
100,h2_storage,2030,5,4,4,,-0.02841324860741727
101,h2_storage,2030,5,5,5,,-0.02841324860741727
102,h2_storage,2030,5,6,6,,-0.02841324860741727
