id,scenario,probability,solution,dual_scenario_tail_excess
1,28,0.9,,-0.0
2,57,0.012499999999999997,,0.0125
3,58,0.012499999999999997,,0.0125
4,61,0.012499999999999997,,0.0125
5,62,0.012499999999999997,,0.0125
6,65,0.012499999999999997,,0.0125
7,66,0.012499999999999997,,0.0125
8,67,0.012499999999999997,,0.0125
9,70,0.012499999999999997,,0.0125
