asset,benchmark_solution,approximation_solution,diff
ccgt,1.2795987570923464,1.2721888771741465,-0.005790783929047767
wind,2.664383463679291,3.0271454372113027,0.13615231383813942
solar,0.038918287378961386,0.0,-1.0
ocgt,0.41159307152141483,0.42855698697757816,0.0412152599980797
electrolizer,1.0451976921211303,1.0690194758310834,0.022791653569009473
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
