id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.220047752235613
2,wind,2030,false,0.4,,2.575353689849156
3,solar,2030,false,0.5,,1.131819056662039
4,ocgt,2030,false,0.1,,0.0
5,electrolizer,2030,false,0.1,,1.0000000000000002
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
