id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution
1,h2_storage,2030,1,1,1,0.00037173734101590906
2,h2_storage,2030,1,2,2,0.0007434746820318217
3,h2_storage,2030,1,3,3,0.0011152120230477325
4,h2_storage,2030,1,4,4,0.0014869493640636434
5,h2_storage,2030,1,5,5,0.0018586867050795542
6,h2_storage,2030,1,6,6,0.002230424046095465
7,h2_storage,2030,1,7,7,0.002602161387111376
8,h2_storage,2030,1,8,8,0.0029738987281272868
9,h2_storage,2030,1,9,9,0.0033456360691432015
10,h2_storage,2030,1,10,10,0.0037173734101591106
11,h2_storage,2030,1,11,11,0.00408911075117502
12,h2_storage,2030,1,12,12,0.00446084809219093
13,h2_storage,2030,1,13,13,0.004832585433206841
14,h2_storage,2030,1,14,14,0.005204322774222752
15,h2_storage,2030,1,15,15,0.005576060115238663
16,h2_storage,2030,1,16,16,0.005947797456254369
17,h2_storage,2030,1,17,17,0.006319534797270336
18,h2_storage,2030,1,18,18,0.006691272138286247
19,h2_storage,2030,1,19,19,0.007063009479302164
20,h2_storage,2030,1,20,20,0.007434746820318073
21,h2_storage,2030,1,21,21,0.007806484161333982
22,h2_storage,2030,1,22,22,0.00817822150234989
23,h2_storage,2030,1,23,23,0.0085499588433658
24,h2_storage,2030,1,24,24,0.00892169618438171
25,h2_storage,2030,2,1,1,0.0
26,h2_storage,2030,2,2,2,0.0
27,h2_storage,2030,2,3,3,-0.15384615384615385
28,h2_storage,2030,2,4,4,-0.15384615384615385
29,h2_storage,2030,2,5,5,-0.15384615384615385
30,h2_storage,2030,2,6,6,-0.15384615384615385
31,h2_storage,2030,2,7,7,-0.3076923076923077
32,h2_storage,2030,2,8,8,-0.3076923076923077
33,h2_storage,2030,2,9,9,-0.42388677942699116
34,h2_storage,2030,2,10,10,-0.577732933273145
35,h2_storage,2030,2,11,11,-0.577732933273145
36,h2_storage,2030,2,12,12,-0.577732933273145
37,h2_storage,2030,2,13,13,-0.577732933273145
38,h2_storage,2030,2,14,14,-0.577732933273145
39,h2_storage,2030,2,15,15,-0.577732933273145
40,h2_storage,2030,2,16,16,-0.7315790871192989
