id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-31.129313297683865
2,h2_storage,2030,1,2,2,,-31.129313297683865
3,h2_storage,2030,1,3,3,,-31.129313297683865
4,h2_storage,2030,1,4,4,,-31.129313297683865
5,h2_storage,2030,1,5,5,,-31.129313297683865
6,h2_storage,2030,1,6,6,,-31.129313297683865
7,h2_storage,2030,1,7,7,,-31.129313297683865
8,h2_storage,2030,1,8,8,,-31.129313297683865
9,h2_storage,2030,1,9,9,,-31.129313297683865
10,h2_storage,2030,1,10,10,,-31.129313297683865
11,h2_storage,2030,1,11,11,,-31.129313297683865
12,h2_storage,2030,1,12,12,,-31.129313297683865
13,h2_storage,2030,1,13,13,,-31.129313297683865
14,h2_storage,2030,1,14,14,,-31.129313297683865
15,h2_storage,2030,1,15,15,,-31.129313297683865
16,h2_storage,2030,1,16,16,,-31.129313297683865
17,h2_storage,2030,1,17,17,,-31.129313297683865
18,h2_storage,2030,1,18,18,,-31.129313297683865
19,h2_storage,2030,1,19,19,,-31.129313297683865
20,h2_storage,2030,1,20,20,,-31.129313297683865
21,h2_storage,2030,1,21,21,,-31.129313297683865
22,h2_storage,2030,1,22,22,,-31.129313297683865
23,h2_storage,2030,1,23,23,,-31.129313297683865
24,h2_storage,2030,1,24,24,,-31.129313297683865
25,h2_storage,2030,2,1,1,,-0.010000000000000002
26,h2_storage,2030,2,2,2,,-0.010000000000000002
27,h2_storage,2030,2,3,3,,-0.010000000000000002
28,h2_storage,2030,2,4,4,,-0.010000000000000002
29,h2_storage,2030,2,5,5,,-0.010000000000000002
30,h2_storage,2030,2,6,6,,-0.010000000000000002
31,h2_storage,2030,2,7,7,,-0.010000000000000002
32,h2_storage,2030,2,8,8,,-0.010000000000000002
33,h2_storage,2030,2,9,9,,-0.010000000000000002
34,h2_storage,2030,2,10,10,,-0.010000000000000002
35,h2_storage,2030,2,11,11,,-0.010000000000000002
36,h2_storage,2030,2,12,12,,-0.010000000000000002
37,h2_storage,2030,2,13,13,,-0.010000000000000002
38,h2_storage,2030,2,14,14,,-0.010000000000000002
39,h2_storage,2030,2,15,15,,-0.010000000000000002
40,h2_storage,2030,2,16,16,,-0.010000000000000002
41,h2_storage,2030,2,17,17,,-0.010000000000000002
42,h2_storage,2030,2,18,18,,-0.010000000000000002
43,h2_storage,2030,2,19,19,,-0.010000000000000002
