id,from_asset,to_asset,milestone_year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
1,ens,e_demand,2030,1,1.0,1.0,1,1,0.0
2,ens,e_demand,2030,1,1.0,1.0,2,2,0.0
3,ens,e_demand,2030,1,1.0,1.0,3,3,0.0
4,ens,e_demand,2030,1,1.0,1.0,4,4,0.0
5,ens,e_demand,2030,1,1.0,1.0,5,5,0.0
6,ens,e_demand,2030,1,1.0,1.0,6,6,0.0
7,ens,e_demand,2030,1,1.0,1.0,7,7,0.0
8,ens,e_demand,2030,1,1.0,1.0,8,8,0.0
9,ens,e_demand,2030,1,1.0,1.0,9,9,0.0
10,ens,e_demand,2030,1,1.0,1.0,10,10,0.0
11,ens,e_demand,2030,1,1.0,1.0,11,11,0.0
12,ens,e_demand,2030,1,1.0,1.0,12,12,0.0
13,ens,e_demand,2030,1,1.0,1.0,13,13,0.0
14,ens,e_demand,2030,1,1.0,1.0,14,14,0.0
15,ens,e_demand,2030,1,1.0,1.0,15,15,0.0
16,ens,e_demand,2030,1,1.0,1.0,16,16,0.0
17,ens,e_demand,2030,1,1.0,1.0,17,17,0.0
18,ens,e_demand,2030,1,1.0,1.0,18,18,0.0
19,ens,e_demand,2030,1,1.0,1.0,19,19,0.0
20,ens,e_demand,2030,1,1.0,1.0,20,20,0.0
21,ens,e_demand,2030,1,1.0,1.0,21,21,0.0
22,ens,e_demand,2030,1,1.0,1.0,22,22,0.0
23,ens,e_demand,2030,1,1.0,1.0,23,23,0.0
24,ens,e_demand,2030,1,1.0,1.0,24,24,0.0
25,solar,e_demand,2030,1,1.0,1.0,1,1,0.0
26,solar,e_demand,2030,1,1.0,1.0,2,2,0.0
27,solar,e_demand,2030,1,1.0,1.0,3,3,0.0
28,solar,e_demand,2030,1,1.0,1.0,4,4,0.0
29,solar,e_demand,2030,1,1.0,1.0,5,5,0.0
30,solar,e_demand,2030,1,1.0,1.0,6,6,0.0
31,solar,e_demand,2030,1,1.0,1.0,7,7,0.0
32,solar,e_demand,2030,1,1.0,1.0,8,8,0.0
33,solar,e_demand,2030,1,1.0,1.0,9,9,0.0
34,solar,e_demand,2030,1,1.0,1.0,10,10,0.0
35,solar,e_demand,2030,1,1.0,1.0,11,11,0.0
36,solar,e_demand,2030,1,1.0,1.0,12,12,0.0
37,solar,e_demand,2030,1,1.0,1.0,13,13,0.0
38,solar,e_demand,2030,1,1.0,1.0,14,14,0.0
39,solar,e_demand,2030,1,1.0,1.0,15,15,0.0
40,solar,e_demand,2030,1,1.0,1.0,16,16,0.0
41,solar,e_demand,2030,1,1.0,1.0,17,17,0.0
42,solar,e_demand,2030,1,1.0,1.0,18,18,0.0
43,solar,e_demand,2030,1,1.0,1.0,19,19,0.0
44,solar,e_demand,2030,1,1.0,1.0,20,20,0.0
45,solar,e_demand,2030,1,1.0,1.0,21,21,0.0
46,solar,e_demand,2030,1,1.0,1.0,22,22,0.0
47,solar,e_demand,2030,1,1.0,1.0,23,23,0.0
48,solar,e_demand,2030,1,1.0,1.0,24,24,0.0
49,wind_offshore,e_demand,2030,1,1.0,1.0,1,1,0.0
50,wind_offshore,e_demand,2030,1,1.0,1.0,2,2,0.0
51,wind_offshore,e_demand,2030,1,1.0,1.0,3,3,0.0
52,wind_offshore,e_demand,2030,1,1.0,1.0,4,4,0.0
53,wind_offshore,e_demand,2030,1,1.0,1.0,5,5,0.0
54,wind_offshore,e_demand,2030,1,1.0,1.0,6,6,0.0
55,wind_offshore,e_demand,2030,1,1.0,1.0,7,7,0.0
56,wind_offshore,e_demand,2030,1,1.0,1.0,8,8,0.0
57,wind_offshore,e_demand,2030,1,1.0,1.0,9,9,0.0
58,wind_offshore,e_demand,2030,1,1.0,1.0,10,10,0.0
59,wind_offshore,e_demand,2030,1,1.0,1.0,11,11,0.0
60,wind_offshore,e_demand,2030,1,1.0,1.0,12,12,0.0
61,wind_offshore,e_demand,2030,1,1.0,1.0,13,13,0.0
62,wind_offshore,e_demand,2030,1,1.0,1.0,14,14,0.0
63,wind_offshore,e_demand,2030,1,1.0,1.0,15,15,0.0
64,wind_offshore,e_demand,2030,1,1.0,1.0,16,16,0.0
65,wind_offshore,e_demand,2030,1,1.0,1.0,17,17,0.0
66,wind_offshore,e_demand,2030,1,1.0,1.0,18,18,0.0
67,wind_offshore,e_demand,2030,1,1.0,1.0,19,19,0.0
68,wind_offshore,e_demand,2030,1,1.0,1.0,20,20,0.0
69,wind_offshore,e_demand,2030,1,1.0,1.0,21,21,0.0
70,wind_offshore,e_demand,2030,1,1.0,1.0,22,22,0.0
71,wind_offshore,e_demand,2030,1,1.0,1.0,23,23,0.0
72,wind_offshore,e_demand,2030,1,1.0,1.0,24,24,0.0
73,h2_storage,h2_demand,2030,1,1.0,1.0,1,1,0.0
74,h2_storage,h2_demand,2030,1,1.0,1.0,2,2,0.0
75,h2_storage,h2_demand,2030,1,1.0,1.0,3,3,0.0
76,h2_storage,h2_demand,2030,1,1.0,1.0,4,4,0.0
77,h2_storage,h2_demand,2030,1,1.0,1.0,5,5,0.0
78,h2_storage,h2_demand,2030,1,1.0,1.0,6,6,0.0
79,h2_storage,h2_demand,2030,1,1.0,1.0,7,7,0.0
80,h2_storage,h2_demand,2030,1,1.0,1.0,8,8,0.0
81,h2_storage,h2_demand,2030,1,1.0,1.0,9,9,0.0
82,h2_storage,h2_demand,2030,1,1.0,1.0,10,10,0.0
83,h2_storage,h2_demand,2030,1,1.0,1.0,11,11,0.0
84,h2_storage,h2_demand,2030,1,1.0,1.0,12,12,0.0
85,h2_storage,h2_demand,2030,1,1.0,1.0,13,13,0.0
86,h2_storage,h2_demand,2030,1,1.0,1.0,14,14,0.0
87,h2_storage,h2_demand,2030,1,1.0,1.0,15,15,0.0
88,h2_storage,h2_demand,2030,1,1.0,1.0,16,16,0.0
89,h2_storage,h2_demand,2030,1,1.0,1.0,17,17,0.0
90,h2_storage,h2_demand,2030,1,1.0,1.0,18,18,0.0
91,h2_storage,h2_demand,2030,1,1.0,1.0,19,19,0.0
92,h2_storage,h2_demand,2030,1,1.0,1.0,20,20,0.0
93,h2_storage,h2_demand,2030,1,1.0,1.0,21,21,0.0
94,h2_storage,h2_demand,2030,1,1.0,1.0,22,22,0.0
95,h2_storage,h2_demand,2030,1,1.0,1.0,23,23,0.0
96,h2_storage,h2_demand,2030,1,1.0,1.0,24,24,0.0
97,water_borrower,hydro_reservoir,2030,1,0.0,1.0,1,1,0.0
98,water_borrower,hydro_reservoir,2030,1,0.0,1.0,2,2,0.0
99,water_borrower,hydro_reservoir,2030,1,0.0,1.0,3,3,0.0
100,water_borrower,hydro_reservoir,2030,1,0.0,1.0,4,4,0.0
101,water_borrower,hydro_reservoir,2030,1,0.0,1.0,5,5,0.0
102,water_borrower,hydro_reservoir,2030,1,0.0,1.0,6,6,0.0
103,water_borrower,hydro_reservoir,2030,1,0.0,1.0,7,7,0.0
104,water_borrower,hydro_reservoir,2030,1,0.0,1.0,8,8,0.0
105,water_borrower,hydro_reservoir,2030,1,0.0,1.0,9,9,0.0
106,water_borrower,hydro_reservoir,2030,1,0.0,1.0,10,10,0.0
107,water_borrower,hydro_reservoir,2030,1,0.0,1.0,11,11,0.0
108,water_borrower,hydro_reservoir,2030,1,0.0,1.0,12,12,0.0
109,water_borrower,hydro_reservoir,2030,1,0.0,1.0,13,13,0.0
110,water_borrower,hydro_reservoir,2030,1,0.0,1.0,14,14,0.0
111,water_borrower,hydro_reservoir,2030,1,0.0,1.0,15,15,0.0
112,water_borrower,hydro_reservoir,2030,1,0.0,1.0,16,16,0.0
113,water_borrower,hydro_reservoir,2030,1,0.0,1.0,17,17,0.0
114,water_borrower,hydro_reservoir,2030,1,0.0,1.0,18,18,0.0
115,water_borrower,hydro_reservoir,2030,1,0.0,1.0,19,19,0.0
116,water_borrower,hydro_reservoir,2030,1,0.0,1.0,20,20,0.0
117,water_borrower,hydro_reservoir,2030,1,0.0,1.0,21,21,0.0
118,water_borrower,hydro_reservoir,2030,1,0.0,1.0,22,22,0.0
119,water_borrower,hydro_reservoir,2030,1,0.0,1.0,23,23,0.0
120,water_borrower,hydro_reservoir,2030,1,0.0,1.0,24,24,0.0
121,wind,e_demand,2030,1,1.0,1.0,1,1,0.0
122,wind,e_demand,2030,1,1.0,1.0,2,2,0.0
123,wind,e_demand,2030,1,1.0,1.0,3,3,0.0
124,wind,e_demand,2030,1,1.0,1.0,4,4,0.0
125,wind,e_demand,2030,1,1.0,1.0,5,5,0.0
126,wind,e_demand,2030,1,1.0,1.0,6,6,0.0
127,wind,e_demand,2030,1,1.0,1.0,7,7,0.0
128,wind,e_demand,2030,1,1.0,1.0,8,8,0.0
129,wind,e_demand,2030,1,1.0,1.0,9,9,0.0
130,wind,e_demand,2030,1,1.0,1.0,10,10,0.0
131,wind,e_demand,2030,1,1.0,1.0,11,11,0.0
132,wind,e_demand,2030,1,1.0,1.0,12,12,0.0
133,wind,e_demand,2030,1,1.0,1.0,13,13,0.0
134,wind,e_demand,2030,1,1.0,1.0,14,14,0.0
135,wind,e_demand,2030,1,1.0,1.0,15,15,0.0
136,wind,e_demand,2030,1,1.0,1.0,16,16,0.0
137,wind,e_demand,2030,1,1.0,1.0,17,17,0.0
138,wind,e_demand,2030,1,1.0,1.0,18,18,0.0
139,wind,e_demand,2030,1,1.0,1.0,19,19,0.0
140,wind,e_demand,2030,1,1.0,1.0,20,20,0.0
141,wind,e_demand,2030,1,1.0,1.0,21,21,0.0
142,wind,e_demand,2030,1,1.0,1.0,22,22,0.0
143,wind,e_demand,2030,1,1.0,1.0,23,23,0.0
144,wind,e_demand,2030,1,1.0,1.0,24,24,0.0
145,smr_ccs,h2_demand,2030,1,1.0,1.0,1,1,0.0
146,smr_ccs,h2_demand,2030,1,1.0,1.0,2,2,0.0
147,smr_ccs,h2_demand,2030,1,1.0,1.0,3,3,0.0
148,smr_ccs,h2_demand,2030,1,1.0,1.0,4,4,0.0
149,smr_ccs,h2_demand,2030,1,1.0,1.0,5,5,0.0
150,smr_ccs,h2_demand,2030,1,1.0,1.0,6,6,0.0
151,smr_ccs,h2_demand,2030,1,1.0,1.0,7,7,0.0
152,smr_ccs,h2_demand,2030,1,1.0,1.0,8,8,0.0
153,smr_ccs,h2_demand,2030,1,1.0,1.0,9,9,0.0
