asset,benchmark_solution,approximation_solution,diff
ccgt,1.3175152524722742,1.2811258907633738,-0.027619689138791332
wind,2.7305711486332465,2.7577644119503826,0.009958818810030776
solar,0.020652366318066277,0.32631507256149983,14.800372099542217
ocgt,0.11532589421058904,0.16906264228801166,0.46595561599806423
electrolizer,1.0435834578520002,1.0891765399762314,0.04368896591948197
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
