,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PECD Zone,NL00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Target Year,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
02.01.,9,0.0,9.250000000000001e-05,0.0,5e-06,0.0,2e-05,8.5e-05,0.0,0.0,9.250000000000001e-05,0.0,5e-06,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,1.25e-05,0.0,0.0,0.000165,0.0,0.0,0.0001575,0.0,0.0001275,0.0,4.2499999999999996e-05,0.0,0.0
02.01.,10,0.0035575,0.04213,0.008195000000000001,0.0130825,0.011207500000000002,0.00897,0.04499,0.015625,0.008882500000000002,0.0272175,0.0036625,0.0202125,0.007067499999999999,0.0026125000000000002,0.0074,0.027469999999999998,0.0092975,0.0105,0.0129275,0.013647499999999998,0.0009825,0.007775,0.0024475,0.021845,0.00177,0.0039225,0.032895,0.0099075,0.013880000000000002,0.0439325,0.007305000000000001,0.021705000000000002,0.0053425,0.0307025,0.008132499999999999,0.0030225
02.01.,11,0.011322500000000001,0.19147250000000002,0.04018,0.06906999999999999,0.0391875,0.0268625,0.205345,0.0729425,0.0399075,0.097195,0.011932499999999999,0.08082500000000001,0.021425,0.00818,0.022555000000000002,0.1484375,0.0320725,0.041804999999999995,0.043155,0.039945,0.005232499999999999,0.025187499999999998,0.006755,0.10081749999999999,0.0079575,0.0213,0.0930725,0.03179,0.055529999999999996,0.1725725,0.023235,0.055615,0.021605,0.14245750000000001,0.0220125,0.0103625
02.01.,12,0.0201525,0.19866250000000002,0.0823975,0.121725,0.06633249999999999,0.04335,0.2092125,0.1138575,0.0635625,0.1105025,0.021754999999999997,0.11047,0.0380075,0.01431,0.0404225,0.17565750000000002,0.057014999999999996,0.0708625,0.0690525,0.0609125,0.010922499999999998,0.044922500000000004,0.0108975,0.13304749999999999,0.01643,0.0472575,0.09273999999999999,0.05506,0.07906999999999999,0.177395,0.0427825,0.060012499999999996,0.0360425,0.159695,0.0352225,0.0191625
02.01.,13,0.029455000000000002,0.16480499999999998,0.107295,0.129935,0.09268,0.0547925,0.1773225,0.1252075,0.0874525,0.10258999999999999,0.02998,0.11377,0.04614,0.01731,0.057315000000000005,0.1483825,0.07608499999999999,0.08742749999999999,0.0947,0.08148749999999999,0.0169075,0.068805,0.014605,0.12099499999999999,0.024492499999999997,0.0680525,0.1068875,0.073495,0.09098,0.16395,0.0590475,0.05326499999999999,0.037762500000000004,0.1447575,0.0496475,0.029982500000000002
02.01.,14,0.0261025,0.194395,0.1313875,0.1625975,0.1018375,0.044977500000000004,0.2135125,0.14979749999999997,0.107325,0.083225,0.0248475,0.10918,0.033862500000000004,0.0120625,0.051672499999999996,0.17231000000000002,0.07066,0.088435,0.10029249999999999,0.077055,0.0152525,0.07200749999999999,0.011272500000000001,0.1134625,0.0216775,0.074605,0.1195475,0.0668725,0.09751499999999999,0.200605,0.0526075,0.029332500000000004,0.0288325,0.1691475,0.043772500000000006,0.028385
02.01.,15,0.017905,0.22226999999999997,0.18484,0.21888749999999998,0.1244075,0.028115,0.24962250000000002,0.195115,0.14574,0.05314750000000001,0.015457499999999999,0.096315,0.018000000000000002,0.0056925,0.03789,0.202815,0.0572925,0.08587750000000001,0.11425750000000001,0.06527,0.0101525,0.0746625,0.0062225,0.090515,0.014407499999999998,0.0846525,0.1430975,0.05169,0.100365,0.24450000000000002,0.0383825,0.0085025,0.0164025,0.1937475,0.0322125,0.02132
02.01.,16,0.0081725,0.08999499999999999,0.078925,0.089455,0.0526775,0.013125000000000001,0.104575,0.0792475,0.0597475,0.024225,0.0070599999999999994,0.041112499999999996,0.0089675,0.0022575,0.01891,0.08609,0.0289675,0.036207500000000004,0.053860000000000005,0.0303825,0.0045249999999999995,0.040220000000000006,0.0032075000000000003,0.0403975,0.009300000000000001,0.0494,0.0771125,0.027495,0.049812499999999996,0.11491749999999999,0.019775,0.008132499999999999,0.0065825,0.08792,0.0178525,0.01295
02.01.,17,0.000395,0.0037925,0.0036149999999999997,0.00372,0.00279,0.0008424999999999999,0.00471,0.0034825,0.0029100000000000003,0.00171,0.00030750000000000005,0.00249,0.0008725,1.5e-05,0.0019324999999999998,0.0046225,0.0027949999999999997,0.002845,0.0035475000000000003,0.0027075,4.5e-05,0.00338,0.000165,0.00298,0.0013225,0.004155,0.0055650000000000005,0.00282,0.0035375000000000003,0.0079375,0.0018000000000000002,0.0015,0.0002175,0.005525,0.00183,0.00164
02.01.,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
