id,scenario,probability,solution,total_cost
1,11,0.019999999999999997,,1.979179092315794e7
2,14,0.019999999999999997,,1.9672541533459883e7
3,15,0.019999999999999997,,1.9692923691781238e7
4,16,0.019999999999999997,,1.961287464285847e7
5,17,0.019999999999999997,,1.9399562406667247e7
6,31,0.9,,2.3987646742397267e7
