id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.01065034803068355
2,electrolizer,2030,1,2,2,0.01065034803068355
3,electrolizer,2030,1,3,3,0.01065034803068355
4,electrolizer,2030,1,4,4,0.01065034803068355
5,electrolizer,2030,1,5,5,0.01065034803068355
6,electrolizer,2030,1,6,6,0.01065034803068355
7,electrolizer,2030,1,7,7,0.01065034803068355
8,electrolizer,2030,1,8,8,0.01065034803068355
9,electrolizer,2030,1,9,9,0.26625870076708863
10,electrolizer,2030,1,10,10,0.26625870076708874
11,electrolizer,2030,1,11,11,0.26625870076708874
12,electrolizer,2030,1,12,12,0.26625870076708874
13,electrolizer,2030,1,13,13,0.26625870076708874
14,electrolizer,2030,1,14,14,0.26625870076708874
15,electrolizer,2030,1,15,15,0.26625870076708874
16,electrolizer,2030,1,16,16,0.26625870076708874
17,electrolizer,2030,1,17,17,0.26625870076708874
18,electrolizer,2030,1,18,18,0.26625870076708874
19,electrolizer,2030,1,19,19,0.26625870076708874
20,electrolizer,2030,1,20,20,0.26625870076708874
21,electrolizer,2030,1,21,21,0.26625870076708863
22,electrolizer,2030,1,22,22,0.01065034803068355
23,electrolizer,2030,1,23,23,0.01065034803068355
24,electrolizer,2030,1,24,24,0.26625870076708874
25,electrolizer,2030,2,1,1,0.28918789787924654
26,electrolizer,2030,2,2,2,0.28918789787924654
27,electrolizer,2030,2,3,3,0.28918789787924654
28,electrolizer,2030,2,4,4,0.28918789787924654
29,electrolizer,2030,2,5,5,0.28918789787924654
30,electrolizer,2030,2,6,6,0.28918789787924654
31,electrolizer,2030,2,7,7,0.28918789787924654
32,electrolizer,2030,2,8,8,0.28918789787924654
33,electrolizer,2030,2,9,9,0.28918789787924654
34,electrolizer,2030,2,10,10,0.28918789787924654
35,electrolizer,2030,2,11,11,0.28918789787924654
36,electrolizer,2030,2,12,12,0.28918789787924654
37,electrolizer,2030,2,13,13,0.28918789787924654
38,electrolizer,2030,2,14,14,0.28918789787924654
39,electrolizer,2030,2,15,15,0.28918789787924654
40,electrolizer,2030,2,16,16,0.28918789787924654
41,electrolizer,2030,2,17,17,0.28918789787924654
42,electrolizer,2030,2,18,18,0.28918789787924654
43,electrolizer,2030,2,19,19,0.28918789787924654
44,electrolizer,2030,2,20,20,0.28918789787924654
45,electrolizer,2030,2,21,21,0.28918789787924654
46,electrolizer,2030,2,22,22,0.28918789787924654
47,electrolizer,2030,2,23,23,0.28918789787924654
48,electrolizer,2030,2,24,24,0.28918789787924654
49,electrolizer,2030,3,1,1,0.061741567955046255
50,electrolizer,2030,3,2,2,0.06174156795504629
51,electrolizer,2030,3,3,3,0.06174156795504629
52,electrolizer,2030,3,4,4,0.06174156795504629
53,electrolizer,2030,3,5,5,0.061741567955046255
54,electrolizer,2030,3,6,6,0.06174156795504629
55,electrolizer,2030,3,7,7,0.06174156795504629
56,electrolizer,2030,3,8,8,0.06174156795504629
57,electrolizer,2030,3,9,9,0.061741567955046255
58,electrolizer,2030,3,10,10,0.061741567955046255
59,electrolizer,2030,3,11,11,0.06174156795504629
60,electrolizer,2030,3,12,12,0.06174156795504629
61,electrolizer,2030,3,13,13,0.061741567955046255
62,electrolizer,2030,3,14,14,0.061741567955046255
63,electrolizer,2030,3,15,15,0.061741567955046255
64,electrolizer,2030,3,16,16,0.061741567955046255
65,electrolizer,2030,3,17,17,0.061741567955046255
66,electrolizer,2030,3,18,18,0.061741567955046255
67,electrolizer,2030,3,19,19,0.06174156795504629
68,electrolizer,2030,3,20,20,0.06174156795504629
69,electrolizer,2030,3,21,21,0.06174156795504629
70,electrolizer,2030,3,22,22,0.06174156795504629
71,electrolizer,2030,3,23,23,0.06174156795504629
72,electrolizer,2030,3,24,24,0.06174156795504629
73,electrolizer,2030,4,1,1,0.02888148873863604
74,electrolizer,2030,4,2,2,0.028881488738636045
75,electrolizer,2030,4,3,3,0.02888148873863604
76,electrolizer,2030,4,4,4,0.02888148873863604
77,electrolizer,2030,4,5,5,0.02888148873863604
78,electrolizer,2030,4,6,6,0.028881488738636038
79,electrolizer,2030,4,7,7,0.028881488738636045
80,electrolizer,2030,4,8,8,0.028881488738636045
81,electrolizer,2030,4,9,9,0.02888148873863604
82,electrolizer,2030,4,10,10,0.028881488738636038
83,electrolizer,2030,4,11,11,0.028881488738636038
84,electrolizer,2030,4,12,12,0.028881488738636045
85,electrolizer,2030,4,13,13,0.02888148873863604
86,electrolizer,2030,4,14,14,0.02888148873863604
87,electrolizer,2030,4,15,15,0.02888148873863604
88,electrolizer,2030,4,16,16,0.028881488738636045
89,electrolizer,2030,4,17,17,0.02888148873863604
90,electrolizer,2030,4,18,18,0.02888148873863604
91,electrolizer,2030,4,19,19,0.028881488738636038
92,electrolizer,2030,4,20,20,0.028881488738636038
93,electrolizer,2030,4,21,21,0.02888148873863604
94,electrolizer,2030,4,22,22,0.028881488738636045
95,electrolizer,2030,4,23,23,0.02888148873863604
96,electrolizer,2030,4,24,24,0.02888148873863604
97,electrolizer,2030,5,1,1,0.02622512448025235
98,electrolizer,2030,5,2,2,0.02622512448025235
99,electrolizer,2030,5,3,3,0.02622512448025235
100,electrolizer,2030,5,4,4,0.02622512448025235
101,electrolizer,2030,5,5,5,0.02622512448025235
102,electrolizer,2030,5,6,6,0.026225124480252337
103,electrolizer,2030,5,7,7,0.02622512448025235
104,electrolizer,2030,5,8,8,0.02622512448025235
105,electrolizer,2030,5,9,9,0.02622512448025235
106,electrolizer,2030,5,10,10,0.02622512448025235
107,electrolizer,2030,5,11,11,0.026225124480252354
108,electrolizer,2030,5,12,12,0.02622512448025235
109,electrolizer,2030,5,13,13,0.026225124480252337
110,electrolizer,2030,5,14,14,0.02622512448025235
111,electrolizer,2030,5,15,15,0.026225124480252354
112,electrolizer,2030,5,16,16,0.02622512448025235
113,electrolizer,2030,5,17,17,0.026225124480252354
114,electrolizer,2030,5,18,18,0.026225124480252354
115,electrolizer,2030,5,19,19,0.026225124480252337
116,electrolizer,2030,5,20,20,0.02622512448025235
117,electrolizer,2030,5,21,21,0.026225124480252354
118,electrolizer,2030,5,22,22,0.026225124480252337
119,electrolizer,2030,5,23,23,0.02622512448025235
120,electrolizer,2030,5,24,24,0.026225124480252354
121,electrolizer,2030,6,1,1,0.043323757334980124
122,electrolizer,2030,6,2,2,0.043323757334980124
123,electrolizer,2030,6,3,3,0.04332375733498011
124,electrolizer,2030,6,4,4,0.043323757334980124
125,electrolizer,2030,6,5,5,0.043323757334980124
126,electrolizer,2030,6,6,6,0.043323757334980124
127,electrolizer,2030,6,7,7,0.043323757334980124
128,electrolizer,2030,6,8,8,0.04332375733498011
129,electrolizer,2030,6,9,9,0.043323757334980124
130,electrolizer,2030,6,10,10,0.043323757334980124
131,electrolizer,2030,6,11,11,0.04332375733498011
132,electrolizer,2030,6,12,12,0.043323757334980124
133,electrolizer,2030,6,13,13,0.043323757334980124
134,electrolizer,2030,6,14,14,0.043323757334980124
135,electrolizer,2030,6,15,15,0.043323757334980124
136,electrolizer,2030,6,16,16,0.04332375733498011
137,electrolizer,2030,6,17,17,0.043323757334980124
138,electrolizer,2030,6,18,18,0.043323757334980124
139,electrolizer,2030,6,19,19,0.043323757334980124
140,electrolizer,2030,6,20,20,0.043323757334980124
141,electrolizer,2030,6,21,21,0.043323757334980124
142,electrolizer,2030,6,22,22,0.043323757334980124
143,electrolizer,2030,6,23,23,0.043323757334980124
144,electrolizer,2030,6,24,24,0.043323757334980124
145,electrolizer,2030,7,1,1,0.06526179607710017
146,electrolizer,2030,7,2,2,0.06526179607710018
147,electrolizer,2030,7,3,3,0.06526179607710018
148,electrolizer,2030,7,4,4,0.06526179607710018
149,electrolizer,2030,7,5,5,0.06526179607710018
150,electrolizer,2030,7,6,6,0.06526179607710018
151,electrolizer,2030,7,7,7,0.06526179607710018
152,electrolizer,2030,7,8,8,0.06526179607710017
153,electrolizer,2030,7,9,9,0.06526179607710018
154,electrolizer,2030,7,10,10,0.06526179607710018
155,electrolizer,2030,7,11,11,0.06526179607710018
156,electrolizer,2030,7,12,12,0.06526179607710018
157,electrolizer,2030,7,13,13,0.06526179607710018
158,electrolizer,2030,7,14,14,0.06526179607710018
159,electrolizer,2030,7,15,15,0.06526179607710018
160,electrolizer,2030,7,16,16,0.06526179607710018
161,electrolizer,2030,7,17,17,0.06526179607710018
162,electrolizer,2030,7,18,18,0.06526179607710018
163,electrolizer,2030,7,19,19,0.06526179607710018
164,electrolizer,2030,7,20,20,0.06526179607710018
165,electrolizer,2030,7,21,21,0.06526179607710018
166,electrolizer,2030,7,22,22,0.06526179607710018
167,electrolizer,2030,7,23,23,0.06526179607710018
168,electrolizer,2030,7,24,24,0.0652617960771002
169,electrolizer,2030,8,1,1,0.06234506411437998
170,electrolizer,2030,8,2,2,0.062345064114380004
171,electrolizer,2030,8,3,3,0.062345064114380004
172,electrolizer,2030,8,4,4,0.062345064114380004
173,electrolizer,2030,8,5,5,0.062345064114380004
174,electrolizer,2030,8,6,6,0.062345064114380004
175,electrolizer,2030,8,7,7,0.062345064114380004
176,electrolizer,2030,8,8,8,0.062345064114380004
177,electrolizer,2030,8,9,9,0.062345064114380004
178,electrolizer,2030,8,10,10,0.062345064114380004
179,electrolizer,2030,8,11,11,0.062345064114380004
180,electrolizer,2030,8,12,12,0.062345064114380004
181,electrolizer,2030,8,13,13,0.062345064114380004
182,electrolizer,2030,8,14,14,0.062345064114380004
183,electrolizer,2030,8,15,15,0.062345064114380004
184,electrolizer,2030,8,16,16,0.062345064114380004
185,electrolizer,2030,8,17,17,0.062345064114380004
186,electrolizer,2030,8,18,18,0.062345064114380004
187,electrolizer,2030,8,19,19,0.062345064114380004
188,electrolizer,2030,8,20,20,0.062345064114380004
189,electrolizer,2030,8,21,21,0.062345064114380004
190,electrolizer,2030,8,22,22,0.062345064114380004
191,electrolizer,2030,8,23,23,0.062345064114380004
192,electrolizer,2030,8,24,24,0.062345064114380004
193,electrolizer,2030,9,1,1,0.001261202292351185
194,electrolizer,2030,9,2,2,0.001261202292351185
195,electrolizer,2030,9,3,3,0.001261202292351185
196,electrolizer,2030,9,4,4,0.001261202292351185
197,electrolizer,2030,9,5,5,0.001261202292351185
198,electrolizer,2030,9,6,6,0.001261202292351185
199,electrolizer,2030,9,7,7,0.03153005730877961
200,electrolizer,2030,9,8,8,0.03153005730877963
201,electrolizer,2030,9,9,9,0.03153005730877961
202,electrolizer,2030,9,10,10,0.03153005730877963
203,electrolizer,2030,9,11,11,0.03153005730877963
204,electrolizer,2030,9,12,12,0.03153005730877963
205,electrolizer,2030,9,13,13,0.03153005730877963
206,electrolizer,2030,9,14,14,0.03153005730877963
207,electrolizer,2030,9,15,15,0.03153005730877963
208,electrolizer,2030,9,16,16,0.03153005730877963
209,electrolizer,2030,9,17,17,0.03153005730877963
210,electrolizer,2030,9,18,18,0.03153005730877963
211,electrolizer,2030,9,19,19,0.03153005730877963
212,electrolizer,2030,9,20,20,0.03153005730877963
213,electrolizer,2030,9,21,21,0.03153005730877963
214,electrolizer,2030,9,22,22,0.03153005730877963
215,electrolizer,2030,9,23,23,0.03153005730877961
216,electrolizer,2030,9,24,24,0.03153005730877963
217,electrolizer,2030,10,1,1,0.0741170076778061
218,electrolizer,2030,10,2,2,0.07411700767780613
219,electrolizer,2030,10,3,3,0.07411700767780613
220,electrolizer,2030,10,4,4,0.07411700767780613
221,electrolizer,2030,10,5,5,0.07411700767780613
222,electrolizer,2030,10,6,6,0.07411700767780613
223,electrolizer,2030,10,7,7,0.07411700767780613
224,electrolizer,2030,10,8,8,0.07411700767780613
225,electrolizer,2030,10,9,9,0.0741170076778061
226,electrolizer,2030,10,10,10,0.0741170076778061
227,electrolizer,2030,10,11,11,0.0741170076778061
228,electrolizer,2030,10,12,12,0.0741170076778061
229,electrolizer,2030,10,13,13,0.0741170076778061
230,electrolizer,2030,10,14,14,0.0741170076778061
231,electrolizer,2030,10,15,15,0.0741170076778061
232,electrolizer,2030,10,16,16,0.0741170076778061
233,electrolizer,2030,10,17,17,0.07411700767780613
234,electrolizer,2030,10,18,18,0.07411700767780613
235,electrolizer,2030,10,19,19,0.07411700767780613
236,electrolizer,2030,10,20,20,0.07411700767780613
237,electrolizer,2030,10,21,21,0.07411700767780613
238,electrolizer,2030,10,22,22,0.07411700767780613
239,electrolizer,2030,10,23,23,0.07411700767780613
240,electrolizer,2030,10,24,24,0.07411700767780613
241,electrolizer,2030,11,1,1,0.09694237356435366
242,electrolizer,2030,11,2,2,0.0038776949425741477
243,electrolizer,2030,11,3,3,0.0038776949425741477
244,electrolizer,2030,11,4,4,0.0038776949425741477
245,electrolizer,2030,11,5,5,0.0038776949425741477
246,electrolizer,2030,11,6,6,0.0969423735643537
247,electrolizer,2030,11,7,7,0.0969423735643537
248,electrolizer,2030,11,8,8,0.0969423735643537
249,electrolizer,2030,11,9,9,0.09694237356435367
250,electrolizer,2030,11,10,10,0.0969423735643537
251,electrolizer,2030,11,11,11,0.0969423735643537
252,electrolizer,2030,11,12,12,0.0969423735643537
253,electrolizer,2030,11,13,13,0.0969423735643537
254,electrolizer,2030,11,14,14,0.0969423735643537
255,electrolizer,2030,11,15,15,0.09694237356435366
256,electrolizer,2030,11,16,16,0.0969423735643537
257,electrolizer,2030,11,17,17,0.0969423735643537
258,electrolizer,2030,11,18,18,0.0969423735643537
