id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.05517932786060372
2,h2_storage,2030,1,2,2,,-0.05517932786060372
3,h2_storage,2030,1,3,3,,-0.05517932786060372
4,h2_storage,2030,1,4,4,,-0.05517932786060372
5,h2_storage,2030,1,5,5,,-0.05517932786060372
6,h2_storage,2030,1,6,6,,-0.05517932786060372
7,h2_storage,2030,1,7,7,,-0.05517932786060372
8,h2_storage,2030,1,8,8,,-0.05517932786060372
9,h2_storage,2030,1,9,9,,-0.05517932786060372
10,h2_storage,2030,1,10,10,,-0.05517932786060372
11,h2_storage,2030,1,11,11,,-0.05517932786060372
12,h2_storage,2030,1,12,12,,-0.05517932786060372
13,h2_storage,2030,1,13,13,,-0.05517932786060372
14,h2_storage,2030,1,14,14,,-0.05517932786060372
15,h2_storage,2030,1,15,15,,-0.05517932786060372
16,h2_storage,2030,1,16,16,,-0.05517932786060372
17,h2_storage,2030,1,17,17,,-0.05517932786060372
18,h2_storage,2030,1,18,18,,-0.05517932786060372
19,h2_storage,2030,1,19,19,,-0.05517932786060372
20,h2_storage,2030,1,20,20,,-0.05517932786060372
21,h2_storage,2030,1,21,21,,-0.05517932786060372
22,h2_storage,2030,1,22,22,,-0.05517932786060372
23,h2_storage,2030,1,23,23,,-0.05517932786060372
24,h2_storage,2030,1,24,24,,-0.05517932786060372
25,h2_storage,2030,2,1,1,,-0.06371034301733071
26,h2_storage,2030,2,2,2,,-0.06371034301733071
27,h2_storage,2030,2,3,3,,-0.06371034301733071
28,h2_storage,2030,2,4,4,,-0.06371034301733071
29,h2_storage,2030,2,5,5,,-0.06371034301733071
30,h2_storage,2030,2,6,6,,-0.06371034301733071
31,h2_storage,2030,2,7,7,,-0.06371034301733071
32,h2_storage,2030,2,8,8,,-0.06371034301733071
33,h2_storage,2030,2,9,9,,-0.06371034301733071
34,h2_storage,2030,2,10,10,,-0.06371034301733071
35,h2_storage,2030,2,11,11,,-0.06371034301733071
36,h2_storage,2030,2,12,12,,-0.06371034301733071
37,h2_storage,2030,2,13,13,,-0.06371034301733071
38,h2_storage,2030,2,14,14,,-0.06371034301733071
39,h2_storage,2030,2,15,15,,-0.06371034301733071
40,h2_storage,2030,2,16,16,,-0.06371034301733071
41,h2_storage,2030,2,17,17,,-0.06371034301733071
42,h2_storage,2030,2,18,18,,-0.06371034301733071
43,h2_storage,2030,2,19,19,,-0.06371034301733071
44,h2_storage,2030,2,20,20,,-0.06371034301733071
45,h2_storage,2030,2,21,21,,-0.06371034301733071
46,h2_storage,2030,2,22,22,,-0.06371034301733071
47,h2_storage,2030,2,23,23,,-0.06371034301733071
48,h2_storage,2030,2,24,24,,-0.06371034301733071
49,h2_storage,2030,3,1,1,,-0.007284675004752352
50,h2_storage,2030,3,2,2,,-0.007284675004752352
51,h2_storage,2030,3,3,3,,-0.007284675004752352
52,h2_storage,2030,3,4,4,,-0.007284675004752352
53,h2_storage,2030,3,5,5,,-0.007284675004752352
54,h2_storage,2030,3,6,6,,-0.007284675004752352
55,h2_storage,2030,3,7,7,,-0.007284675004752352
56,h2_storage,2030,3,8,8,,-0.007284675004752352
57,h2_storage,2030,3,9,9,,-0.007284675004752352
58,h2_storage,2030,3,10,10,,-0.007284675004752352
59,h2_storage,2030,3,11,11,,-0.007284675004752352
60,h2_storage,2030,3,12,12,,-0.007284675004752352
61,h2_storage,2030,3,13,13,,-0.007284675004752352
62,h2_storage,2030,3,14,14,,-0.007284675004752352
63,h2_storage,2030,3,15,15,,-0.007284675004752352
64,h2_storage,2030,3,16,16,,-0.007284675004752352
65,h2_storage,2030,3,17,17,,-0.007284675004752352
66,h2_storage,2030,3,18,18,,-0.007284675004752352
67,h2_storage,2030,3,19,19,,-0.007284675004752352
68,h2_storage,2030,3,20,20,,-0.007284675004752352
69,h2_storage,2030,3,21,21,,-0.007284675004752352
70,h2_storage,2030,3,22,22,,-0.007284675004752352
71,h2_storage,2030,3,23,23,,-0.007284675004752352
72,h2_storage,2030,3,24,24,,-0.007284675004752352
73,h2_storage,2030,4,1,1,,-0.011952410778204496
74,h2_storage,2030,4,2,2,,-0.011952410778204496
75,h2_storage,2030,4,3,3,,-0.011952410778204496
76,h2_storage,2030,4,4,4,,-0.011952410778204496
77,h2_storage,2030,4,5,5,,-0.011952410778204496
78,h2_storage,2030,4,6,6,,-0.011952410778204496
79,h2_storage,2030,4,7,7,,-0.011952410778204496
80,h2_storage,2030,4,8,8,,-0.011952410778204496
81,h2_storage,2030,4,9,9,,-0.011952410778204496
82,h2_storage,2030,4,10,10,,-0.011952410778204496
83,h2_storage,2030,4,11,11,,-0.011952410778204496
84,h2_storage,2030,4,12,12,,-0.011952410778204496
85,h2_storage,2030,4,13,13,,-0.011952410778204496
86,h2_storage,2030,4,14,14,,-0.011952410778204496
87,h2_storage,2030,4,15,15,,-0.011952410778204496
88,h2_storage,2030,4,16,16,,-0.011952410778204496
89,h2_storage,2030,4,17,17,,-0.011952410778204496
90,h2_storage,2030,4,18,18,,-0.011952410778204496
91,h2_storage,2030,4,19,19,,-0.011952410778204496
92,h2_storage,2030,4,20,20,,-0.011952410778204496
93,h2_storage,2030,4,21,21,,-0.011952410778204496
94,h2_storage,2030,4,22,22,,-0.011952410778204496
95,h2_storage,2030,4,23,23,,-0.011952410778204496
96,h2_storage,2030,4,24,24,,-0.011952410778204496
97,h2_storage,2030,5,1,1,,-0.008938747192828798
98,h2_storage,2030,5,2,2,,-0.008938747192828798
99,h2_storage,2030,5,3,3,,-0.008938747192828798
100,h2_storage,2030,5,4,4,,-0.008938747192828798
101,h2_storage,2030,5,5,5,,-0.008938747192828798
102,h2_storage,2030,5,6,6,,-0.008938747192828798
103,h2_storage,2030,5,7,7,,-0.008938747192828798
104,h2_storage,2030,5,8,8,,-0.008938747192828798
105,h2_storage,2030,5,9,9,,-0.008938747192828798
106,h2_storage,2030,5,10,10,,-0.008938747192828798
107,h2_storage,2030,5,11,11,,-0.008938747192828798
108,h2_storage,2030,5,12,12,,-0.008938747192828798
109,h2_storage,2030,5,13,13,,-0.008938747192828798
110,h2_storage,2030,5,14,14,,-0.008938747192828798
111,h2_storage,2030,5,15,15,,-0.008938747192828798
112,h2_storage,2030,5,16,16,,-0.008938747192828798
113,h2_storage,2030,5,17,17,,-0.008938747192828798
114,h2_storage,2030,5,18,18,,-0.008938747192828798
115,h2_storage,2030,5,19,19,,-0.008938747192828798
116,h2_storage,2030,5,20,20,,-0.008938747192828798
117,h2_storage,2030,5,21,21,,-0.008938747192828798
118,h2_storage,2030,5,22,22,,-0.008938747192828798
119,h2_storage,2030,5,23,23,,-0.008938747192828798
120,h2_storage,2030,5,24,24,,-0.008938747192828798
121,h2_storage,2030,6,1,1,,-0.005666979455805544
122,h2_storage,2030,6,2,2,,-0.005666979455805544
123,h2_storage,2030,6,3,3,,-0.005666979455805544
124,h2_storage,2030,6,4,4,,-0.005666979455805544
125,h2_storage,2030,6,5,5,,-0.005666979455805544
126,h2_storage,2030,6,6,6,,-0.005666979455805544
127,h2_storage,2030,6,7,7,,-0.005666979455805544
128,h2_storage,2030,6,8,8,,-0.005666979455805544
129,h2_storage,2030,6,9,9,,-0.005666979455805544
130,h2_storage,2030,6,10,10,,-0.005666979455805544
131,h2_storage,2030,6,11,11,,-0.005666979455805544
132,h2_storage,2030,6,12,12,,-0.005666979455805544
133,h2_storage,2030,6,13,13,,-0.005666979455805544
134,h2_storage,2030,6,14,14,,-0.005666979455805544
135,h2_storage,2030,6,15,15,,-0.005666979455805544
136,h2_storage,2030,6,16,16,,-0.005666979455805544
137,h2_storage,2030,6,17,17,,-0.005666979455805544
138,h2_storage,2030,6,18,18,,-0.005666979455805544
139,h2_storage,2030,6,19,19,,-0.005666979455805544
140,h2_storage,2030,6,20,20,,-0.005666979455805544
141,h2_storage,2030,6,21,21,,-0.005666979455805544
142,h2_storage,2030,6,22,22,,-0.005666979455805544
143,h2_storage,2030,6,23,23,,-0.005666979455805544
144,h2_storage,2030,6,24,24,,-0.005666979455805544
145,h2_storage,2030,7,1,1,,-0.008621675228292429
146,h2_storage,2030,7,2,2,,-0.008621675228292429
147,h2_storage,2030,7,3,3,,-0.008621675228292429
148,h2_storage,2030,7,4,4,,-0.008621675228292429
149,h2_storage,2030,7,5,5,,-0.008621675228292429
150,h2_storage,2030,7,6,6,,-0.008621675228292429
151,h2_storage,2030,7,7,7,,-0.008621675228292429
152,h2_storage,2030,7,8,8,,-0.008621675228292429
153,h2_storage,2030,7,9,9,,-0.008621675228292429
154,h2_storage,2030,7,10,10,,-0.008621675228292429
155,h2_storage,2030,7,11,11,,-0.008621675228292429
156,h2_storage,2030,7,12,12,,-0.008621675228292429
157,h2_storage,2030,7,13,13,,-0.008621675228292429
158,h2_storage,2030,7,14,14,,-0.008621675228292429
159,h2_storage,2030,7,15,15,,-0.008621675228292429
160,h2_storage,2030,7,16,16,,-0.008621675228292429
161,h2_storage,2030,7,17,17,,-0.008621675228292429
162,h2_storage,2030,7,18,18,,-0.008621675228292429
163,h2_storage,2030,7,19,19,,-0.008621675228292429
164,h2_storage,2030,7,20,20,,-0.008621675228292429
165,h2_storage,2030,7,21,21,,-0.008621675228292429
166,h2_storage,2030,7,22,22,,-0.008621675228292429
167,h2_storage,2030,7,23,23,,-0.008621675228292429
168,h2_storage,2030,7,24,24,,-0.008621675228292429
169,h2_storage,2030,8,1,1,,-0.011245005903541487
170,h2_storage,2030,8,2,2,,-0.011245005903541487
171,h2_storage,2030,8,3,3,,-0.011245005903541487
172,h2_storage,2030,8,4,4,,-0.011245005903541487
173,h2_storage,2030,8,5,5,,-0.011245005903541487
174,h2_storage,2030,8,6,6,,-0.011245005903541487
175,h2_storage,2030,8,7,7,,-0.011245005903541487
176,h2_storage,2030,8,8,8,,-0.011245005903541487
177,h2_storage,2030,8,9,9,,-0.011245005903541487
178,h2_storage,2030,8,10,10,,-0.011245005903541487
179,h2_storage,2030,8,11,11,,-0.011245005903541487
180,h2_storage,2030,8,12,12,,-0.011245005903541487
181,h2_storage,2030,8,13,13,,-0.011245005903541487
182,h2_storage,2030,8,14,14,,-0.011245005903541487
183,h2_storage,2030,8,15,15,,-0.011245005903541487
184,h2_storage,2030,8,16,16,,-0.011245005903541487
185,h2_storage,2030,8,17,17,,-0.011245005903541487
186,h2_storage,2030,8,18,18,,-0.011245005903541487
187,h2_storage,2030,8,19,19,,-0.011245005903541487
188,h2_storage,2030,8,20,20,,-0.011245005903541487
189,h2_storage,2030,8,21,21,,-0.011245005903541487
190,h2_storage,2030,8,22,22,,-0.011245005903541487
191,h2_storage,2030,8,23,23,,-0.011245005903541487
192,h2_storage,2030,8,24,24,,-0.011245005903541487
193,h2_storage,2030,9,1,1,,-0.00894840535492129
194,h2_storage,2030,9,2,2,,-0.00894840535492129
195,h2_storage,2030,9,3,3,,-0.00894840535492129
196,h2_storage,2030,9,4,4,,-0.00894840535492129
197,h2_storage,2030,9,5,5,,-0.00894840535492129
198,h2_storage,2030,9,6,6,,-0.00894840535492129
199,h2_storage,2030,9,7,7,,-0.00894840535492129
200,h2_storage,2030,9,8,8,,-0.00894840535492129
201,h2_storage,2030,9,9,9,,-0.00894840535492129
202,h2_storage,2030,9,10,10,,-0.00894840535492129
203,h2_storage,2030,9,11,11,,-0.00894840535492129
204,h2_storage,2030,9,12,12,,-0.00894840535492129
205,h2_storage,2030,9,13,13,,-0.00894840535492129
206,h2_storage,2030,9,14,14,,-0.00894840535492129
207,h2_storage,2030,9,15,15,,-0.00894840535492129
208,h2_storage,2030,9,16,16,,-0.00894840535492129
209,h2_storage,2030,9,17,17,,-0.00894840535492129
210,h2_storage,2030,9,18,18,,-0.00894840535492129
211,h2_storage,2030,9,19,19,,-0.00894840535492129
212,h2_storage,2030,9,20,20,,-0.00894840535492129
213,h2_storage,2030,9,21,21,,-0.00894840535492129
214,h2_storage,2030,9,22,22,,-0.00894840535492129
215,h2_storage,2030,9,23,23,,-0.00894840535492129
216,h2_storage,2030,9,24,24,,-0.00894840535492129
217,h2_storage,2030,10,1,1,,-0.01616209566020859
218,h2_storage,2030,10,2,2,,-0.01616209566020859
219,h2_storage,2030,10,3,3,,-0.01616209566020859
220,h2_storage,2030,10,4,4,,-0.01616209566020859
221,h2_storage,2030,10,5,5,,-0.01616209566020859
222,h2_storage,2030,10,6,6,,-0.01616209566020859
223,h2_storage,2030,10,7,7,,-0.01616209566020859
224,h2_storage,2030,10,8,8,,-0.01616209566020859
225,h2_storage,2030,10,9,9,,-0.01616209566020859
226,h2_storage,2030,10,10,10,,-0.01616209566020859
227,h2_storage,2030,10,11,11,,-0.01616209566020859
228,h2_storage,2030,10,12,12,,-0.01616209566020859
229,h2_storage,2030,10,13,13,,-0.01616209566020859
230,h2_storage,2030,10,14,14,,-0.01616209566020859
231,h2_storage,2030,10,15,15,,-0.01616209566020859
232,h2_storage,2030,10,16,16,,-0.01616209566020859
233,h2_storage,2030,10,17,17,,-0.01616209566020859
234,h2_storage,2030,10,18,18,,-0.01616209566020859
235,h2_storage,2030,10,19,19,,-0.01616209566020859
236,h2_storage,2030,10,20,20,,-0.01616209566020859
237,h2_storage,2030,10,21,21,,-0.01616209566020859
238,h2_storage,2030,10,22,22,,-0.01616209566020859
239,h2_storage,2030,10,23,23,,-0.01616209566020859
240,h2_storage,2030,10,24,24,,-0.01616209566020859
241,h2_storage,2030,11,1,1,,-0.013371149417159934
242,h2_storage,2030,11,2,2,,-0.013371149417159934
243,h2_storage,2030,11,3,3,,-0.013371149417159934
244,h2_storage,2030,11,4,4,,-0.013371149417159934
245,h2_storage,2030,11,5,5,,-0.013371149417159934
246,h2_storage,2030,11,6,6,,-0.013371149417159934
247,h2_storage,2030,11,7,7,,-0.013371149417159934
248,h2_storage,2030,11,8,8,,-0.013371149417159934
249,h2_storage,2030,11,9,9,,-0.013371149417159934
250,h2_storage,2030,11,10,10,,-0.013371149417159934
251,h2_storage,2030,11,11,11,,-0.013371149417159934
252,h2_storage,2030,11,12,12,,-0.013371149417159934
253,h2_storage,2030,11,13,13,,-0.013371149417159934
254,h2_storage,2030,11,14,14,,-0.013371149417159934
255,h2_storage,2030,11,15,15,,-0.013371149417159934
256,h2_storage,2030,11,16,16,,-0.013371149417159934
257,h2_storage,2030,11,17,17,,-0.013371149417159934
258,h2_storage,2030,11,18,18,,-0.013371149417159934
259,h2_storage,2030,11,19,19,,-0.013371149417159934
260,h2_storage,2030,11,20,20,,-0.013371149417159934
261,h2_storage,2030,11,21,21,,-0.013371149417159934
262,h2_storage,2030,11,22,22,,-0.013371149417159934
263,h2_storage,2030,11,23,23,,-0.013371149417159934
264,h2_storage,2030,11,24,24,,-0.013371149417159934
265,h2_storage,2030,12,1,1,,-0.011331939204571132
266,h2_storage,2030,12,2,2,,-0.011331939204571132
267,h2_storage,2030,12,3,3,,-0.011331939204571132
268,h2_storage,2030,12,4,4,,-0.011331939204571132
269,h2_storage,2030,12,5,5,,-0.011331939204571132
270,h2_storage,2030,12,6,6,,-0.011331939204571132
271,h2_storage,2030,12,7,7,,-0.011331939204571132
272,h2_storage,2030,12,8,8,,-0.011331939204571132
273,h2_storage,2030,12,9,9,,-0.011331939204571132
274,h2_storage,2030,12,10,10,,-0.011331939204571132
275,h2_storage,2030,12,11,11,,-0.011331939204571132
276,h2_storage,2030,12,12,12,,-0.011331939204571132
277,h2_storage,2030,12,13,13,,-0.011331939204571132
278,h2_storage,2030,12,14,14,,-0.011331939204571132
279,h2_storage,2030,12,15,15,,-0.011331939204571132
280,h2_storage,2030,12,16,16,,-0.011331939204571132
281,h2_storage,2030,12,17,17,,-0.011331939204571132
282,h2_storage,2030,12,18,18,,-0.011331939204571132
283,h2_storage,2030,12,19,19,,-0.011331939204571132
284,h2_storage,2030,12,20,20,,-0.011331939204571132
285,h2_storage,2030,12,21,21,,-0.011331939204571132
286,h2_storage,2030,12,22,22,,-0.011331939204571132
287,h2_storage,2030,12,23,23,,-0.011331939204571132
288,h2_storage,2030,12,24,24,,-0.011331939204571132
289,h2_storage,2030,13,1,1,,-0.006054696793288274
290,h2_storage,2030,13,2,2,,-0.006054696793288274
291,h2_storage,2030,13,3,3,,-0.006054696793288274
292,h2_storage,2030,13,4,4,,-0.006054696793288274
293,h2_storage,2030,13,5,5,,-0.006054696793288274
294,h2_storage,2030,13,6,6,,-0.006054696793288274
295,h2_storage,2030,13,7,7,,-0.006054696793288274
296,h2_storage,2030,13,8,8,,-0.006054696793288274
297,h2_storage,2030,13,9,9,,-0.006054696793288274
298,h2_storage,2030,13,10,10,,-0.006054696793288274
299,h2_storage,2030,13,11,11,,-0.006054696793288274
300,h2_storage,2030,13,12,12,,-0.006054696793288274
301,h2_storage,2030,13,13,13,,-0.006054696793288274
302,h2_storage,2030,13,14,14,,-0.006054696793288274
303,h2_storage,2030,13,15,15,,-0.006054696793288274
304,h2_storage,2030,13,16,16,,-0.006054696793288274
305,h2_storage,2030,13,17,17,,-0.006054696793288274
306,h2_storage,2030,13,18,18,,-0.006054696793288274
307,h2_storage,2030,13,19,19,,-0.006054696793288274
308,h2_storage,2030,13,20,20,,-0.006054696793288274
309,h2_storage,2030,13,21,21,,-0.006054696793288274
310,h2_storage,2030,13,22,22,,-0.006054696793288274
311,h2_storage,2030,13,23,23,,-0.006054696793288274
312,h2_storage,2030,13,24,24,,-0.006054696793288274
313,h2_storage,2030,14,1,1,,-0.020106543497571065
314,h2_storage,2030,14,2,2,,-0.020106543497571065
315,h2_storage,2030,14,3,3,,-0.020106543497571065
316,h2_storage,2030,14,4,4,,-0.020106543497571065
317,h2_storage,2030,14,5,5,,-0.020106543497571065
318,h2_storage,2030,14,6,6,,-0.020106543497571065
319,h2_storage,2030,14,7,7,,-0.020106543497571065
320,h2_storage,2030,14,8,8,,-0.020106543497571065
321,h2_storage,2030,14,9,9,,-0.020106543497571065
322,h2_storage,2030,14,10,10,,-0.020106543497571065
323,h2_storage,2030,14,11,11,,-0.020106543497571065
324,h2_storage,2030,14,12,12,,-0.020106543497571065
325,h2_storage,2030,14,13,13,,-0.020106543497571065
326,h2_storage,2030,14,14,14,,-0.020106543497571065
327,h2_storage,2030,14,15,15,,-0.020106543497571065
328,h2_storage,2030,14,16,16,,-0.020106543497571065
329,h2_storage,2030,14,17,17,,-0.020106543497571065
330,h2_storage,2030,14,18,18,,-0.020106543497571065
331,h2_storage,2030,14,19,19,,-0.020106543497571065
332,h2_storage,2030,14,20,20,,-0.020106543497571065
333,h2_storage,2030,14,21,21,,-0.020106543497571065
334,h2_storage,2030,14,22,22,,-0.020106543497571065
335,h2_storage,2030,14,23,23,,-0.020106543497571065
336,h2_storage,2030,14,24,24,,-0.020106543497571065
337,h2_storage,2030,15,1,1,,-0.008673994708480017
338,h2_storage,2030,15,2,2,,-0.008673994708480017
339,h2_storage,2030,15,3,3,,-0.008673994708480017
340,h2_storage,2030,15,4,4,,-0.008673994708480017
341,h2_storage,2030,15,5,5,,-0.008673994708480017
342,h2_storage,2030,15,6,6,,-0.008673994708480017
343,h2_storage,2030,15,7,7,,-0.008673994708480017
344,h2_storage,2030,15,8,8,,-0.008673994708480017
345,h2_storage,2030,15,9,9,,-0.008673994708480017
346,h2_storage,2030,15,10,10,,-0.008673994708480017
347,h2_storage,2030,15,11,11,,-0.008673994708480017
348,h2_storage,2030,15,12,12,,-0.008673994708480017
349,h2_storage,2030,15,13,13,,-0.008673994708480017
350,h2_storage,2030,15,14,14,,-0.008673994708480017
351,h2_storage,2030,15,15,15,,-0.008673994708480017
352,h2_storage,2030,15,16,16,,-0.008673994708480017
353,h2_storage,2030,15,17,17,,-0.008673994708480017
354,h2_storage,2030,15,18,18,,-0.008673994708480017
355,h2_storage,2030,15,19,19,,-0.008673994708480017
356,h2_storage,2030,15,20,20,,-0.008673994708480017
357,h2_storage,2030,15,21,21,,-0.008673994708480017
358,h2_storage,2030,15,22,22,,-0.008673994708480017
359,h2_storage,2030,15,23,23,,-0.008673994708480017
360,h2_storage,2030,15,24,24,,-0.008673994708480017
361,h2_storage,2030,16,1,1,,-0.012733108492064623
362,h2_storage,2030,16,2,2,,-0.012733108492064623
363,h2_storage,2030,16,3,3,,-0.012733108492064623
364,h2_storage,2030,16,4,4,,-0.012733108492064623
365,h2_storage,2030,16,5,5,,-0.012733108492064623
366,h2_storage,2030,16,6,6,,-0.012733108492064623
367,h2_storage,2030,16,7,7,,-0.012733108492064623
368,h2_storage,2030,16,8,8,,-0.012733108492064623
369,h2_storage,2030,16,9,9,,-0.012733108492064623
370,h2_storage,2030,16,10,10,,-0.012733108492064623
371,h2_storage,2030,16,11,11,,-0.012733108492064623
372,h2_storage,2030,16,12,12,,-0.012733108492064623
373,h2_storage,2030,16,13,13,,-0.012733108492064623
374,h2_storage,2030,16,14,14,,-0.012733108492064623
375,h2_storage,2030,16,15,15,,-0.012733108492064623
376,h2_storage,2030,16,16,16,,-0.012733108492064623
377,h2_storage,2030,16,17,17,,-0.012733108492064623
378,h2_storage,2030,16,18,18,,-0.012733108492064623
379,h2_storage,2030,16,19,19,,-0.012733108492064623
380,h2_storage,2030,16,20,20,,-0.012733108492064623
381,h2_storage,2030,16,21,21,,-0.012733108492064623
382,h2_storage,2030,16,22,22,,-0.012733108492064623
383,h2_storage,2030,16,23,23,,-0.012733108492064623
384,h2_storage,2030,16,24,24,,-0.012733108492064623
385,h2_storage,2030,17,1,1,,-0.012506265948052946
386,h2_storage,2030,17,2,2,,-0.012506265948052946
387,h2_storage,2030,17,3,3,,-0.012506265948052946
388,h2_storage,2030,17,4,4,,-0.012506265948052946
389,h2_storage,2030,17,5,5,,-0.012506265948052946
390,h2_storage,2030,17,6,6,,-0.012506265948052946
391,h2_storage,2030,17,7,7,,-0.012506265948052946
392,h2_storage,2030,17,8,8,,-0.012506265948052946
393,h2_storage,2030,17,9,9,,-0.012506265948052946
394,h2_storage,2030,17,10,10,,-0.012506265948052946
395,h2_storage,2030,17,11,11,,-0.012506265948052946
396,h2_storage,2030,17,12,12,,-0.012506265948052946
397,h2_storage,2030,17,13,13,,-0.012506265948052946
398,h2_storage,2030,17,14,14,,-0.012506265948052946
399,h2_storage,2030,17,15,15,,-0.012506265948052946
400,h2_storage,2030,17,16,16,,-0.012506265948052946
401,h2_storage,2030,17,17,17,,-0.012506265948052946
402,h2_storage,2030,17,18,18,,-0.012506265948052946
403,h2_storage,2030,17,19,19,,-0.012506265948052946
404,h2_storage,2030,17,20,20,,-0.012506265948052946
405,h2_storage,2030,17,21,21,,-0.012506265948052946
406,h2_storage,2030,17,22,22,,-0.012506265948052946
407,h2_storage,2030,17,23,23,,-0.012506265948052946
408,h2_storage,2030,17,24,24,,-0.012506265948052946
409,h2_storage,2030,18,1,1,,-0.006405241442167778
410,h2_storage,2030,18,2,2,,-0.006405241442167778
411,h2_storage,2030,18,3,3,,-0.006405241442167778
412,h2_storage,2030,18,4,4,,-0.006405241442167778
413,h2_storage,2030,18,5,5,,-0.006405241442167778
414,h2_storage,2030,18,6,6,,-0.006405241442167778
