id,scenario,probability,solution,dual_scenario_tail_excess
1,17,0.9,,-0.0
2,32,0.019999999999999997,,0.020000000000000004
3,33,0.019999999999999997,,0.020000000000000004
4,36,0.019999999999999997,,0.020000000000000004
5,37,0.019999999999999997,,0.020000000000000004
6,39,0.019999999999999997,,0.020000000000000004
