id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.3175152524722742
2,wind,2030,false,0.4,,2.7305711486332465
3,solar,2030,false,0.5,,0.020652366318066277
4,ocgt,2030,false,0.1,,0.11532589421058904
5,electrolizer,2030,false,0.1,,1.0435834578520002
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
