asset,benchmark_solution,approximation_solution,diff
ccgt,1.2658892298839524,1.2299550395838277,-0.028386520282994168
wind,2.923008688443446,3.0155939962313685,0.031674660480474216
solar,0.4597704012385638,0.5917727080239279,0.2871048384797422
ocgt,0.0,0.0,0.0
electrolizer,1.0,1.1334551595621696,0.13345515956216958
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
e_demand_lol,0.0,0.0,0.0
h2_demand_lol,0.0,0.0,0.0
