name,value
assets_investment_cost,7668237.327854858
assets_fixed_cost_compact_method,0.0
assets_fixed_cost_simple_method,2240481.4095334224
storage_assets_energy_investment_cost,0.0
storage_assets_energy_fixed_cost,0.0
flows_investment_cost,0.0
flows_fixed_cost,0.0
flows_operational_cost,10784024.807707401
vintage_flows_operational_cost,0.0
units_on_operational_cost,0.0
conditional_value_at_risk_term,24071685.3579665
