year,timestep,scenario,solar,wind_offshore,wind_onshore,demand
2030,236,1,0.0,0.9208516489906095,0.5854456497034142,0.8399463836186698
2030,237,1,0.0,0.8919724257792169,0.5231033410297359,0.8006313365227088
2030,238,1,0.0,0.8747706957374757,0.48696252363902326,0.7577418640047368
2030,239,1,0.0,0.8681900750326722,0.4823521230202374,0.7109764647334256
2030,240,1,0.0,0.880344742903636,0.4972104840995052,0.8036100243743847
2030,241,1,0.0,0.9066311718607978,0.5295125443149199,0.7614216332654046
2030,242,1,0.0,0.9246542488631246,0.5835135177918496,0.7386492013847266
2030,243,1,0.0,0.9384730442840329,0.6553366655816872,0.716875719698208
2030,244,1,0.0,0.9436977723290778,0.6747877419016451,0.7155607379880778
2030,245,1,0.0,0.945196053468375,0.6484575529333835,0.7202031319812997
2030,246,1,0.0,0.9393660675500566,0.557683710185447,0.7083283385823625
2030,247,1,0.0,0.9188693458939092,0.47577259643746667,0.7839833774687691
2030,248,1,0.0,0.9071011993384483,0.43359690281137275,0.7775791985876661
2030,249,1,0.00027749999999999997,0.923615625864704,0.47012627666171125,0.9304403735710471
2030,250,1,0.030350000000000002,0.9418912684935725,0.5498273462751943,0.9627373414847669
2030,251,1,0.07705000000000001,0.9504851239934666,0.6627889684985702,0.9474842801564901
2030,252,1,0.0811425,0.9569478545189551,0.7595447652553744,0.9645754098420205
2030,253,1,0.072525,0.9602900029830508,0.8393878412412937,0.9342254866703719
2030,254,1,0.0434875,0.9636279605666094,0.8811090168093723,0.9427292772322904
2030,255,1,0.013662499999999998,0.9573393000709489,0.8917090451933265,0.9488137920512624
2030,256,1,0.0073525000000000005,0.9571195220857993,0.8922917265248649,0.9359582111889687
2030,257,1,0.00067,0.9587847910406364,0.8739631954073723,0.9059461148102539
2030,258,1,0.0,0.9484181761786921,0.8468519446289053,0.9037847498447086
2030,259,1,0.0,0.9170225609700815,0.8098906335934578,0.8837730530460715
2030,260,1,0.0,0.8902055408886109,0.77735427117326,0.8651453563346155
2030,261,1,0.0,0.8681659779732616,0.732664803999357,0.8259356530773114
2030,262,1,0.0,0.8563397669677587,0.6890337677142041,0.7802963431157801
2030,263,1,0.0,0.8498228557760629,0.6477432106508627,0.7302652848461072
2030,264,1,0.0,0.8630898650224351,0.6254837971935592,0.8269273381791499
2030,265,1,0.0,0.8757311611271984,0.641978711450023,0.7866605639891169
2030,266,1,0.0,0.8790517511347743,0.6756851823229267,0.767357213691793
2030,267,1,0.0,0.8823366171662077,0.7036865785234092,0.7473491494393165
2030,268,1,0.0,0.881826623401035,0.7131713447702459,0.74405443007167
2030,269,1,0.0,0.8872581711225139,0.7021393391791194,0.7395173799171052
2030,270,1,0.0,0.8944381893854261,0.6705091991730895,0.7207480139053867
2030,271,1,0.0,0.9055726207670901,0.6398635110212023,0.7910123542894921
2030,272,1,0.0,0.9167237505655278,0.6293658607074795,0.7645746833327884
2030,273,1,0.0,0.9300586427286993,0.6513121594970964,0.9013545764632803
2030,274,1,0.00344,0.9448120512183783,0.6815518892260353,0.951527304033216
2030,275,1,0.010707499999999998,0.9534795475306639,0.713379431323148,0.938326631285667
2030,276,1,0.019992500000000003,0.9551856867007287,0.7499853578886226,0.9501832619538012
2030,277,1,0.028605,0.955786316942602,0.8167116394265828,0.9170871338847538
2030,278,1,0.025725,0.9536366481746499,0.8702378305999915,0.9199822731747362
2030,279,1,0.0166925,0.9540279707302055,0.8940108688346013,0.9209993860996988
2030,280,1,0.010047500000000001,0.9540300289426021,0.9055922753442243,0.9047219467541383
2030,281,1,0.0015249999999999999,0.9521027100509702,0.907521555391348,0.8716730417851785
2030,282,1,0.0,0.9519443893251863,0.902306656587901,0.877172716672297
2030,283,1,0.0,0.9492633521042481,0.8947831056003023,0.8526966206423068
2030,284,1,0.0,0.949147182855906,0.885260181586615,0.829444692668432
2030,285,1,0.0,0.9502919437348513,0.8661695114786899,0.8014413943165182
2030,286,1,0.0,0.9470826597961189,0.8514558631449145,0.76245690892117
2030,287,1,0.0,0.9458206403970768,0.8321825926835733,0.7231128014559245
2030,288,1,0.0,0.9436699670584622,0.8055032219904195,0.8203161041668937
2030,289,1,0.0,0.9440421805949399,0.7758829411208302,0.7761843008620032
2030,290,1,0.0,0.943079583642193,0.7430000852906561,0.7571315962497593
2030,291,1,0.0,0.9418749970605829,0.699679794611009,0.7303742612309246
2030,292,1,0.0,0.9455239338999858,0.6484481750078741,0.7271122347787233
2030,293,1,0.0,0.9443739089428694,0.6081571467551876,0.7264801717467825
2030,294,1,0.0,0.9400499292063738,0.5724484220707303,0.7025525901870397
2030,295,1,0.0,0.9347860027582642,0.5210611415305559,0.7201994994351391
2030,296,1,0.0,0.9294126505645515,0.4841443468779256,0.7694677230110901
2030,297,1,7.75e-5,0.919764952724366,0.4586339236558176,0.8261100152930193
2030,298,1,0.0224825,0.9085994704729083,0.42334089414439224,0.8761447061088528
2030,299,1,0.08772250000000001,0.8898891299869424,0.38581525463279365,0.8992585973286255
2030,300,1,0.11696999999999999,0.8652214882900273,0.3465055457560633,0.9256345150005993
2030,301,1,0.11904250000000001,0.8420188885896045,0.33975968160467807,0.927272793319021
2030,302,1,0.12165000000000001,0.8109031270131997,0.3076676105144158,0.90235352665744
2030,303,1,0.115525,0.7796755906709592,0.2861004246146451,0.9144862308337782
2030,304,1,0.06384000000000001,0.7487736964472197,0.27658567978019255,0.9071666503202088
2030,305,1,0.0078575,0.7231104674762914,0.27202176790751487,0.9287948301603043
2030,306,1,0.0,0.6971797009380083,0.2668805922195909,0.9615313361594543
2030,307,1,0.0,0.6678035240476928,0.2528871452364366,0.9467650360166951
2030,308,1,0.0,0.5986669370184964,0.22016665394747192,0.9354641849111297
2030,309,1,0.0,0.5126336317888811,0.17710667688801324,0.9040281304374675
2030,310,1,0.0,0.42253152487494156,0.1508735297157027,0.871607655954288
2030,311,1,0.0,0.3269200548117342,0.12620285215119137,0.8407055857662311
2030,312,1,0.0,0.26447197178298776,0.10907612386171553,0.8162004293669561
2030,313,1,0.0,0.22022908896920457,0.09614788906273766,0.7769253402787616
2030,314,1,0.0,0.18435127207384489,0.08306423777612625,0.7593728772308374
2030,315,1,0.0,0.14606183210044962,0.07067769418681848,0.7281184500652041
2030,316,1,0.0,0.11708075823908504,0.057803840880519264,0.7202975781814747
2030,317,1,0.0,0.09070859068952408,0.045930911677776395,0.7212602029140285
2030,318,1,0.0,0.06732402170152164,0.033421604441576595,0.7039801808281478
2030,319,1,0.0,0.05079782627372472,0.023315508677098907,0.7110236878335131
2030,320,1,0.0,0.03818613562032476,0.016096320155158255,0.7365277944269476
2030,321,1,0.00040249999999999997,0.02647874743334537,0.009807065907524651,0.7585301265215827
2030,322,1,0.0455775,0.013922503984957769,0.006808316100971132,0.7809284061477211
2030,323,1,0.158715,0.005697193160626935,0.005212771548106359,0.8007657407306503
2030,324,1,0.174295,0.0025575251398358436,0.0034582020895330707,0.8169051433221087
2030,325,1,0.157115,0.001963582122806985,0.0028519209431471263,0.8346356011319013
2030,326,1,0.16133999999999998,0.0015506201578947038,0.0028274738004979484,0.8406910555815887
2030,327,1,0.1692225,0.0012848149156161853,0.001988239362173672,0.8414865831907559
2030,328,1,0.1038075,0.006899267870172806,0.0010562503696056526,0.8297679892767237
2030,329,1,0.0131275,0.018425158076695657,0.0015589106825590695,0.829350246468257
2030,330,1,0.0,0.04375377144848243,0.0020905198559165177,0.8816298508113292
2030,331,1,0.0,0.10627993487255807,0.003786749129659056,0.8820221657966718
2030,332,1,0.0,0.19956434921451455,0.010532797276623922,0.865141723788455
2030,333,1,0.0,0.34176980627282627,0.023305971825878277,0.8395250082640425
2030,334,1,0.0,0.5022790643543764,0.042332406924217116,0.8013069901085768
2030,335,1,0.0,0.6338459479841262,0.07401313372749879,0.771676311076723
2030,336,1,0.0,0.7481430231919783,0.13215867827049926,0.7377483299369026
2030,337,1,0.0,0.8200070455221741,0.19938965652859586,0.7046957924217822
2030,338,1,0.0,0.8509613358895893,0.2598186345972702,0.69166221679762
2030,339,1,0.0,0.8666265014570795,0.3222956150955747,0.6714470974139903
2030,340,1,0.0,0.8572117172575189,0.3776657280401771,0.6754465307367893
2030,341,1,0.0,0.7266437552338447,0.42551184612473225,0.6866565681883403
2030,342,1,0.0,0.4909550440217413,0.44882553499150823,0.7161782708353766
2030,343,1,0.0,0.3165141152078977,0.41952544756376714,0.790899745358514
2030,344,1,0.0,0.23954736719288344,0.34547514696256604,0.7856725114334391
2030,345,1,0.0,0.25498780717128,0.26339093137214925,0.9343489932398314
2030,346,1,0.004075,0.33618410307999247,0.19527134484722278,0.9616657403673956
2030,347,1,0.0099125,0.40743563807611605,0.16028449391518956,0.9620035671603296
2030,348,1,0.016165000000000002,0.47618382747308063,0.15502396012174013,0.9596714725252371
2030,349,1,0.0197025,0.5746643372233686,0.1928150129663484,0.9271420216572401
2030,350,1,0.014714999999999999,0.7002259935813911,0.24672872150307096,0.9285441844752241
2030,351,1,0.0072299999999999994,0.801951133027839,0.3065615595232596,0.926633465194759
2030,352,1,0.0041475,0.8566814748683756,0.39782871975070655,0.9214788821928954
2030,353,1,0.0005124999999999999,0.894875727973518,0.503146702202011,0.8758650000544881
2030,354,1,0.0,0.9057795540683116,0.6093009945747998,0.8416827406834272
2030,355,1,0.0,0.9104874434944514,0.6883004829859867,0.8223830229322638
2030,356,1,0.0,0.915810598643059,0.7247347122472567,0.8021170479023862
2030,357,1,0.0,0.9222260552605978,0.7514205632323869,0.7634958171230961
