id,scenario,probability,solution,total_cost
1,1,0.1,,189.29224015139533
2,2,0.1,,214.0675877860867
3,3,0.1,,277.03312145791756
4,4,0.1,,273.38484062068926
5,5,0.1,,271.108358075229
6,6,0.1,,329.5670678515154
7,7,0.1,,324.43568508675986
8,8,0.1,,331.0285641022364
9,9,0.1,,330.74447474666636
10,10,0.1,,330.49874956240103
