id,scenario,probability,total_cost
55,55,0.014285714285714285,335.97535185458975
59,59,0.014285714285714285,342.8870514162038
61,61,0.014285714285714285,330.7914323071766
62,62,0.014285714285714285,336.29004070127996
63,63,0.014285714285714285,330.15227731602806
65,65,0.014285714285714285,360.35683712088826
67,67,0.014285714285714285,331.0945455353407
68,68,0.014285714285714285,354.01896390956114
