id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,199.91519334019327
2,2,0.014285714285714285,,176.29694124356004
3,3,0.014285714285714285,,193.78184511551171
4,4,0.014285714285714285,,192.61746386897036
5,5,0.014285714285714285,,197.40044342062262
6,6,0.014285714285714285,,169.27588487610555
7,7,0.014285714285714285,,203.6113045656036
8,8,0.014285714285714285,,202.49058023085962
9,9,0.014285714285714285,,181.08572867536947
10,10,0.014285714285714285,,203.45374426179322
11,11,0.014285714285714285,,191.0446864670639
12,12,0.014285714285714285,,192.7612687852306
13,13,0.014285714285714285,,210.02590973653486
14,14,0.014285714285714285,,205.4118381252041
15,15,0.014285714285714285,,183.59503697721016
16,16,0.014285714285714285,,187.2833596694774
17,17,0.014285714285714285,,182.93239750755288
18,18,0.014285714285714285,,182.73788307765744
19,19,0.014285714285714285,,183.41538263208585
20,20,0.014285714285714285,,185.20521705743928
21,21,0.014285714285714285,,230.64876495799038
22,22,0.014285714285714285,,232.75780193992603
23,23,0.014285714285714285,,230.10269658258537
24,24,0.014285714285714285,,236.18243415464795
25,25,0.014285714285714285,,216.4547203795281
26,26,0.014285714285714285,,229.15569481453153
27,27,0.014285714285714285,,252.68470884308869
28,28,0.014285714285714285,,245.1914891616215
29,29,0.014285714285714285,,259.9110914593114
30,30,0.014285714285714285,,235.3001046959874
31,31,0.014285714285714285,,224.35635754012432
32,32,0.014285714285714285,,196.4329303032418
33,33,0.014285714285714285,,301.1135560685284
34,34,0.014285714285714285,,283.0425502096044
35,35,0.014285714285714285,,284.35629504895155
36,36,0.014285714285714285,,248.20290226422063
37,37,0.014285714285714285,,269.6125959476041
38,38,0.014285714285714285,,264.54293022442624
39,39,0.014285714285714285,,297.5589350037557
40,40,0.014285714285714285,,278.52921411942424
41,41,0.014285714285714285,,289.9345156406633
42,42,0.014285714285714285,,302.4803809557027
43,43,0.014285714285714285,,267.2516312575838
44,44,0.014285714285714285,,313.8793072378128
45,45,0.014285714285714285,,285.84924540694595
46,46,0.014285714285714285,,258.9532760609093
47,47,0.014285714285714285,,285.200210782345
48,48,0.014285714285714285,,284.67493181725877
49,49,0.014285714285714285,,254.50882348549484
50,50,0.014285714285714285,,283.58979961411694
51,51,0.014285714285714285,,274.21387711276793
52,52,0.014285714285714285,,265.32598301137193
53,53,0.014285714285714285,,315.6900867161915
54,54,0.014285714285714285,,326.97213979464357
55,55,0.014285714285714285,,335.97535185458975
56,56,0.014285714285714285,,307.81405122824566
57,57,0.014285714285714285,,287.3948748641186
58,58,0.014285714285714285,,313.68283289220784
59,59,0.014285714285714285,,342.8870514162038
60,60,0.014285714285714285,,303.97100328066443
61,61,0.014285714285714285,,330.7914323071766
62,62,0.014285714285714285,,336.29004070127996
63,63,0.014285714285714285,,330.15227731602806
64,64,0.014285714285714285,,322.9771876996916
65,65,0.014285714285714285,,360.35683712088826
66,66,0.014285714285714285,,317.480697340441
67,67,0.014285714285714285,,331.0945455353407
68,68,0.014285714285714285,,354.01896390956114
69,69,0.014285714285714285,,329.4313427207479
70,70,0.014285714285714285,,317.9962044260672
