id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.01322130022362726
2,electrolizer,2030,1,2,2,0.01322130022362726
3,electrolizer,2030,1,3,3,0.01322130022362726
4,electrolizer,2030,1,4,4,0.01322130022362726
5,electrolizer,2030,1,5,5,0.01322130022362726
6,electrolizer,2030,1,6,6,0.01322130022362726
7,electrolizer,2030,1,7,7,0.01322130022362726
8,electrolizer,2030,1,8,8,0.01322130022362726
9,electrolizer,2030,1,9,9,0.3305325055906816
10,electrolizer,2030,1,10,10,0.3305325055906815
11,electrolizer,2030,1,11,11,0.3305325055906815
12,electrolizer,2030,1,12,12,0.3305325055906815
13,electrolizer,2030,1,13,13,0.3305325055906816
14,electrolizer,2030,1,14,14,0.3305325055906815
15,electrolizer,2030,1,15,15,0.3305325055906815
16,electrolizer,2030,1,16,16,0.3305325055906815
17,electrolizer,2030,1,17,17,0.3305325055906815
18,electrolizer,2030,1,18,18,0.3305325055906815
19,electrolizer,2030,1,19,19,0.3305325055906815
20,electrolizer,2030,1,20,20,0.3305325055906816
21,electrolizer,2030,1,21,21,0.01322130022362726
22,electrolizer,2030,1,22,22,0.01322130022362726
23,electrolizer,2030,1,23,23,0.01322130022362726
24,electrolizer,2030,1,24,24,0.01322130022362726
25,electrolizer,2030,2,1,1,0.18255961770449317
26,electrolizer,2030,2,2,2,0.18255961770449303
27,electrolizer,2030,2,3,3,0.18255961770449303
28,electrolizer,2030,2,4,4,0.18255961770449303
29,electrolizer,2030,2,5,5,0.18255961770449303
30,electrolizer,2030,2,6,6,0.18255961770449303
31,electrolizer,2030,2,7,7,0.18255961770449303
32,electrolizer,2030,2,8,8,0.18255961770449303
33,electrolizer,2030,2,9,9,0.18255961770449303
34,electrolizer,2030,2,10,10,0.18255961770449303
35,electrolizer,2030,2,11,11,0.18255961770449303
36,electrolizer,2030,2,12,12,0.18255961770449303
37,electrolizer,2030,2,13,13,0.18255961770449303
38,electrolizer,2030,2,14,14,0.18255961770449303
39,electrolizer,2030,2,15,15,0.18255961770449303
40,electrolizer,2030,2,16,16,0.18255961770449303
41,electrolizer,2030,2,17,17,0.18255961770449303
42,electrolizer,2030,2,18,18,0.18255961770449303
43,electrolizer,2030,2,19,19,0.18255961770449317
44,electrolizer,2030,2,20,20,0.18255961770449303
45,electrolizer,2030,2,21,21,0.18255961770449303
46,electrolizer,2030,2,22,22,0.18255961770449303
47,electrolizer,2030,2,23,23,0.18255961770449303
48,electrolizer,2030,2,24,24,0.18255961770449303
49,electrolizer,2030,3,1,1,0.03499404581873648
50,electrolizer,2030,3,2,2,0.03499404581873648
51,electrolizer,2030,3,3,3,0.034994045818736504
