id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.18599634686462796
2,h2_storage,2030,1,2,2,,-0.18599634686462796
3,h2_storage,2030,1,3,3,,-0.18599634686462796
4,h2_storage,2030,1,4,4,,-0.18599634686462796
5,h2_storage,2030,1,5,5,,-0.18599634686462796
6,h2_storage,2030,1,6,6,,-0.18599634686462796
7,h2_storage,2030,1,7,7,,-0.18599634686462796
8,h2_storage,2030,1,8,8,,-0.18599634686462796
9,h2_storage,2030,1,9,9,,-0.18599634686462796
10,h2_storage,2030,1,10,10,,-0.18599634686462796
11,h2_storage,2030,1,11,11,,-0.18599634686462796
12,h2_storage,2030,1,12,12,,-0.18599634686462796
13,h2_storage,2030,1,13,13,,-0.18599634686462796
14,h2_storage,2030,1,14,14,,-0.18599634686462796
15,h2_storage,2030,1,15,15,,-0.18599634686462796
16,h2_storage,2030,1,16,16,,-0.18599634686462796
17,h2_storage,2030,1,17,17,,-0.18599634686462796
18,h2_storage,2030,1,18,18,,-0.18599634686462796
19,h2_storage,2030,1,19,19,,-0.18599634686462796
20,h2_storage,2030,1,20,20,,-0.18599634686462796
21,h2_storage,2030,1,21,21,,-0.18599634686462796
22,h2_storage,2030,1,22,22,,-0.18599634686462796
23,h2_storage,2030,1,23,23,,-0.18599634686462796
24,h2_storage,2030,1,24,24,,-0.18599634686462796
25,h2_storage,2030,2,1,1,,-0.4700899698497864
26,h2_storage,2030,2,2,2,,-0.4700899698497864
27,h2_storage,2030,2,3,3,,-0.4700899698497864
28,h2_storage,2030,2,4,4,,-0.4700899698497864
29,h2_storage,2030,2,5,5,,-0.4700899698497864
30,h2_storage,2030,2,6,6,,-0.4700899698497864
31,h2_storage,2030,2,7,7,,-0.4700899698497864
32,h2_storage,2030,2,8,8,,-0.4700899698497864
33,h2_storage,2030,2,9,9,,-0.4700899698497864
34,h2_storage,2030,2,10,10,,-0.4700899698497864
35,h2_storage,2030,2,11,11,,-0.4700899698497864
36,h2_storage,2030,2,12,12,,-0.4700899698497864
37,h2_storage,2030,2,13,13,,-0.4700899698497864
38,h2_storage,2030,2,14,14,,-0.4700899698497864
39,h2_storage,2030,2,15,15,,-0.4700899698497864
40,h2_storage,2030,2,16,16,,-0.4700899698497864
41,h2_storage,2030,2,17,17,,-0.4700899698497864
42,h2_storage,2030,2,18,18,,-0.4700899698497864
43,h2_storage,2030,2,19,19,,-0.4700899698497864
44,h2_storage,2030,2,20,20,,-0.4700899698497864
45,h2_storage,2030,2,21,21,,-0.4700899698497864
46,h2_storage,2030,2,22,22,,-0.4700899698497864
47,h2_storage,2030,2,23,23,,-0.4700899698497864
48,h2_storage,2030,2,24,24,,-0.4700899698497864
49,h2_storage,2030,3,1,1,,-0.08838266760643011
50,h2_storage,2030,3,2,2,,-0.08838266760643011
51,h2_storage,2030,3,3,3,,-0.08838266760643011
52,h2_storage,2030,3,4,4,,-0.08838266760643011
53,h2_storage,2030,3,5,5,,-0.08838266760643011
54,h2_storage,2030,3,6,6,,-0.08838266760643011
55,h2_storage,2030,3,7,7,,-0.08838266760643011
56,h2_storage,2030,3,8,8,,-0.08838266760643011
57,h2_storage,2030,3,9,9,,-0.08838266760643011
58,h2_storage,2030,3,10,10,,-0.08838266760643011
59,h2_storage,2030,3,11,11,,-0.08838266760643011
60,h2_storage,2030,3,12,12,,-0.08838266760643011
61,h2_storage,2030,3,13,13,,-0.08838266760643011
62,h2_storage,2030,3,14,14,,-0.08838266760643011
63,h2_storage,2030,3,15,15,,-0.08838266760643011
64,h2_storage,2030,3,16,16,,-0.08838266760643011
65,h2_storage,2030,3,17,17,,-0.08838266760643011
66,h2_storage,2030,3,18,18,,-0.08838266760643011
67,h2_storage,2030,3,19,19,,-0.08838266760643011
68,h2_storage,2030,3,20,20,,-0.08838266760643011
69,h2_storage,2030,3,21,21,,-0.08838266760643011
70,h2_storage,2030,3,22,22,,-0.08838266760643011
71,h2_storage,2030,3,23,23,,-0.08838266760643011
72,h2_storage,2030,3,24,24,,-0.08838266760643011
73,h2_storage,2030,4,1,1,,-0.0697663099857333
74,h2_storage,2030,4,2,2,,-0.0697663099857333
75,h2_storage,2030,4,3,3,,-0.0697663099857333
76,h2_storage,2030,4,4,4,,-0.0697663099857333
77,h2_storage,2030,4,5,5,,-0.0697663099857333
78,h2_storage,2030,4,6,6,,-0.0697663099857333
79,h2_storage,2030,4,7,7,,-0.0697663099857333
80,h2_storage,2030,4,8,8,,-0.0697663099857333
81,h2_storage,2030,4,9,9,,-0.0697663099857333
82,h2_storage,2030,4,10,10,,-0.0697663099857333
83,h2_storage,2030,4,11,11,,-0.0697663099857333
84,h2_storage,2030,4,12,12,,-0.0697663099857333
85,h2_storage,2030,4,13,13,,-0.0697663099857333
86,h2_storage,2030,4,14,14,,-0.0697663099857333
87,h2_storage,2030,4,15,15,,-0.0697663099857333
88,h2_storage,2030,4,16,16,,-0.0697663099857333
89,h2_storage,2030,4,17,17,,-0.0697663099857333
90,h2_storage,2030,4,18,18,,-0.0697663099857333
91,h2_storage,2030,4,19,19,,-0.0697663099857333
92,h2_storage,2030,4,20,20,,-0.0697663099857333
93,h2_storage,2030,4,21,21,,-0.0697663099857333
94,h2_storage,2030,4,22,22,,-0.0697663099857333
95,h2_storage,2030,4,23,23,,-0.0697663099857333
96,h2_storage,2030,4,24,24,,-0.0697663099857333
97,h2_storage,2030,5,1,1,,-0.050029352142353316
98,h2_storage,2030,5,2,2,,-0.050029352142353316
99,h2_storage,2030,5,3,3,,-0.050029352142353316
100,h2_storage,2030,5,4,4,,-0.050029352142353316
101,h2_storage,2030,5,5,5,,-0.050029352142353316
102,h2_storage,2030,5,6,6,,-0.050029352142353316
103,h2_storage,2030,5,7,7,,-0.050029352142353316
104,h2_storage,2030,5,8,8,,-0.050029352142353316
105,h2_storage,2030,5,9,9,,-0.050029352142353316
106,h2_storage,2030,5,10,10,,-0.050029352142353316
107,h2_storage,2030,5,11,11,,-0.050029352142353316
108,h2_storage,2030,5,12,12,,-0.050029352142353316
109,h2_storage,2030,5,13,13,,-0.050029352142353316
110,h2_storage,2030,5,14,14,,-0.050029352142353316
111,h2_storage,2030,5,15,15,,-0.050029352142353316
112,h2_storage,2030,5,16,16,,-0.050029352142353316
113,h2_storage,2030,5,17,17,,-0.050029352142353316
114,h2_storage,2030,5,18,18,,-0.050029352142353316
115,h2_storage,2030,5,19,19,,-0.050029352142353316
116,h2_storage,2030,5,20,20,,-0.050029352142353316
117,h2_storage,2030,5,21,21,,-0.050029352142353316
118,h2_storage,2030,5,22,22,,-0.050029352142353316
119,h2_storage,2030,5,23,23,,-0.050029352142353316
120,h2_storage,2030,5,24,24,,-0.050029352142353316
121,h2_storage,2030,6,1,1,,-0.1053277170579062
122,h2_storage,2030,6,2,2,,-0.1053277170579062
123,h2_storage,2030,6,3,3,,-0.1053277170579062
124,h2_storage,2030,6,4,4,,-0.1053277170579062
125,h2_storage,2030,6,5,5,,-0.1053277170579062
126,h2_storage,2030,6,6,6,,-0.1053277170579062
127,h2_storage,2030,6,7,7,,-0.1053277170579062
128,h2_storage,2030,6,8,8,,-0.1053277170579062
129,h2_storage,2030,6,9,9,,-0.1053277170579062
130,h2_storage,2030,6,10,10,,-0.1053277170579062
131,h2_storage,2030,6,11,11,,-0.1053277170579062
132,h2_storage,2030,6,12,12,,-0.1053277170579062
133,h2_storage,2030,6,13,13,,-0.1053277170579062
134,h2_storage,2030,6,14,14,,-0.1053277170579062
135,h2_storage,2030,6,15,15,,-0.1053277170579062
136,h2_storage,2030,6,16,16,,-0.1053277170579062
137,h2_storage,2030,6,17,17,,-0.1053277170579062
138,h2_storage,2030,6,18,18,,-0.1053277170579062
139,h2_storage,2030,6,19,19,,-0.1053277170579062
140,h2_storage,2030,6,20,20,,-0.1053277170579062
141,h2_storage,2030,6,21,21,,-0.1053277170579062
142,h2_storage,2030,6,22,22,,-0.1053277170579062
143,h2_storage,2030,6,23,23,,-0.1053277170579062
144,h2_storage,2030,6,24,24,,-0.1053277170579062
145,h2_storage,2030,7,1,1,,-0.07824688056269205
146,h2_storage,2030,7,2,2,,-0.07824688056269205
147,h2_storage,2030,7,3,3,,-0.07824688056269205
148,h2_storage,2030,7,4,4,,-0.07824688056269205
149,h2_storage,2030,7,5,5,,-0.07824688056269205
150,h2_storage,2030,7,6,6,,-0.07824688056269205
151,h2_storage,2030,7,7,7,,-0.07824688056269205
152,h2_storage,2030,7,8,8,,-0.07824688056269205
153,h2_storage,2030,7,9,9,,-0.07824688056269205
154,h2_storage,2030,7,10,10,,-0.07824688056269205
155,h2_storage,2030,7,11,11,,-0.07824688056269205
156,h2_storage,2030,7,12,12,,-0.07824688056269205
157,h2_storage,2030,7,13,13,,-0.07824688056269205
158,h2_storage,2030,7,14,14,,-0.07824688056269205
159,h2_storage,2030,7,15,15,,-0.07824688056269205
160,h2_storage,2030,7,16,16,,-0.07824688056269205
161,h2_storage,2030,7,17,17,,-0.07824688056269205
162,h2_storage,2030,7,18,18,,-0.07824688056269205
163,h2_storage,2030,7,19,19,,-0.07824688056269205
164,h2_storage,2030,7,20,20,,-0.07824688056269205
165,h2_storage,2030,7,21,21,,-0.07824688056269205
166,h2_storage,2030,7,22,22,,-0.07824688056269205
167,h2_storage,2030,7,23,23,,-0.07824688056269205
168,h2_storage,2030,7,24,24,,-0.07824688056269205
169,h2_storage,2030,8,1,1,,-0.038948370790029524
170,h2_storage,2030,8,2,2,,-0.038948370790029524
171,h2_storage,2030,8,3,3,,-0.038948370790029524
172,h2_storage,2030,8,4,4,,-0.038948370790029524
173,h2_storage,2030,8,5,5,,-0.038948370790029524
174,h2_storage,2030,8,6,6,,-0.038948370790029524
175,h2_storage,2030,8,7,7,,-0.038948370790029524
176,h2_storage,2030,8,8,8,,-0.038948370790029524
177,h2_storage,2030,8,9,9,,-0.038948370790029524
178,h2_storage,2030,8,10,10,,-0.038948370790029524
179,h2_storage,2030,8,11,11,,-0.038948370790029524
180,h2_storage,2030,8,12,12,,-0.038948370790029524
181,h2_storage,2030,8,13,13,,-0.038948370790029524
182,h2_storage,2030,8,14,14,,-0.038948370790029524
183,h2_storage,2030,8,15,15,,-0.038948370790029524
184,h2_storage,2030,8,16,16,,-0.038948370790029524
185,h2_storage,2030,8,17,17,,-0.038948370790029524
186,h2_storage,2030,8,18,18,,-0.038948370790029524
187,h2_storage,2030,8,19,19,,-0.038948370790029524
188,h2_storage,2030,8,20,20,,-0.038948370790029524
189,h2_storage,2030,8,21,21,,-0.038948370790029524
190,h2_storage,2030,8,22,22,,-0.038948370790029524
191,h2_storage,2030,8,23,23,,-0.038948370790029524
192,h2_storage,2030,8,24,24,,-0.038948370790029524
193,h2_storage,2030,9,1,1,,-0.15403858913484744
194,h2_storage,2030,9,2,2,,-0.15403858913484744
195,h2_storage,2030,9,3,3,,-0.15403858913484744
196,h2_storage,2030,9,4,4,,-0.15403858913484744
197,h2_storage,2030,9,5,5,,-0.15403858913484744
198,h2_storage,2030,9,6,6,,-0.15403858913484744
199,h2_storage,2030,9,7,7,,-0.15403858913484744
200,h2_storage,2030,9,8,8,,-0.15403858913484744
201,h2_storage,2030,9,9,9,,-0.15403858913484744
202,h2_storage,2030,9,10,10,,-0.15403858913484744
203,h2_storage,2030,9,11,11,,-0.15403858913484744
204,h2_storage,2030,9,12,12,,-0.15403858913484744
205,h2_storage,2030,9,13,13,,-0.15403858913484744
206,h2_storage,2030,9,14,14,,-0.15403858913484744
207,h2_storage,2030,9,15,15,,-0.15403858913484744
208,h2_storage,2030,9,16,16,,-0.15403858913484744
209,h2_storage,2030,9,17,17,,-0.15403858913484744
210,h2_storage,2030,9,18,18,,-0.15403858913484744
211,h2_storage,2030,9,19,19,,-0.15403858913484744
212,h2_storage,2030,9,20,20,,-0.15403858913484744
213,h2_storage,2030,9,21,21,,-0.15403858913484744
214,h2_storage,2030,9,22,22,,-0.15403858913484744
215,h2_storage,2030,9,23,23,,-0.15403858913484744
216,h2_storage,2030,9,24,24,,-0.15403858913484744
217,h2_storage,2030,10,1,1,,-0.01989736082133835
218,h2_storage,2030,10,2,2,,-0.01989736082133835
219,h2_storage,2030,10,3,3,,-0.01989736082133835
220,h2_storage,2030,10,4,4,,-0.01989736082133835
221,h2_storage,2030,10,5,5,,-0.01989736082133835
222,h2_storage,2030,10,6,6,,-0.01989736082133835
223,h2_storage,2030,10,7,7,,-0.01989736082133835
224,h2_storage,2030,10,8,8,,-0.01989736082133835
225,h2_storage,2030,10,9,9,,-0.01989736082133835
226,h2_storage,2030,10,10,10,,-0.01989736082133835
227,h2_storage,2030,10,11,11,,-0.01989736082133835
228,h2_storage,2030,10,12,12,,-0.01989736082133835
229,h2_storage,2030,10,13,13,,-0.01989736082133835
230,h2_storage,2030,10,14,14,,-0.01989736082133835
231,h2_storage,2030,10,15,15,,-0.01989736082133835
232,h2_storage,2030,10,16,16,,-0.01989736082133835
233,h2_storage,2030,10,17,17,,-0.01989736082133835
234,h2_storage,2030,10,18,18,,-0.01989736082133835
235,h2_storage,2030,10,19,19,,-0.01989736082133835
236,h2_storage,2030,10,20,20,,-0.01989736082133835
237,h2_storage,2030,10,21,21,,-0.01989736082133835
238,h2_storage,2030,10,22,22,,-0.01989736082133835
239,h2_storage,2030,10,23,23,,-0.01989736082133835
240,h2_storage,2030,10,24,24,,-0.01989736082133835
241,h2_storage,2030,11,1,1,,-0.040814792804186005
242,h2_storage,2030,11,2,2,,-0.040814792804186005
