id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.034882295063551554
2,electrolizer,2030,1,2,2,0.034882295063551554
3,electrolizer,2030,1,3,3,0.034882295063551554
4,electrolizer,2030,1,4,4,0.034882295063551554
5,electrolizer,2030,1,5,5,0.034882295063551554
6,electrolizer,2030,1,6,6,0.034882295063551554
7,electrolizer,2030,1,7,7,0.034882295063551554
8,electrolizer,2030,1,8,8,0.034882295063551554
9,electrolizer,2030,1,9,9,0.034882295063551554
10,electrolizer,2030,1,10,10,0.034882295063551554
11,electrolizer,2030,1,11,11,0.034882295063551554
12,electrolizer,2030,1,12,12,0.034882295063551554
13,electrolizer,2030,1,13,13,0.034882295063551554
14,electrolizer,2030,1,14,14,0.034882295063551554
15,electrolizer,2030,1,15,15,0.034882295063551554
16,electrolizer,2030,1,16,16,0.034882295063551554
17,electrolizer,2030,1,17,17,0.034882295063551554
18,electrolizer,2030,1,18,18,0.034882295063551554
19,electrolizer,2030,1,19,19,0.034882295063551554
20,electrolizer,2030,1,20,20,0.034882295063551554
21,electrolizer,2030,1,21,21,0.034882295063551554
22,electrolizer,2030,1,22,22,0.034882295063551554
23,electrolizer,2030,1,23,23,0.034882295063551554
24,electrolizer,2030,1,24,24,0.034882295063551554
25,electrolizer,2030,2,1,1,0.06323280120202032
26,electrolizer,2030,2,2,2,0.06323280120202032
27,electrolizer,2030,2,3,3,0.06323280120202032
28,electrolizer,2030,2,4,4,0.06323280120202032
29,electrolizer,2030,2,5,5,0.06323280120202032
30,electrolizer,2030,2,6,6,0.06323280120202032
31,electrolizer,2030,2,7,7,0.06323280120202032
32,electrolizer,2030,2,8,8,0.06323280120202032
33,electrolizer,2030,2,9,9,0.06323280120202032
34,electrolizer,2030,2,10,10,0.06323280120202032
35,electrolizer,2030,2,11,11,0.06323280120202032
36,electrolizer,2030,2,12,12,0.06323280120202032
37,electrolizer,2030,2,13,13,0.06323280120202032
38,electrolizer,2030,2,14,14,0.06323280120202032
39,electrolizer,2030,2,15,15,0.06323280120202032
40,electrolizer,2030,2,16,16,0.06323280120202032
41,electrolizer,2030,2,17,17,0.06323280120202032
42,electrolizer,2030,2,18,18,0.06323280120202032
43,electrolizer,2030,2,19,19,0.06323280120202032
44,electrolizer,2030,2,20,20,0.06323280120202032
