id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.5692715121531691
2,h2_storage,2030,1,2,2,,-0.5692715121531691
3,h2_storage,2030,1,3,3,,-0.5692715121531691
4,h2_storage,2030,1,4,4,,-0.5692715121531691
5,h2_storage,2030,1,5,5,,-0.5692715121531691
6,h2_storage,2030,1,6,6,,-0.5692715121531691
7,h2_storage,2030,1,7,7,,-0.5692715121531691
8,h2_storage,2030,1,8,8,,-0.5692715121531691
9,h2_storage,2030,1,9,9,,-0.5692715121531691
10,h2_storage,2030,1,10,10,,-0.5692715121531691
11,h2_storage,2030,1,11,11,,-0.5692715121531691
12,h2_storage,2030,1,12,12,,-0.5692715121531691
13,h2_storage,2030,1,13,13,,-0.5692715121531691
14,h2_storage,2030,1,14,14,,-0.5692715121531691
15,h2_storage,2030,1,15,15,,-0.5692715121531691
16,h2_storage,2030,1,16,16,,-0.5692715121531691
17,h2_storage,2030,1,17,17,,-0.5692715121531691
18,h2_storage,2030,1,18,18,,-0.5692715121531691
19,h2_storage,2030,1,19,19,,-0.5692715121531691
20,h2_storage,2030,1,20,20,,-0.5692715121531691
21,h2_storage,2030,1,21,21,,-0.5692715121531691
22,h2_storage,2030,1,22,22,,-0.5692715121531691
23,h2_storage,2030,1,23,23,,-0.5692715121531691
24,h2_storage,2030,1,24,24,,-0.5692715121531691
25,h2_storage,2030,2,1,1,,-3.4348874951428914
26,h2_storage,2030,2,2,2,,-3.4348874951428914
27,h2_storage,2030,2,3,3,,-3.4348874951428914
28,h2_storage,2030,2,4,4,,-3.4348874951428914
29,h2_storage,2030,2,5,5,,-3.4348874951428914
30,h2_storage,2030,2,6,6,,-3.4348874951428914
31,h2_storage,2030,2,7,7,,-3.4348874951428914
32,h2_storage,2030,2,8,8,,-3.4348874951428914
33,h2_storage,2030,2,9,9,,-3.4348874951428914
34,h2_storage,2030,2,10,10,,-3.4348874951428914
35,h2_storage,2030,2,11,11,,-3.4348874951428914
36,h2_storage,2030,2,12,12,,-3.4348874951428914
37,h2_storage,2030,2,13,13,,-3.4348874951428914
38,h2_storage,2030,2,14,14,,-3.4348874951428914
39,h2_storage,2030,2,15,15,,-3.4348874951428914
40,h2_storage,2030,2,16,16,,-3.4348874951428914
41,h2_storage,2030,2,17,17,,-3.4348874951428914
42,h2_storage,2030,2,18,18,,-3.4348874951428914
43,h2_storage,2030,2,19,19,,-3.4348874951428914
44,h2_storage,2030,2,20,20,,-3.4348874951428914
45,h2_storage,2030,2,21,21,,-3.4348874951428914
46,h2_storage,2030,2,22,22,,-3.4348874951428914
47,h2_storage,2030,2,23,23,,-3.4348874951428914
48,h2_storage,2030,2,24,24,,-3.4348874951428914
49,h2_storage,2030,3,1,1,,-0.2714375214754998
50,h2_storage,2030,3,2,2,,-0.2714375214754998
51,h2_storage,2030,3,3,3,,-0.2714375214754998
52,h2_storage,2030,3,4,4,,-0.2714375214754998
53,h2_storage,2030,3,5,5,,-0.2714375214754998
54,h2_storage,2030,3,6,6,,-0.2714375214754998
55,h2_storage,2030,3,7,7,,-0.2714375214754998
56,h2_storage,2030,3,8,8,,-0.2714375214754998
57,h2_storage,2030,3,9,9,,-0.2714375214754998
58,h2_storage,2030,3,10,10,,-0.2714375214754998
59,h2_storage,2030,3,11,11,,-0.2714375214754998
60,h2_storage,2030,3,12,12,,-0.2714375214754998
61,h2_storage,2030,3,13,13,,-0.2714375214754998
62,h2_storage,2030,3,14,14,,-0.2714375214754998
63,h2_storage,2030,3,15,15,,-0.2714375214754998
64,h2_storage,2030,3,16,16,,-0.2714375214754998
65,h2_storage,2030,3,17,17,,-0.2714375214754998
66,h2_storage,2030,3,18,18,,-0.2714375214754998
67,h2_storage,2030,3,19,19,,-0.2714375214754998
68,h2_storage,2030,3,20,20,,-0.2714375214754998
69,h2_storage,2030,3,21,21,,-0.2714375214754998
70,h2_storage,2030,3,22,22,,-0.2714375214754998
71,h2_storage,2030,3,23,23,,-0.2714375214754998
72,h2_storage,2030,3,24,24,,-0.2714375214754998
73,h2_storage,2030,4,1,1,,-0.30277767543245543
74,h2_storage,2030,4,2,2,,-0.30277767543245543
75,h2_storage,2030,4,3,3,,-0.30277767543245543
76,h2_storage,2030,4,4,4,,-0.30277767543245543
77,h2_storage,2030,4,5,5,,-0.30277767543245543
78,h2_storage,2030,4,6,6,,-0.30277767543245543
79,h2_storage,2030,4,7,7,,-0.30277767543245543
80,h2_storage,2030,4,8,8,,-0.30277767543245543
81,h2_storage,2030,4,9,9,,-0.30277767543245543
82,h2_storage,2030,4,10,10,,-0.30277767543245543
83,h2_storage,2030,4,11,11,,-0.30277767543245543
84,h2_storage,2030,4,12,12,,-0.30277767543245543
85,h2_storage,2030,4,13,13,,-0.30277767543245543
86,h2_storage,2030,4,14,14,,-0.30277767543245543
87,h2_storage,2030,4,15,15,,-0.30277767543245543
88,h2_storage,2030,4,16,16,,-0.30277767543245543
89,h2_storage,2030,4,17,17,,-0.30277767543245543
90,h2_storage,2030,4,18,18,,-0.30277767543245543
91,h2_storage,2030,4,19,19,,-0.30277767543245543
92,h2_storage,2030,4,20,20,,-0.30277767543245543
