scenario,milestone_year,period,rep_period,weight
10,2030,75,5,0.24589784940618745
10,2030,75,6,0.3233343018052143
10,2030,75,8,0.0618279099871637
10,2030,75,10,0.07948185231872977
10,2030,75,23,0.04598875157379185
10,2030,76,1,0.09898841817822836
10,2030,76,7,0.1220347172342728
10,2030,76,11,0.2163488804734419
10,2030,76,16,0.05006645098990051
10,2030,76,17,0.27624488995615537
10,2030,76,20,0.03944358173970717
10,2030,76,24,0.19687306142829392
10,2030,77,6,0.46666718744423213
10,2030,77,7,0.33654822933512407
10,2030,77,11,0.08865978345821923
10,2030,77,13,0.04680896929308963
10,2030,77,19,0.06131583046933491
10,2030,78,5,0.18836521651677732
10,2030,78,7,0.10651593467601671
10,2030,78,11,0.167971271261305
10,2030,78,14,0.3667125593402141
10,2030,78,16,0.015321114218129196
10,2030,78,18,0.044165015392220765
10,2030,78,24,0.11094888859533689
10,2030,79,1,0.275431784297623
10,2030,79,4,0.01081107992867349
10,2030,79,7,0.08026662768934675
10,2030,79,8,0.03757820759711806
10,2030,79,9,0.013915502387852262
10,2030,79,12,0.0673436172605011
10,2030,79,19,0.44260295398839455
10,2030,79,23,0.07205022685049081
10,2030,80,4,0.025679178047862718
10,2030,80,6,0.15021244229965844
10,2030,80,7,0.29142300054912224
10,2030,80,11,0.12256327447115122
10,2030,80,19,0.23143683072467358
10,2030,80,20,0.1786852739075317
10,2030,81,1,0.0661530648046213
10,2030,81,6,0.3225635955957036
10,2030,81,7,0.17837052073259338
10,2030,81,11,0.016404110129917
10,2030,81,17,0.23567351570274128
10,2030,81,18,0.054387923250816386
10,2030,81,20,0.12644726978360693
10,2030,82,2,0.19813615658860126
10,2030,82,5,0.01711519836496453
10,2030,82,16,0.3088932676877791
10,2030,82,18,0.23543934672273065
10,2030,82,22,0.18017762217438107
10,2030,82,24,0.06023840846154351
10,2030,83,9,0.11266446603129927
10,2030,83,15,0.05130124730352511
10,2030,83,16,0.34306584997595546
10,2030,83,20,0.3183183151184835
10,2030,83,22,0.09983396049350594
10,2030,83,23,0.0748161610772308
10,2030,84,5,0.33205312878015153
10,2030,84,17,0.38810155460615126
10,2030,84,20,0.15904856702584944
10,2030,84,22,0.10641598976791473
10,2030,84,24,0.014380759819932925
10,2030,85,1,0.16981265003312043
10,2030,85,6,0.13011535818333142
10,2030,85,7,0.15045059211757197
10,2030,85,12,0.5496213996659762
10,2030,86,5,0.25332258504662214
10,2030,86,6,0.4079885930162754
10,2030,86,11,0.1653812581159655
10,2030,86,17,0.06743317277126314
10,2030,86,19,0.0883550384837992
10,2030,86,24,0.01751935256607468
10,2030,87,1,0.25667731100177277
10,2030,87,2,0.01776000326083726
10,2030,87,5,0.09625169895387697
10,2030,87,12,0.027991695313295498
10,2030,87,16,0.04798375936664393
10,2030,87,20,0.03710180789911749
10,2030,87,21,0.516233724204456
10,2030,88,2,0.23824910939245927
10,2030,88,5,0.19688999920478936
10,2030,88,14,0.02635347088238776
10,2030,88,16,0.18766989374013407
10,2030,88,22,0.3508375267802296
10,2030,89,2,0.013912193998067009
10,2030,89,7,0.02436643497080817
10,2030,89,9,0.076039568299375
10,2030,89,15,0.05884838263859709
10,2030,89,16,0.24985402499086434
10,2030,89,20,0.4325834806531049
10,2030,89,23,0.1443959144491835
10,2030,90,1,0.020909355358399242
10,2030,90,2,0.053295532816688286
10,2030,90,5,0.04630933648890744
10,2030,90,6,0.1360240915570678
10,2030,90,16,0.1417262148274509
10,2030,90,17,0.46634751030436
10,2030,90,20,0.06448332342379975
10,2030,90,24,0.07090463522332666
10,2030,91,2,0.2326463631241938
10,2030,91,5,0.011396413949067336
10,2030,91,14,0.05592726766682939
10,2030,91,16,0.24360902441282475
10,2030,91,18,0.047248073873755514
10,2030,91,22,0.313212827824414
10,2030,91,24,0.09596002914891524
10,2030,92,7,0.03891267301091124
10,2030,92,9,0.057711438583496
10,2030,92,11,0.24074200800702047
10,2030,92,13,0.05208847990371521
10,2030,92,16,0.06428951472445152
10,2030,92,20,0.5145088052026334
10,2030,92,23,0.03174708056777218
10,2030,93,5,0.10181002299291823
10,2030,93,7,0.14231982120493383
10,2030,93,17,0.07248821481385857
10,2030,93,18,0.5061522145011036
10,2030,93,24,0.17722972648718585
10,2030,94,1,0.11175248130217469
10,2030,94,4,0.5315483882808482
10,2030,94,5,0.08255805265663906
10,2030,94,6,0.17238595391129155
10,2030,94,10,0.02080320057259631
10,2030,94,11,0.027984183695163325
10,2030,94,14,0.05296773958128681
10,2030,95,1,0.19371404757130908
10,2030,95,7,0.015221488101211407
10,2030,95,8,0.0436213888104761
10,2030,95,10,0.04518352499364449
10,2030,95,12,0.08908785524388266
10,2030,95,17,0.29245639914433164
10,2030,95,20,0.23559054777112837
10,2030,95,22,0.08512474836401619
10,2030,96,2,0.11853297771617015
10,2030,96,5,0.21109734891180088
10,2030,96,14,0.03720639867819075
10,2030,96,16,0.04064957790940282
10,2030,96,20,0.05211634841271119
10,2030,96,22,0.4492728512437629
10,2030,96,24,0.09112449712796135
10,2030,97,2,0.18941136840875009
10,2030,97,7,0.17096387847153235
10,2030,97,8,0.022073708149733764
10,2030,97,16,0.054933959560695154
10,2030,97,20,0.031396534152284244
10,2030,97,23,0.5312205512570044
10,2030,98,1,0.07562456999737083
10,2030,98,7,0.06757339283858324
10,2030,98,12,0.04854878511193443
10,2030,98,20,0.4488693183809978
10,2030,98,22,0.3593839336711137
10,2030,99,4,0.024903398136702802
10,2030,99,7,0.12772361503465068
10,2030,99,9,0.046529389513667765
10,2030,99,14,0.619515237594318
10,2030,99,16,0.07112616853553404
10,2030,99,20,0.04909296312869362
10,2030,99,23,0.06110922805643304
10,2030,100,1,0.1626270326675997
10,2030,100,2,0.06867339531514077
10,2030,100,4,0.08010102582353364
10,2030,100,7,0.03440534512321574
10,2030,100,8,0.011361009578517888
10,2030,100,14,0.5487640976050456
10,2030,100,23,0.09406809388694665
10,2030,101,20,1.0
10,2030,102,5,0.21705323610294103
10,2030,102,6,0.06378359407933247
10,2030,102,11,0.21948210941892884
10,2030,102,14,0.18298743039351423
10,2030,102,18,0.2386363119386467
10,2030,102,23,0.015397429592273571
10,2030,102,24,0.06265988847436312
10,2030,103,2,0.039102088564566116
10,2030,103,7,0.011613041980305014
10,2030,103,16,0.2006017824632613
10,2030,103,20,0.23960691664210526
10,2030,103,22,0.5090761703497624
10,2030,104,1,0.033460371423274994
10,2030,104,2,0.708981269631858
10,2030,104,5,0.09469501652521312
10,2030,104,11,0.012976881403175228
10,2030,104,14,0.055842722632789575
10,2030,104,18,0.09404373838368918
10,2030,105,2,0.8485296669275899
10,2030,105,16,0.15147033307241003
10,2030,106,2,0.49473584577379065
10,2030,106,4,0.05975371026537082
10,2030,106,7,0.03292042884502722
10,2030,106,9,0.0762469109454542
10,2030,106,11,0.11819542583703396
10,2030,106,16,0.06580731419137564
10,2030,106,20,0.11922566660872733
10,2030,106,24,0.033114697533219974
10,2030,107,2,0.12401767684400357
10,2030,107,5,0.02155195827040735
10,2030,107,16,0.146654997466506
10,2030,107,18,0.030657380989855664
10,2030,107,22,0.6111177269206896
10,2030,107,24,0.06600025950853773
10,2030,108,2,0.2178756026756346
10,2030,108,4,0.1920689127881468
10,2030,108,11,0.1270794434812322
10,2030,108,16,0.06528999700913056
10,2030,108,18,0.09819886187692073
10,2030,108,20,0.21972399210107524
10,2030,108,23,0.07976319006785977
10,2030,109,1,0.021585001724422688
10,2030,109,2,0.1791645740772273
10,2030,109,4,0.07088904847748584
10,2030,109,6,0.03561635048728475
10,2030,109,14,0.04221882584972268
10,2030,109,16,0.14914806876175024
10,2030,109,20,0.06727079913148071
10,2030,109,22,0.4341073314906258
10,2030,110,2,0.6294188812047837
10,2030,110,3,0.07583985308724533
10,2030,110,5,0.09203183329543084
10,2030,110,7,0.020084647812768117
10,2030,110,11,0.012316666931111974
10,2030,110,14,0.10033133051293436
10,2030,110,15,0.023972458733727473
10,2030,110,16,0.04600432842199827
10,2030,111,2,0.8478721769354128
10,2030,111,5,0.020236281703330618
10,2030,111,16,0.10165652277237
10,2030,111,22,0.030235018588886522
10,2030,112,2,0.7550542458011608
10,2030,112,4,0.03064085452837216
10,2030,112,6,0.01473121264725274
10,2030,112,7,0.07336626468613615
10,2030,112,11,0.07596570847294432
10,2030,112,20,0.05024171386413384
10,2030,113,2,0.17534733531687255
10,2030,113,3,0.02391379761409381
10,2030,113,9,0.08548676211980992
10,2030,113,16,0.05434948946718566
10,2030,113,20,0.2769919154536541
10,2030,113,22,0.1935973755108187
10,2030,113,23,0.19031332451756522
10,2030,114,2,0.7582009145550895
10,2030,114,5,0.07058960124590931
10,2030,114,14,0.04929698925543413
10,2030,114,18,0.1022231703338611
10,2030,114,24,0.019689324609706023
10,2030,115,2,0.6836204243418121
10,2030,115,7,0.03234578691632037
10,2030,115,11,0.2122693956237862
10,2030,115,16,0.05543725089363373
10,2030,115,18,0.01632714222444751
10,2030,116,2,0.9599211689027402
10,2030,116,16,0.0400788310972599
10,2030,117,2,0.8224638805410687
10,2030,117,20,0.1559301780452804
10,2030,117,24,0.021605941413650822
10,2030,118,2,0.3818206964876587
10,2030,118,4,0.057353042420737854
10,2030,118,11,0.09096397027636924
10,2030,118,20,0.21261221142372883
10,2030,118,24,0.25725007939150535
10,2030,119,2,0.08797844970259994
10,2030,119,4,0.17090647546894575
10,2030,119,6,0.06286134957151092
10,2030,119,9,0.038260404142301044
10,2030,119,11,0.019271980018401386
10,2030,119,18,0.04338445265345032
10,2030,119,20,0.0220776999690362
10,2030,119,24,0.5552591884737544
10,2030,120,2,0.11906845802552318
10,2030,120,3,0.051426894418882964
10,2030,120,6,0.0308790674371704
10,2030,120,14,0.05857683901417983
10,2030,120,16,0.018731080568996798
10,2030,120,18,0.5671954126971371
10,2030,120,20,0.08412800779645487
10,2030,120,24,0.06999424004165476
10,2030,121,2,0.64768082422589
10,2030,121,3,0.052787430606960846
10,2030,121,5,0.03815090470897109
10,2030,121,14,0.1254799164640848
10,2030,121,18,0.06664344854346875
10,2030,121,22,0.06925747545062455
10,2030,122,2,0.9509802569843503
10,2030,122,16,0.04901974301564973
10,2030,123,2,0.7002496736293282
10,2030,123,9,0.030502368283977548
10,2030,123,16,0.04967355130933138
10,2030,123,20,0.17219774757871223
10,2030,123,23,0.04737665919865054
10,2030,124,1,0.014236738248580297
10,2030,124,2,0.9189069764302327
10,2030,124,5,0.010577988613850009
10,2030,124,6,0.020342009225909764
10,2030,124,11,0.010210866052323611
10,2030,124,12,0.015580883948911765
10,2030,124,18,0.010144537480191809
10,2030,125,2,0.667063577984554
10,2030,125,20,0.19570402143591747
10,2030,125,24,0.13723240057952854
10,2030,126,2,0.08251284361619517
10,2030,126,11,0.6604907223528625
10,2030,126,20,0.23506286807824303
10,2030,126,23,0.021933565952699255
10,2030,127,2,0.7557228663009493
10,2030,127,14,0.040949971341420546
10,2030,127,18,0.04550573618937402
10,2030,127,22,0.1578214261682561
10,2030,128,2,1.0
10,2030,129,2,0.6546754381678718
10,2030,129,13,0.017898270054356274
10,2030,129,17,0.020016275730639067
10,2030,129,20,0.2382441084430326
10,2030,129,24,0.06916590760410027
10,2030,130,2,0.6569655458508692
10,2030,130,11,0.18946789675286838
10,2030,130,17,0.03313510663541066
10,2030,130,18,0.0634408057275125
10,2030,130,21,0.021573278031750003
10,2030,130,24,0.03541736700158916
10,2030,131,2,1.0
10,2030,132,2,0.42886723071328536
10,2030,132,4,0.07758537712506525
10,2030,132,12,0.13831171019866034
10,2030,132,23,0.355235681962989
10,2030,133,4,0.17020032963634107
10,2030,133,6,0.13952166205284527
10,2030,133,11,0.10682683085099903
10,2030,133,13,0.4133270997288394
10,2030,133,20,0.03782595436944837
10,2030,133,24,0.13229812336152685
10,2030,134,4,0.21239391426108517
10,2030,134,6,0.5610601075844518
10,2030,134,11,0.166820577644841
10,2030,134,12,0.03367105880971407
10,2030,134,24,0.026054341699907994
10,2030,135,18,1.0
10,2030,136,2,0.25438370232106555
10,2030,136,9,0.12794427802374314
10,2030,136,15,0.05598836684384165
10,2030,136,20,0.44466431365976755
10,2030,136,23,0.1170193391515822
10,2030,137,6,0.018425190524214072
10,2030,137,11,0.04233269811849055
10,2030,137,21,0.9257678185661196
10,2030,137,24,0.013474292791175728
10,2030,138,11,1.0
10,2030,139,24,1.0
10,2030,140,12,1.0
10,2030,141,6,1.0
10,2030,142,2,0.2370630789137082
10,2030,142,5,0.06554444171273718
10,2030,142,14,0.09940424425446306
10,2030,142,18,0.5979882351190916
10,2030,143,4,1.0
10,2030,144,5,0.06974828495437457
10,2030,144,10,0.2710162435954416
10,2030,144,12,0.2099118682004771
10,2030,144,17,0.07810099886743156
10,2030,144,20,0.2017987536554684
10,2030,144,22,0.16942385072680693
10,2030,145,11,0.016402895336468548
10,2030,145,12,0.9162420753219318
10,2030,145,18,0.04213445249834157
10,2030,145,24,0.025220576843258173
10,2030,146,4,0.04995216584820651
10,2030,146,6,0.8338161424116274
10,2030,146,12,0.1162316917401661
10,2030,147,2,0.011954624199976166
10,2030,147,6,0.03338403789485174
10,2030,147,11,0.7578769767490242
10,2030,147,16,0.010266103334278394
10,2030,147,20,0.12533788005803254
10,2030,147,22,0.061180377763836905
10,2030,148,2,0.41529243315361314
10,2030,148,11,0.08521822589645789
10,2030,148,18,0.1331223197603846
10,2030,148,20,0.08033677174093679
10,2030,148,23,0.022401583811722258
10,2030,148,24,0.2636286656368854
10,2030,149,2,0.6027886394042071
10,2030,149,4,0.12171001851150177
10,2030,149,7,0.021071644981131284
10,2030,149,11,0.15127527678410596
10,2030,149,18,0.08993590438403432
10,2030,149,24,0.013218515935019442
10,2030,150,1,0.018608405377053956
10,2030,150,2,0.9026986207673116
10,2030,150,3,0.016361466381285123
10,2030,150,5,0.027293094254184816
10,2030,150,12,0.0147608644618541
10,2030,150,22,0.020277548758310452
10,2030,151,2,0.8527746536258932
10,2030,151,4,0.07593353052848986
10,2030,151,20,0.043154217458398474
10,2030,151,24,0.028137598387218497
10,2030,152,2,0.8577614661515619
10,2030,152,4,0.03194827375274489
10,2030,152,12,0.02586593066218118
10,2030,152,20,0.036779649734100424
10,2030,152,24,0.04764467969941163
10,2030,153,2,0.4170475530336476
10,2030,153,20,0.4362590681443659
10,2030,153,24,0.1466933788219864
10,2030,154,4,0.11887775409827023
10,2030,154,7,0.030713641409198415
10,2030,154,11,0.6696746309273085
10,2030,154,12,0.11365375165330392
10,2030,154,17,0.014746468237753942
