id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.10502792317151752
2,electrolizer,2030,1,2,2,0.10502792317151752
3,electrolizer,2030,1,3,3,0.004201116926860701
4,electrolizer,2030,1,4,4,0.004201116926860701
5,electrolizer,2030,1,5,5,0.004201116926860701
6,electrolizer,2030,1,6,6,0.004201116926860701
7,electrolizer,2030,1,7,7,0.004201116926860701
8,electrolizer,2030,1,8,8,0.004201116926860701
9,electrolizer,2030,1,9,9,0.10502792317151752
10,electrolizer,2030,1,10,10,0.10502792317151752
11,electrolizer,2030,1,11,11,0.10502792317151752
12,electrolizer,2030,1,12,12,0.10502792317151752
13,electrolizer,2030,1,13,13,0.10502792317151752
14,electrolizer,2030,1,14,14,0.10502792317151752
15,electrolizer,2030,1,15,15,0.10502792317151752
16,electrolizer,2030,1,16,16,0.10502792317151752
17,electrolizer,2030,1,17,17,0.10502792317151752
18,electrolizer,2030,1,18,18,0.10502792317151752
19,electrolizer,2030,1,19,19,0.10502792317151752
20,electrolizer,2030,1,20,20,0.10502792317151752
21,electrolizer,2030,1,21,21,0.10502792317151752
22,electrolizer,2030,1,22,22,0.10502792317151752
23,electrolizer,2030,1,23,23,0.004201116926860701
24,electrolizer,2030,1,24,24,0.10502792317151752
25,electrolizer,2030,2,1,1,0.633720627575699
26,electrolizer,2030,2,2,2,0.633720627575699
27,electrolizer,2030,2,3,3,0.633720627575699
28,electrolizer,2030,2,4,4,0.633720627575699
29,electrolizer,2030,2,5,5,0.633720627575699
30,electrolizer,2030,2,6,6,0.633720627575699
31,electrolizer,2030,2,7,7,0.633720627575699
32,electrolizer,2030,2,8,8,0.633720627575699
33,electrolizer,2030,2,9,9,0.633720627575699
34,electrolizer,2030,2,10,10,0.633720627575699
35,electrolizer,2030,2,11,11,5.284442300219833
36,electrolizer,2030,2,12,12,5.284442300219833
37,electrolizer,2030,2,13,13,5.284442300219833
38,electrolizer,2030,2,14,14,5.284442300219833
39,electrolizer,2030,2,15,15,5.284442300219833
40,electrolizer,2030,2,16,16,5.284442300219833
41,electrolizer,2030,2,17,17,5.284442300219833
42,electrolizer,2030,2,18,18,5.284442300219833
43,electrolizer,2030,2,19,19,5.284442300219833
44,electrolizer,2030,2,20,20,5.284442300219833
45,electrolizer,2030,2,21,21,5.284442300219833
46,electrolizer,2030,2,22,22,5.284442300219833
47,electrolizer,2030,2,23,23,5.284442300219833
48,electrolizer,2030,2,24,24,5.284442300219833
49,electrolizer,2030,3,1,1,0.0020031579689324328
50,electrolizer,2030,3,2,2,0.0020031579689324328
51,electrolizer,2030,3,3,3,0.0020031579689324328
52,electrolizer,2030,3,4,4,0.0020031579689324328
