id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.14719203583847565
2,electrolizer,2030,1,2,2,0.0058876814335390255
3,electrolizer,2030,1,3,3,0.0058876814335390255
4,electrolizer,2030,1,4,4,0.0058876814335390255
5,electrolizer,2030,1,5,5,0.0058876814335390255
6,electrolizer,2030,1,6,6,0.0058876814335390255
7,electrolizer,2030,1,7,7,0.0058876814335390255
8,electrolizer,2030,1,8,8,0.0058876814335390255
9,electrolizer,2030,1,9,9,0.14719203583847568
10,electrolizer,2030,1,10,10,0.14719203583847565
11,electrolizer,2030,1,11,11,0.14719203583847565
12,electrolizer,2030,1,12,12,0.14719203583847565
13,electrolizer,2030,1,13,13,0.14719203583847565
14,electrolizer,2030,1,14,14,0.14719203583847565
15,electrolizer,2030,1,15,15,0.0058876814335390255
16,electrolizer,2030,1,16,16,0.14719203583847565
17,electrolizer,2030,1,17,17,0.14719203583847565
18,electrolizer,2030,1,18,18,0.14719203583847568
19,electrolizer,2030,1,19,19,0.14719203583847565
20,electrolizer,2030,1,20,20,0.14719203583847565
21,electrolizer,2030,1,21,21,0.0058876814335390255
22,electrolizer,2030,1,22,22,0.0058876814335390255
23,electrolizer,2030,1,23,23,0.0058876814335390255
24,electrolizer,2030,1,24,24,0.0058876814335390255
25,electrolizer,2030,2,1,1,0.22511676765196603
26,electrolizer,2030,2,2,2,0.22511676765196603
27,electrolizer,2030,2,3,3,0.22511676765196603
28,electrolizer,2030,2,4,4,0.22511676765196603
29,electrolizer,2030,2,5,5,0.22511676765196603
30,electrolizer,2030,2,6,6,0.22511676765196603
31,electrolizer,2030,2,7,7,0.2251167676519659
32,electrolizer,2030,2,8,8,0.2251167676519659
33,electrolizer,2030,2,9,9,0.2251167676519659
34,electrolizer,2030,2,10,10,0.2251167676519659
35,electrolizer,2030,2,11,11,0.2251167676519659
36,electrolizer,2030,2,12,12,0.2251167676519659
37,electrolizer,2030,2,13,13,0.22511676765196603
38,electrolizer,2030,2,14,14,0.2251167676519659
39,electrolizer,2030,2,15,15,0.2251167676519659
40,electrolizer,2030,2,16,16,0.2251167676519659
41,electrolizer,2030,2,17,17,0.2251167676519659
42,electrolizer,2030,2,18,18,0.2251167676519659
43,electrolizer,2030,2,19,19,0.2251167676519659
44,electrolizer,2030,2,20,20,0.22511676765196603
45,electrolizer,2030,2,21,21,0.22511676765196603
46,electrolizer,2030,2,22,22,0.22511676765196603
47,electrolizer,2030,2,23,23,0.22511676765196603
48,electrolizer,2030,2,24,24,0.22511676765196603
49,electrolizer,2030,3,1,1,0.2370835100001578
50,electrolizer,2030,3,2,2,0.2370835100001578
51,electrolizer,2030,3,3,3,0.2370835100001578
