asset,benchmark_solution,approximation_solution,diff
ccgt,1.2404422248070386,1.1792256719674974,-0.049350587730165305
wind,2.4877278042765703,2.3132480269580693,-0.07013620100179713
solar,1.2225291598918981,1.8929312873154553,0.5483731181371881
ocgt,0.0,0.3420720228916381,0.3420720228916381
electrolizer,1.0,1.0,0.0
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
e_demand_lol,0.0,0.0,0.0
h2_demand_lol,0.0,0.0,0.0
