id,scenario,probability,solution,total_cost
1,1,0.1,,183.6688584280254
2,2,0.1,,208.66310946389362
3,3,0.1,,271.6016589908318
4,4,0.1,,267.84978216731105
5,5,0.1,,265.17314043965905
6,6,0.1,,323.93242848911365
7,7,0.1,,318.5366681779073
8,8,0.1,,324.7498621071365
9,9,0.1,,325.22287458871193
10,10,0.1,,325.22287458869516
