scenario,milestone_year,period,rep_period,weight
5,2030,35,6,0.03652089098319376
5,2030,35,7,0.04443934507724093
5,2030,35,8,0.22177358370996939
5,2030,35,24,0.04687180760218783
5,2030,36,1,0.21706449340589967
5,2030,36,6,0.0
5,2030,36,10,0.12391308088019182
5,2030,36,11,0.06562866448748508
5,2030,36,20,0.26873250170933016
5,2030,36,23,0.32466125951709335
5,2030,37,1,0.6547842231587958
5,2030,37,5,0.030975939860576913
5,2030,37,8,0.14352353668641307
5,2030,37,12,0.02071699630318329
5,2030,37,15,0.14999930399103098
5,2030,38,1,0.20118794228316472
5,2030,38,6,0.06686838553877437
5,2030,38,18,0.02188645536278317
5,2030,38,20,0.7100572168152778
5,2030,39,2,0.08398805744296761
5,2030,39,4,0.034776595486977285
5,2030,39,6,0.07858615640567519
5,2030,39,9,0.23122868596404944
5,2030,39,14,0.08186585752856669
5,2030,39,18,0.37001265869635663
5,2030,39,20,0.11954198847540717
5,2030,40,6,0.46247133794687495
5,2030,40,9,0.09813315469981226
5,2030,40,14,0.06362852558334808
5,2030,40,18,0.15425653985390175
5,2030,40,19,0.18984336298955926
5,2030,40,21,0.03166707892650359
5,2030,41,3,0.1386241706428986
5,2030,41,6,0.6575995423482954
5,2030,41,13,0.08133792952051477
5,2030,41,14,0.01256882923433019
5,2030,41,16,0.07018511488198864
5,2030,41,21,0.028454406840066712
5,2030,41,24,0.01123000653190568
5,2030,42,6,0.06911867494111296
5,2030,42,8,0.03119652078487338
5,2030,42,18,0.34792927816682184
5,2030,42,20,0.5517555261071918
5,2030,43,2,0.15437901170528312
5,2030,43,9,0.786732191026979
5,2030,43,18,0.0209635934668904
5,2030,43,22,0.037925203800847476
5,2030,44,6,0.1049360788614119
5,2030,44,9,0.04735601139734979
5,2030,44,14,0.0609649756463714
5,2030,44,17,0.04544841430417922
5,2030,44,19,0.04333036137680996
5,2030,44,20,0.055612296636405045
5,2030,44,21,0.6423518617774726
5,2030,45,4,0.05002141857109285
5,2030,45,10,0.030148953617665772
5,2030,45,15,0.01254304190336854
5,2030,45,16,0.012805193262056626
5,2030,45,18,0.022506379286213372
5,2030,45,20,0.030063073052059325
5,2030,45,21,0.7091010164626653
5,2030,45,23,0.09464304265920866
5,2030,45,24,0.038167881185669446
5,2030,46,6,0.03875855031629186
5,2030,46,9,0.10480244099302201
5,2030,46,14,0.12713498901855483
5,2030,46,16,0.08325428073872618
5,2030,46,18,0.09155676526927424
5,2030,46,23,0.4990811679111316
5,2030,46,24,0.055411805752999234
5,2030,47,1,0.11611210958789697
5,2030,47,6,0.2889353594312547
5,2030,47,7,0.029549311910180603
5,2030,47,8,0.06173774597759679
5,2030,47,11,0.057749175988863484
5,2030,47,12,0.12160562117188065
5,2030,47,15,0.013960371702723141
5,2030,47,16,0.04962187769923387
5,2030,47,19,0.014842273306740207
5,2030,47,20,0.24588615322362978
5,2030,48,6,0.09464555629616389
5,2030,48,12,0.12966056327864017
5,2030,48,16,0.15185519560078015
5,2030,48,18,0.3162185131883631
5,2030,48,20,0.3076201716360527
5,2030,49,2,0.05501644294192948
5,2030,49,8,0.018905963385959502
5,2030,49,9,0.1305218902044634
5,2030,49,13,0.06174603485796061
5,2030,49,14,0.10969081422150606
5,2030,49,18,0.5214943711991296
5,2030,49,21,0.10262448318905144
5,2030,50,4,0.0489340069238235
5,2030,50,6,0.03765120331405862
5,2030,50,8,0.0989637605018647
5,2030,50,18,0.023025990415932868
5,2030,50,19,0.06369366898567612
5,2030,50,20,0.0348230517945682
5,2030,50,21,0.6929083180640759
5,2030,51,2,0.20842862018775998
5,2030,51,9,0.7795780814890073
5,2030,51,22,0.011993298323232766
5,2030,52,2,0.07848267629233473
5,2030,52,9,0.08288840136841645
5,2030,52,14,0.8073462887891963
5,2030,52,21,0.03128263355005249
5,2030,53,4,0.06766101944461715
5,2030,53,6,0.08605425102776376
5,2030,53,16,0.07475518581265798
