asset,benchmark_solution,approximation_solution,diff
ccgt,1.220010643082816,1.2280577068842895,0.0065958963941000065
wind,2.65634110571433,2.543188178327765,-0.04259728810548852
solar,0.769815771213466,0.7773945247069601,0.009844892475439527
ocgt,0.14149942038486035,0.09953871456449036,-0.2965433053099598
electrolizer,1.0459973655456174,1.0490150852804614,0.002885016572933602
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
