id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2212661615915958
2,wind,2030,false,0.4,,2.623201721768623
3,solar,2030,false,0.5,,0.4682973664558969
4,ocgt,2030,false,0.1,,0.5407448718671763
5,electrolizer,2030,false,0.1,,1.0644285036484202
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
