id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.020711018286682977
2,h2_storage,2030,1,2,2,,-0.020711018286682977
3,h2_storage,2030,1,3,3,,-0.020711018286682977
4,h2_storage,2030,1,4,4,,-0.020711018286682977
5,h2_storage,2030,1,5,5,,-0.020711018286682977
6,h2_storage,2030,1,6,6,,-0.020711018286682977
7,h2_storage,2030,1,7,7,,-0.020711018286682977
8,h2_storage,2030,1,8,8,,-0.020711018286682977
9,h2_storage,2030,1,9,9,,-0.020711018286682977
10,h2_storage,2030,1,10,10,,-0.020711018286682977
11,h2_storage,2030,1,11,11,,-0.020711018286682977
12,h2_storage,2030,1,12,12,,-0.020711018286682977
13,h2_storage,2030,1,13,13,,-0.020711018286682977
14,h2_storage,2030,1,14,14,,-0.020711018286682977
15,h2_storage,2030,1,15,15,,-0.020711018286682977
16,h2_storage,2030,1,16,16,,-0.020711018286682977
17,h2_storage,2030,1,17,17,,-0.020711018286682977
18,h2_storage,2030,1,18,18,,-0.020711018286682977
19,h2_storage,2030,1,19,19,,-0.020711018286682977
20,h2_storage,2030,1,20,20,,-0.020711018286682977
21,h2_storage,2030,1,21,21,,-0.020711018286682977
22,h2_storage,2030,1,22,22,,-0.020711018286682977
23,h2_storage,2030,1,23,23,,-0.020711018286682977
24,h2_storage,2030,1,24,24,,-0.020711018286682977
25,h2_storage,2030,2,1,1,,-0.025025052919295784
26,h2_storage,2030,2,2,2,,-0.025025052919295784
27,h2_storage,2030,2,3,3,,-0.025025052919295784
28,h2_storage,2030,2,4,4,,-0.025025052919295784
29,h2_storage,2030,2,5,5,,-0.025025052919295784
30,h2_storage,2030,2,6,6,,-0.025025052919295784
31,h2_storage,2030,2,7,7,,-0.025025052919295784
32,h2_storage,2030,2,8,8,,-0.025025052919295784
33,h2_storage,2030,2,9,9,,-0.025025052919295784
34,h2_storage,2030,2,10,10,,-0.025025052919295784
35,h2_storage,2030,2,11,11,,-0.025025052919295784
36,h2_storage,2030,2,12,12,,-0.025025052919295784
37,h2_storage,2030,2,13,13,,-0.025025052919295784
38,h2_storage,2030,2,14,14,,-0.025025052919295784
39,h2_storage,2030,2,15,15,,-0.025025052919295784
40,h2_storage,2030,2,16,16,,-0.025025052919295784
41,h2_storage,2030,2,17,17,,-0.025025052919295784
42,h2_storage,2030,2,18,18,,-0.025025052919295784
43,h2_storage,2030,2,19,19,,-0.025025052919295784
44,h2_storage,2030,2,20,20,,-0.025025052919295784
45,h2_storage,2030,2,21,21,,-0.025025052919295784
46,h2_storage,2030,2,22,22,,-0.025025052919295784
47,h2_storage,2030,2,23,23,,-0.025025052919295784
48,h2_storage,2030,2,24,24,,-0.025025052919295784
49,h2_storage,2030,3,1,1,,-0.002410429979213439
50,h2_storage,2030,3,2,2,,-0.002410429979213439
51,h2_storage,2030,3,3,3,,-0.002410429979213439
52,h2_storage,2030,3,4,4,,-0.002410429979213439
53,h2_storage,2030,3,5,5,,-0.002410429979213439
54,h2_storage,2030,3,6,6,,-0.002410429979213439
55,h2_storage,2030,3,7,7,,-0.002410429979213439
56,h2_storage,2030,3,8,8,,-0.002410429979213439
57,h2_storage,2030,3,9,9,,-0.002410429979213439
58,h2_storage,2030,3,10,10,,-0.002410429979213439
59,h2_storage,2030,3,11,11,,-0.002410429979213439
60,h2_storage,2030,3,12,12,,-0.002410429979213439
61,h2_storage,2030,3,13,13,,-0.002410429979213439
62,h2_storage,2030,3,14,14,,-0.002410429979213439
63,h2_storage,2030,3,15,15,,-0.002410429979213439
64,h2_storage,2030,3,16,16,,-0.002410429979213439
65,h2_storage,2030,3,17,17,,-0.002410429979213439
66,h2_storage,2030,3,18,18,,-0.002410429979213439
67,h2_storage,2030,3,19,19,,-0.002410429979213439
68,h2_storage,2030,3,20,20,,-0.002410429979213439
69,h2_storage,2030,3,21,21,,-0.002410429979213439
70,h2_storage,2030,3,22,22,,-0.002410429979213439
71,h2_storage,2030,3,23,23,,-0.002410429979213439
72,h2_storage,2030,3,24,24,,-0.002410429979213439
73,h2_storage,2030,4,1,1,,-0.005964575972987203
74,h2_storage,2030,4,2,2,,-0.005964575972987203
75,h2_storage,2030,4,3,3,,-0.005964575972987203
76,h2_storage,2030,4,4,4,,-0.005964575972987203
77,h2_storage,2030,4,5,5,,-0.005964575972987203
78,h2_storage,2030,4,6,6,,-0.005964575972987203
79,h2_storage,2030,4,7,7,,-0.005964575972987203
80,h2_storage,2030,4,8,8,,-0.005964575972987203
81,h2_storage,2030,4,9,9,,-0.005964575972987203
