id,scenario,probability,total_cost
60,60,0.014285714285714285,335.68118733565524
61,61,0.014285714285714285,339.73085807015013
63,63,0.014285714285714285,331.77994718099586
64,64,0.014285714285714285,338.8858468485301
65,65,0.014285714285714285,365.83463795822433
67,67,0.014285714285714285,342.69487761810484
68,68,0.014285714285714285,361.9689469630201
70,70,0.014285714285714285,345.4974041541741
